Date Time Hour Beginning;Wind;PV;CSP;Other_RE
2022-12-01 00:00:00;1134,1469999999999;0;29,161000000000001;35,552
2022-12-01 01:00:00;978,01999999999998;0;0;36,408000000000001
2022-12-01 02:00:00;1067,5139999999999;0;0;35,765000000000001
2022-12-01 03:00:00;1104,1679999999999;0;0;36,198999999999998
2022-12-01 04:00:00;1104,924;0;0;35,661999999999999
2022-12-01 05:00:00;1171,9110000000001;20,518000000000001;0;35,271999999999998
2022-12-01 06:00:00;1128,155;343,15699999999998;13,59;34,893000000000001
2022-12-01 07:00:00;1043,857;1010,184;188,465;36,042000000000002
2022-12-01 08:00:00;1156,3499999999999;1393,0719999999999;328,44600000000003;36,552
2022-12-01 09:00:00;1393,077;1647,7159999999999;395,209;37,692999999999998
2022-12-01 10:00:00;1416,683;1854,4390000000001;409,18299999999999;37,805
2022-12-01 11:00:00;1241,665;1916,325;448,21499999999997;35,895000000000003
2022-12-01 12:00:00;1126,3099999999999;1914,2950000000001;405,92099999999999;37,18
2022-12-01 13:00:00;1140,7760000000001;1825,982;365,32900000000001;39,090000000000003
2022-12-01 14:00:00;1251,9059999999999;1626,5309999999999;337,75200000000001;38,640000000000001
2022-12-01 15:00:00;1698,1469999999999;1233,1189999999999;291,70299999999997;37,313000000000002
2022-12-01 16:00:00;2042,5219999999999;923,15300000000002;328,82799999999997;39,866
2022-12-01 17:00:00;2169,4499999999998;478,10899999999998;380,625;38,767000000000003
2022-12-01 18:00:00;1926,5229999999999;110,742;376,27100000000002;38,070999999999998
2022-12-01 19:00:00;1697,3889999999999;6,2539999999999996;363,34500000000003;37,515000000000001
2022-12-01 20:00:00;1853,6210000000001;1,109;363,84100000000001;38,594999999999999
2022-12-01 21:00:00;1678,0360000000001;0;295,613;39,585000000000001
2022-12-01 22:00:00;1625,925;0;69,436999999999998;38,365000000000002
2022-12-01 23:00:00;1382,4749999999999;0;10,959;38,088000000000001
2022-12-02 00:00:00;1391,4780000000001;0;0;37,462000000000003
2022-12-02 01:00:00;1501,6690000000001;0;0;37,595999999999997
2022-12-02 02:00:00;1579,0820000000001;0;0;39,325000000000003
2022-12-02 03:00:00;1541,8240000000001;0;0;37,427999999999997
2022-12-02 04:00:00;1446,9179999999999;0;0;35,777000000000001
2022-12-02 05:00:00;1643,6780000000001;18,134;0;37,606000000000002
2022-12-02 06:00:00;1528,825;354,274;3,8959999999999999;38,563000000000002
2022-12-02 07:00:00;1466,9369999999999;990,46400000000006;182,59200000000001;37,923999999999999
2022-12-02 08:00:00;1728,7829999999999;1430,9449999999999;419,82900000000001;37,651000000000003
2022-12-02 09:00:00;2104,9969999999998;1736,203;493,44200000000001;37,667999999999999
2022-12-02 10:00:00;2464,373;1880,288;504,38900000000001;37,039000000000001
2022-12-02 11:00:00;2594,8560000000002;1932,8009999999999;504,036;38,396999999999998
2022-12-02 12:00:00;2615,2199999999998;1878,038;490,99099999999999;38,979999999999997
2022-12-02 13:00:00;2608,5909999999999;1795,4849999999999;472,28399999999999;38,195
2022-12-02 14:00:00;2824,5410000000002;1720,116;491,726;14,5
2022-12-02 15:00:00;2945,364;1614,3050000000001;500,46300000000002;18,489999999999998
2022-12-02 16:00:00;3027,1300000000001;1376,114;496,72399999999999;20,715
2022-12-02 17:00:00;2926,9740000000002;896,47299999999996;483,78399999999999;25,984999999999999
2022-12-02 18:00:00;2826,9279999999999;269,11399999999998;432,42500000000001;35,823999999999998
2022-12-02 19:00:00;2572,9209999999998;6,274;390,48500000000001;36,960999999999999
2022-12-02 20:00:00;2289,7440000000001;0,14000000000000001;375,70800000000003;36,673999999999999
2022-12-02 21:00:00;1985,9880000000001;0;366,00900000000001;37,448999999999998
2022-12-02 22:00:00;1865,0530000000001;0;109,14400000000001;36,198
2022-12-02 23:00:00;1705,9369999999999;0;59,054000000000002;34,595999999999997
2022-12-03 00:00:00;1534,3050000000001;0;35,301000000000002;33,243000000000002
2022-12-03 01:00:00;1522,4870000000001;0;35,313000000000002;34,918999999999997
2022-12-03 02:00:00;1432,923;0;35,158000000000001;35,564999999999998
2022-12-03 03:00:00;1444,0129999999999;0;34,956000000000003;34,798000000000002
2022-12-03 04:00:00;1412,6020000000001;0;34,801000000000002;34,381
2022-12-03 05:00:00;1337,461;33,718000000000004;155,661;35,225000000000001
2022-12-03 06:00:00;1237,8409999999999;509,71300000000002;272,53800000000001;33,649000000000001
2022-12-03 07:00:00;1202,6969999999999;1230,0640000000001;395,137;34,055999999999997
2022-12-03 08:00:00;1023,619;1627,038;495,84500000000003;33,591000000000001
2022-12-03 09:00:00;862,78800000000001;1836,49;504,41199999999998;33,456000000000003
2022-12-03 10:00:00;759,98699999999997;1973,174;504,36099999999999;19,545999999999999
