Date_Time_Hour_Beginning;RSA Contracted Forecast;Residual Forecast
2023-04-24 00:00:00;21073,355;20365
2023-04-24 01:00:00;20844,925999999999;20224
2023-04-24 02:00:00;20754,393;20181
2023-04-24 03:00:00;21159,771000000001;20524
2023-04-24 04:00:00;22624,845000000001;21912
2023-04-24 05:00:00;25146,977999999999;24433
2023-04-24 06:00:00;27883,879000000001;27131
2023-04-24 07:00:00;27523,774000000001;26511
2023-04-24 08:00:00;27952,232;26326
2023-04-24 09:00:00;27993,876;25917
2023-04-24 10:00:00;28004,361000000001;25622
2023-04-24 11:00:00;27845,629000000001;25318
2023-04-24 12:00:00;27631,904999999999;25065
2023-04-24 13:00:00;27416,468000000001;24800
2023-04-24 14:00:00;27738,513999999999;25077
2023-04-24 15:00:00;28533,434000000001;26007
2023-04-24 16:00:00;29259,258000000002;27033
2023-04-24 17:00:00;30427,789000000001;28724
2023-04-24 18:00:00;32026,493999999999;30544
2023-04-24 19:00:00;30491,197;29080
2023-04-24 20:00:00;28338,415000000001;27009
2023-04-24 21:00:00;25961,810000000001;24734
2023-04-24 22:00:00;24006,272000000001;23020
2023-04-24 23:00:00;22504,612000000001;21696
2023-04-25 00:00:00;22101,761999999999;21377
2023-04-25 01:00:00;22096,560000000001;21463
2023-04-25 02:00:00;21919,531999999999;21353
2023-04-25 03:00:00;22105,205999999998;21557
2023-04-25 04:00:00;23595,465;23049
2023-04-25 05:00:00;26572,258999999998;26064
2023-04-25 06:00:00;29009,297999999999;28504
2023-04-25 07:00:00;28151,580000000002;27346
2023-04-25 08:00:00;28267,643;26777
2023-04-25 09:00:00;27922,358;25936
2023-04-25 10:00:00;28047,001;25636
2023-04-25 11:00:00;27758,752;25245
2023-04-25 12:00:00;27490,121999999999;24953
2023-04-25 13:00:00;27293,544999999998;24743
2023-04-25 14:00:00;27538,917000000001;24963
2023-04-25 15:00:00;28198,962;25830
2023-04-25 16:00:00;29016,767;27069
2023-04-25 17:00:00;30021,868999999999;28754
2023-04-25 18:00:00;31830,893;30806
2023-04-25 19:00:00;30442,395;29448
2023-04-25 20:00:00;28300,585999999999;27325
2023-04-25 21:00:00;25856,337;25082
2023-04-25 22:00:00;24006,258999999998;23296
2023-04-25 23:00:00;22572,010999999999;21938
2023-04-26 00:00:00;21834,264999999999;21273
2023-04-26 01:00:00;21539,799999999999;21043
2023-04-26 02:00:00;21375,955000000002;20933
2023-04-26 03:00:00;21597,507000000001;21118
2023-04-26 04:00:00;23082,142;22568
2023-04-26 05:00:00;26040,945;25520
2023-04-26 06:00:00;28331,681;27755
2023-04-26 07:00:00;28010,109;27074
2023-04-26 08:00:00;28286,333999999999;26616
2023-04-26 09:00:00;28022,147000000001;25838
2023-04-26 10:00:00;28120,108;25516
2023-04-26 11:00:00;27875,914000000001;25141
2023-04-26 12:00:00;27628,226999999999;24826
2023-04-26 13:00:00;27429,667000000001;24531
2023-04-26 14:00:00;27582,216;24652
2023-04-26 15:00:00;27713,183000000001;25026
2023-04-26 16:00:00;28210,556;25978
2023-04-26 17:00:00;28928,100999999999;27441
2023-04-26 18:00:00;30197,028999999999;29026
2023-04-26 19:00:00;29190,476999999999;28108
2023-04-26 20:00:00;27560,773000000001;26529
2023-04-26 21:00:00;25778,056;24858
2023-04-26 22:00:00;24110,031999999999;23197
2023-04-26 23:00:00;22722,921999999999;21775
2023-04-27 00:00:00;22222,823;21280
2023-04-27 01:00:00;21792,692999999999;20860
2023-04-27 02:00:00;21502,458999999999;20566
2023-04-27 03:00:00;21644,431;20606
2023-04-27 04:00:00;22210,131000000001;21062
2023-04-27 05:00:00;22920,782999999999;21713
2023-04-27 06:00:00;24264,399000000001;22959
2023-04-27 07:00:00;26151,154999999999;24443
2023-04-27 08:00:00;27595,794000000002;25185
2023-04-27 09:00:00;28086,314999999999;25107
2023-04-27 10:00:00;28017,118999999999;24601
2023-04-27 11:00:00;27595,191999999999;23995
2023-04-27 12:00:00;27260,091;23582
2023-04-27 13:00:00;26916,687999999998;23152
2023-04-27 14:00:00;26740,423999999999;22952
2023-04-27 15:00:00;26667,058000000001;23118
2023-04-27 16:00:00;27262;24142
2023-04-27 17:00:00;28284,434000000001;25882
