DateTimeKey;Date Time Hour Beginning;Hourly UCLF+OCLF
2023-02-01 00:00:00;2023-02-01 00:00:00;18376,857
2023-02-01 01:00:00;2023-02-01 01:00:00;18528,358
2023-02-01 02:00:00;2023-02-01 02:00:00;18441,855
2023-02-01 03:00:00;2023-02-01 03:00:00;18257,505000000001
2023-02-01 04:00:00;2023-02-01 04:00:00;18083,703000000001
2023-02-01 05:00:00;2023-02-01 05:00:00;18028,907999999999
2023-02-01 06:00:00;2023-02-01 06:00:00;17932,639999999999
2023-02-01 07:00:00;2023-02-01 07:00:00;17914,833999999999
2023-02-01 08:00:00;2023-02-01 08:00:00;17984,626
2023-02-01 09:00:00;2023-02-01 09:00:00;17880,175999999999
2023-02-01 10:00:00;2023-02-01 10:00:00;17703,626
2023-02-01 11:00:00;2023-02-01 11:00:00;17799,580000000002
2023-02-01 12:00:00;2023-02-01 12:00:00;17626,896000000001
2023-02-01 13:00:00;2023-02-01 13:00:00;17624,365000000002
2023-02-01 14:00:00;2023-02-01 14:00:00;17600,875
2023-02-01 15:00:00;2023-02-01 15:00:00;17638,214
2023-02-01 16:00:00;2023-02-01 16:00:00;17454,664000000001
2023-02-01 17:00:00;2023-02-01 17:00:00;17411,225999999999
2023-02-01 18:00:00;2023-02-01 18:00:00;17840,388999999999
2023-02-01 19:00:00;2023-02-01 19:00:00;17945,719000000001
2023-02-01 20:00:00;2023-02-01 20:00:00;17760,493999999999
2023-02-01 21:00:00;2023-02-01 21:00:00;17506,588
2023-02-01 22:00:00;2023-02-01 22:00:00;17219,025000000001
2023-02-01 23:00:00;2023-02-01 23:00:00;17173,670999999998
2023-02-02 00:00:00;2023-02-02 00:00:00;17087,027999999998
2023-02-02 01:00:00;2023-02-02 01:00:00;16880,41
2023-02-02 02:00:00;2023-02-02 02:00:00;16680,719000000001
2023-02-02 03:00:00;2023-02-02 03:00:00;16870,797999999999
2023-02-02 04:00:00;2023-02-02 04:00:00;16791,700000000001
2023-02-02 05:00:00;2023-02-02 05:00:00;16909,682000000001
2023-02-02 06:00:00;2023-02-02 06:00:00;16820,125
2023-02-02 07:00:00;2023-02-02 07:00:00;16680,958999999999
2023-02-02 08:00:00;2023-02-02 08:00:00;16941,505000000001
2023-02-02 09:00:00;2023-02-02 09:00:00;17496,670999999998
2023-02-02 10:00:00;2023-02-02 10:00:00;17671,117999999999
2023-02-02 11:00:00;2023-02-02 11:00:00;17333,934000000001
2023-02-02 12:00:00;2023-02-02 12:00:00;17372,405999999999
2023-02-02 13:00:00;2023-02-02 13:00:00;17484,873
2023-02-02 14:00:00;2023-02-02 14:00:00;17499,419000000002
2023-02-02 15:00:00;2023-02-02 15:00:00;16889,708999999999
2023-02-02 16:00:00;2023-02-02 16:00:00;16796,044999999998
2023-02-02 17:00:00;2023-02-02 17:00:00;16589,454000000002
2023-02-02 18:00:00;2023-02-02 18:00:00;17072,998
2023-02-02 19:00:00;2023-02-02 19:00:00;17065,243999999999
