Date;Eskom OCGT Generation;Eskom Gas Generation;Dispatchable IPP OCGT;Manual Load Reduction(MLR);Palmiet Gen Unit Hours;Ingula Gen Unit Hours;Drakensberg Gen Unit Hours;Palmiet Max Hours;Ingula Max Hours;Drakensberg Max Hours;Palmiet Min Hours;Ingula Min Hours;Drakensberg Min Hours
2023-02-06 00:00:00;0;0;0;1121,3430000000001;50,799999999999997;41,909999999999997;93,599999999999994;58,7;67;102;8;12;12
2023-02-06 01:00:00;0;0;0;925,69399999999996;52,799999999999997;44,909999999999997;94,299999999999997;58,7;67;102;8;12;12
2023-02-06 02:00:00;0;0;0;920,53200000000004;54,399999999999999;47,32;95,700000000000003;58,7;67;102;8;12;12
2023-02-06 03:00:00;0;0;0;1024,1210000000001;55,899999999999999;49,990000000000002;96,599999999999994;58,7;67;102;8;12;12
2023-02-06 04:00:00;0;0;0;1021,073;57,5;51,840000000000003;97,799999999999997;58,7;67;102;8;12;12
2023-02-06 05:00:00;70;0;0;1785,9970000000001;58,700000000000003;52,469999999999999;98,400000000000006;58,7;67;102;8;12;12
2023-02-06 06:00:00;559;0;0;1773,4400000000001;56,700000000000003;51,049999999999997;97,799999999999997;58,7;67;102;8;12;12
2023-02-06 07:00:00;554;0;0;1905,894;55,200000000000003;49,880000000000003;96,299999999999997;58,7;67;102;8;12;12
2023-02-06 08:00:00;528;0;0;2050,1179999999999;55,200000000000003;49,07;95,700000000000003;58,7;67;102;8;12;12
2023-02-06 09:00:00;517;0;0;2233,5160000000001;53,600000000000001;47,539999999999999;95,400000000000006;58,7;67;102;8;12;12
2023-02-06 10:00:00;505;0;0;2509,5419999999999;52,799999999999997;46,090000000000003;95,400000000000006;58,7;67;102;8;12;12
2023-02-06 11:00:00;458;0;0;2337,248;52;45,189999999999998;95,400000000000006;58,7;67;102;8;12;12
2023-02-06 12:00:00;429;0;0;2363,6329999999998;52;44,619999999999997;95,400000000000006;58,7;67;102;8;12;12
2023-02-06 13:00:00;625;0;334,78399999999999;2389,6210000000001;51,200000000000003;43,539999999999999;94,299999999999997;58,7;67;102;8;12;12
2023-02-06 14:00:00;637;0;438,11799999999999;2313,2379999999998;50,799999999999997;42,840000000000003;94,200000000000003;58,7;67;102;8;12;12
2023-02-06 15:00:00;646;0;442,86900000000003;2254,8310000000001;50,799999999999997;41,859999999999999;94,200000000000003;58,7;67;102;8;12;12
2023-02-06 16:00:00;631;0;445,53300000000002;2895,8020000000001;50;39,560000000000002;94,200000000000003;58,7;67;102;8;12;12
2023-02-06 17:00:00;650;0;447,125;2853,5749999999998;50;38,189999999999998;94,200000000000003;58,7;67;102;8;12;12
2023-02-06 18:00:00;637;0;451,19900000000001;3136,6399999999999;48,799999999999997;37,710000000000001;93,599999999999994;58,7;67;102;8;12;12
2023-02-06 19:00:00;650;0;452,87099999999998;3487,4279999999999;48;36,259999999999998;92,400000000000006;58,7;67;102;8;12;12
2023-02-06 20:00:00;648;0;454,10399999999998;3151,125;46;33,93;91,5;58,7;67;102;8;12;12
