Week Start,Average Load Factor,Average Load Factor at Evening Peak,Average Load Factor at Night Minimum
2020-12-07,34,376117678468951,52,992082051567571,24,829762948734015
2020-12-14,35,234729394697233,55,717690223317241,29,652798077235374
2020-12-21,33,694184006744443,51,409862688735473,25,518540526189366
2020-12-28,40,97557286495654,58,868322841958317,31,617026831734535
2021-01-04,32,565205365278125,55,143565983439011,27,486289832202885
2021-01-11,36,765623312113938,54,058776511382113,30,949073411378325
2021-01-18,39,240454127479104,60,033747224471142,32,208902991902733
2021-01-25,35,016188914985335,53,350245116844185,31,399794104141172
2021-02-01,35,186144132445179,53,604883785643878,33,616140494722629
2021-02-08,26,501410810334203,47,730450485939414,23,3356274269774
2021-02-15,40,099727228066904,53,389798192284744,35,879156995019798
2021-02-22,35,665592526980426,56,683656701291838,30,043492351049007
2021-03-01,28,265925724042308,44,671522816307231,21,649606015182243
2021-03-08,33,214624245783334,44,861581413031907,21,410083171391701
2021-03-15,27,929788519683608,42,70319619539265,25,339676635858627
2021-03-22,33,38403647685238,47,189630315016089,28,718286827360107
2021-03-29,24,405895114496662,40,270590444737344,20,19978082053737
2021-04-05,19,175310551952833,28,821498138577756,16,599769598182437
2021-04-12,23,628264884602519,25,432541622912847,21,602844294405887
2021-04-19,25,70392292875982,27,383862940692143,24,352762130735854
2021-04-26,33,489238078092463,37,70931235021677,31,489295830984069
2021-05-03,30,753998630155476,31,936117420245196,27,870533287987758
2021-05-10,33,181650070333035,34,123766073711344,31,391653425686663
2021-05-17,39,494867320459448,31,19339412701936,39,868845951540742
2021-05-24,35,589942842343596,35,231563142798088,32,246180528596689
2021-05-31,36,264509945224468,35,119485947429027,36,329343360391228
2021-06-07,35,181671394416455,23,775456308046611,38,062887455861883
2021-06-14,29,943803522082472,31,225068592468336,28,129117871878346
2021-06-21,46,42643423597999,48,487838164422897,30,949796546373321
2021-06-28,55,416932534245234,54,608183636445148,48,380364783987027
2021-07-05,31,263618024427576,25,858124858522913,30,61001094636282
2021-07-12,32,088052881539816,25,750607736377468,25,819413445545404
2021-07-19,48,795245854634693,47,298219301728665,43,06460837171484
2021-07-26,39,464284849346662,34,322877257880201,37,234137622877569
2021-08-02,29,852209806886798,32,794078419527963,25,661631683340964
2021-08-09,42,268166488316254,40,834275251982696,44,727912656376667
2021-08-16,28,712408555739501,34,288624938556168,26,913980693210405
2021-08-23,35,350976438021931,32,643485922716494,31,77951880390275
2021-08-30,34,28851947644759,42,156591828528747,24,79680050548567
2021-09-06,41,702061391001912,46,128931669169482,35,24318291852326
2021-09-13,44,732187519660052,57,484752344846243,39,350479636969389
2021-09-20,36,369508348172396,43,901430294675166,32,753542912943225
2021-09-27,45,47405223146756,59,802175393679782,40,669881342162931
2021-10-04,38,202152682041849,52,37954711438254,35,173694025257873
2021-10-11,41,869237039407636,48,478219393909548,37,30341141281604
2021-10-18,41,861006528164133,45,083033816662976,40,038829464234432
2021-10-25,38,399281493357286,42,509411183049814,33,387692531777489
2021-11-01,29,581625686563324,44,542775493792206,21,757244815899824
2021-11-08,27,95650093068992,45,999380451818837,25,826153139180885
2021-11-15,41,024429926775682,64,476451014663994,36,317673329886844
2021-11-22,52,32765824464083,57,703266167745745,48,068343139427064
2021-11-29,32,775947765559771,45,983826961538583,26,203412858106805
2021-12-06,30,238814078913062,43,676327985059842,22,369084172347712
2021-12-13,45,972359755541945,64,387491387357883,38,68061413456212
2021-12-20,33,981157397594899,45,274684179715877,30,354551988029304
2021-12-27,33,138541633689428,42,033393200302989,27,383312566535263
2022-01-03,37,621486753113878,52,274401460243745,35,519030561450123
2022-01-10,32,987311580880181,45,984466718548219,30,078063315344895
2022-01-17,31,008225683827739,49,855714460542835,25,272734918792139
2022-01-24,31,465613623838557,53,062264010973571,27,658393495621496
2022-01-31,29,405446846840888,39,078502276787638,26,569310783283935
2022-02-07,20,451179360401518,34,722658112352391,15,941595920162888
2022-02-14,34,295692310866599,47,33765868645159,25,985161307698746
2022-02-21,29,516462993376102,50,22214097546167,27,047471995127687
2022-02-28,27,851614545488484,41,366228330636552,23,453175388453275
2022-03-07,30,688609736120771,33,518065498864459,32,509001476273724
2022-03-14,27,746777585146155,37,92017464196185,29,879373669761772
2022-03-21,24,651372398664048,37,222126132212537,23,395975991246228
2022-03-28,34,31800560944874,39,01082886740587,31,522512835542937
2022-04-04,45,557375934374988,54,204900831346677,34,897796608409031
2022-04-11,29,112764687207449,36,134344069773697,31,783563550445077
2022-04-18,28,636847615946643,30,601036236671654,27,94145845366538
2022-04-25,31,246506889804227,27,785729414245836,34,390539203444433
2022-05-02,22,221254736321736,22,411528573280126,22,628178177070659
2022-05-09,20,926932278520933,23,933707226335031,18,407737860030828
2022-05-16,38,701055813443077,31,378737594039642,43,74621730261444
2022-05-23,29,584671004114504,33,066431414237719,21,337908622766232
2022-05-30,26,804290203169405,23,562864016178047,24,096061207780675
2022-06-06,39,144924483036995,29,215551769157578,33,931575683978984
2022-06-13,48,060052969429677,45,325685672467756,49,588323302590062
2022-06-20,34,627693800628833,32,391409884305119,35,740844190124541
2022-06-27,40,573791632991167,31,763236982750708,41,839891325488779
2022-07-04,32,94326971911687,30,490165507678995,31,59662644412143
2022-07-11,34,130499569172876,30,008645374854197,35,972275982508584
2022-07-18,34,835188395948983,33,98161995342798,28,078609801328046
2022-07-25,37,266165144893812,37,849957610572496,33,218753929269617
2022-08-01,28,974996116550233,30,211727202144246,24,417621552668916
2022-08-08,31,739965483981571,32,821401286995304,18,743538361498196
2022-08-15,44,307651972910037,43,773704777867358,38,429744555458775
2022-08-22,36,616885716747873,40,451518985608338,33,605753010935771
2022-08-29,48,966014904147585,54,233763894831057,41,027392741054335
2022-09-05,29,955832761708884,36,138063797022077,23,846275145769415
2022-09-12,32,1009112170766,38,483367284989328,26,082353756475118
2022-09-19,33,007909926650846,39,554830091638344,32,961280173159665
2022-09-26,28,315038239012175,37,381636393740713,22,996681465964585
2022-10-03,28,951371566674222,41,660358395036269,23,321156660783739
2022-10-10,37,027563813413465,46,980694240473987,27,784408575155016
2022-10-17,30,387764359876751,43,277215236623469,28,025963991187641
2022-10-24,40,47925608456692,61,179413718737528,31,167474963679542
2022-10-31,38,213865554762016,58,061718010506254,38,82818027561634
2022-11-07,38,620844864378022,48,395185656563058,35,004214044407853
2022-11-14,32,464996043238443,44,966032436730195,25,331598195534148
2022-11-21,39,66286832082951,52,901067682408367,33,37310290194327
2022-11-28,42,713062548646846,53,831626621141424,40,878762087626399
2022-12-05,35,101235621726119,49,597750683770727,32,351818554161568
2022-12-12,29,716974838980331,42,038667955294194,23,769015590096931
2022-12-19,39,497879802423341,56,288167602360197,29,744833490262046
2022-12-26,37,862022759297886,59,594841727463574,33,055225767792244
2023-01-02,42,495113873259399,54,344329132844685,40,675301135073923
2023-01-09,28,658582797431087,46,515452118620679,19,456232656748547
2023-01-16,33,299427497203418,46,835582552735723,30,837542882207181
2023-01-23,40,60469341357237,53,759786604608927,35,505048346355863
2023-01-30,38,265693355891216,57,278071739593216,39,887434595167477
2023-02-06,32,040698726325296,44,983988291139639,29,95729934322323
2023-02-13,33,118907254643759,51,924986274788886,27,520772479364464
2023-02-20,34,470590700718176,49,132819791194194,30,671408694252094
2023-02-27,31,635607368083381,49,518553207134694,30,372292460906493
2023-03-06,36,18814733095995,48,020872280219216,31,766226145832071
2023-03-13,35,72244925821613,44,525609812270659,31,427521548477689
2023-03-20,45,495941259001249,52,45142022218451,43,2416147570814
2023-03-27,35,781412336326241,43,617451082019706,36,500471616097435
2023-04-03,25,281379968481453,29,167718967432549,24,084780514889413
2023-04-10,27,652610411352413,29,078686645649697,26,555281166603521
2023-04-17,32,070242338330559,32,162723945026109,28,216776585931026
2023-04-24,21,991643113526603,30,537418266004757,15,12068018950958
