Date_Time_Hour_Beginning;RSA Contracted Forecast;Residual Forecast
2023-04-12 00:00:00;21309,125;20635,564999999999
2023-04-12 01:00:00;21061,648000000001;20411,919999999998
2023-04-12 02:00:00;20947,297999999999;20335,835999999999
2023-04-12 03:00:00;21332,626;20739,231
2023-04-12 04:00:00;22469,473000000002;21921,924999999999
2023-04-12 05:00:00;25162,654999999999;24675,529999999999
2023-04-12 06:00:00;27050,071;26519,857
2023-04-12 07:00:00;26448,401999999998;25465,485000000001
2023-04-12 08:00:00;27117,899000000001;25307,231
2023-04-12 09:00:00;27269,825000000001;24806,062999999998
2023-04-12 10:00:00;27281,545999999998;24384,526999999998
2023-04-12 11:00:00;27170,003000000001;24080,012999999999
2023-04-12 12:00:00;27080,752;23842,274000000001
2023-04-12 13:00:00;26990,276999999998;23760,700000000001
2023-04-12 14:00:00;27052,785;24015,23
2023-04-12 15:00:00;27656,645;24766,291000000001
2023-04-12 16:00:00;28101,804;25568,491000000002
2023-04-12 17:00:00;28703,645;26753,603999999999
2023-04-12 18:00:00;30059,334999999999;28530,978999999999
2023-04-12 19:00:00;29103,566999999999;27739,514999999999
2023-04-12 20:00:00;26999,503000000001;25889,282999999999
2023-04-12 21:00:00;24795,629000000001;23873,355
2023-04-12 22:00:00;22870,532999999999;22105,125
2023-04-12 23:00:00;21678,68;21016,918000000001
2023-04-13 00:00:00;21993,371999999999;21293,814999999999
2023-04-13 01:00:00;21500,442999999999;20800,459999999999
2023-04-13 02:00:00;21447,659;20791,697
2023-04-13 03:00:00;21618,167000000001;20972,686000000002
2023-04-13 04:00:00;23010,435000000001;22413,670999999998
2023-04-13 05:00:00;26083,850999999999;25540,478999999999
2023-04-13 06:00:00;28190,627;27674,952000000001
2023-04-13 07:00:00;27619,602999999999;26735,218000000001
2023-04-13 08:00:00;27900,205999999998;26244,055
2023-04-13 09:00:00;27791,751;25517,651000000002
2023-04-13 10:00:00;27634,116000000002;24999,846000000001
2023-04-13 11:00:00;27529,155999999999;24739,960999999999
2023-04-13 12:00:00;27302,243999999999;24334,136999999999
2023-04-13 13:00:00;27040,946;24002,845000000001
2023-04-13 14:00:00;27281,192999999999;24248,616999999998
2023-04-13 15:00:00;27851,313999999998;24883,152999999998
2023-04-13 16:00:00;28681,209999999999;25944,992999999999
2023-04-13 17:00:00;29416,279999999999;27147,213
2023-04-13 18:00:00;30873,047999999999;28933,602999999999
2023-04-13 19:00:00;30018,345000000001;28132,871999999999
2023-04-13 20:00:00;27912,195;26208,258999999998
2023-04-13 21:00:00;25774,532999999999;24203,064999999999
2023-04-13 22:00:00;23812,162;22283,269
2023-04-13 23:00:00;22655,353999999999;21157,849999999999
