Date Time Hour Beginning;Wind;PV;CSP;Other RE
2023-02-01 00:00:00;1376,2639999999999;0;0,252;39,292999999999999
2023-02-01 01:00:00;1503,761;0;0;39,966000000000001
2023-02-01 02:00:00;1490,6610000000001;0;0;39,622999999999998
2023-02-01 03:00:00;1261,1890000000001;0;0;39,905000000000001
2023-02-01 04:00:00;1113,857;0;0;40,572000000000003
2023-02-01 05:00:00;1142,6510000000001;0,157;0;33,640000000000001
2023-02-01 06:00:00;1182,587;132,75700000000001;5,9999999999999998E-2;34,585999999999999
2023-02-01 07:00:00;1204,729;752,60900000000004;68,272999999999996;38,509999999999998
2023-02-01 08:00:00;1367,5170000000001;1286,5329999999999;259,36399999999998;41,585000000000001
2023-02-01 09:00:00;1435,348;1555,6469999999999;279,77800000000002;40,115000000000002
2023-02-01 10:00:00;1389,7059999999999;1739,979;322,08800000000002;42,630000000000003
2023-02-01 11:00:00;1213,204;1787,002;341,26999999999998;41,499000000000002
2023-02-01 12:00:00;1160,9939999999999;1665,6869999999999;383,21300000000002;36,103999999999999
2023-02-01 13:00:00;1331,5;1738,182;441,286;32,667999999999999
2023-02-01 14:00:00;1595,96;1598,933;445,88200000000001;37,859000000000002
2023-02-01 15:00:00;2070,049;1428,739;395,76600000000002;36,591999999999999
2023-02-01 16:00:00;2315,3629999999998;1252,27;405,33800000000002;38,584000000000003
2023-02-01 17:00:00;2176,7460000000001;942,79300000000001;456,86000000000001;39,645000000000003
2023-02-01 18:00:00;2168,4540000000002;391,13600000000002;428,25700000000001;40,131
2023-02-01 19:00:00;1960,289;22,251000000000001;383,25299999999999;39,811999999999998
2023-02-01 20:00:00;1873,6859999999999;0,51400000000000001;374,399;34,097000000000001
2023-02-01 21:00:00;1810,6489999999999;0;341,10000000000002;25,652000000000001
2023-02-01 22:00:00;1664,9880000000001;0;94,614999999999995;31,893999999999998
2023-02-01 23:00:00;1460,6679999999999;0;68,105000000000004;39,945
2023-02-02 00:00:00;1329,3699999999999;0;35,826000000000001;40,948999999999998
2023-02-02 01:00:00;1265,508;0;35,808;40,021999999999998
2023-02-02 02:00:00;1088,548;0;35,901000000000003;39,463999999999999
2023-02-02 03:00:00;939,64999999999998;0;35,869;39,134
2023-02-02 04:00:00;924,33799999999997;0;35,787999999999997;39,463000000000001
2023-02-02 05:00:00;847,49400000000003;0,25800000000000001;34,954999999999998;38,933999999999997
2023-02-02 06:00:00;745,80899999999997;133,50399999999999;77,885000000000005;40,039999999999999
2023-02-02 07:00:00;519,73800000000006;756,24199999999996;186,98400000000001;35,103000000000002
2023-02-02 08:00:00;364,78199999999998;1256,704;411,92500000000001;28,945
2023-02-02 09:00:00;347,09100000000001;1568,597;475,221;18,085999999999999
2023-02-02 10:00:00;353,79500000000002;1742,011;481,61200000000002;17,655999999999999
