Date_Time_Hour_Beginning;RSA Contracted Forecast;Residual Forecast
2023-03-10 00:00:00;23089,326000000001;22543
2023-03-10 01:00:00;22783,097000000002;22289
2023-03-10 02:00:00;22737,062999999998;22272
2023-03-10 03:00:00;22939,806;22490
2023-03-10 04:00:00;24091,689999999999;23698
2023-03-10 05:00:00;26473,916000000001;26091
2023-03-10 06:00:00;27907,333999999999;27379
2023-03-10 07:00:00;27685,704000000002;26469
2023-03-10 08:00:00;28335,199000000001;26336
2023-03-10 09:00:00;28329,290000000001;25738
2023-03-10 10:00:00;28379,181;25535
2023-03-10 11:00:00;28314,894;25307
2023-03-10 12:00:00;28123,877;24982
2023-03-10 13:00:00;27951,064999999999;24642
2023-03-10 14:00:00;28109,473000000002;24751
2023-03-10 15:00:00;28246,984;24926
2023-03-10 16:00:00;28308,653999999999;25198
2023-03-10 17:00:00;28272,935000000001;25686
2023-03-10 18:00:00;28340,931;26424
2023-03-10 19:00:00;29071,545999999998;27332
2023-03-10 20:00:00;27873,917000000001;26206
2023-03-10 21:00:00;26435,794000000002;24930
2023-03-10 22:00:00;25048,206999999999;23807
2023-03-10 23:00:00;23807,503000000001;22685
2023-03-11 00:00:00;23209,781999999999;22021
2023-03-11 01:00:00;22893,607;21697
2023-03-11 02:00:00;22771,794000000002;21615
2023-03-11 03:00:00;22716,057000000001;21561
2023-03-11 04:00:00;22877,227999999999;21773
2023-03-11 05:00:00;23427,922999999999;22342
2023-03-11 06:00:00;24576,612000000001;23402
2023-03-11 07:00:00;25995,043000000001;24205
2023-03-11 08:00:00;27298,664000000001;24770
2023-03-11 09:00:00;27542,066999999999;24446
2023-03-11 10:00:00;27422,768;24117
2023-03-11 11:00:00;27250,313999999998;23765
2023-03-11 12:00:00;27092,173999999999;23488
2023-03-11 13:00:00;26837,405999999999;23157
2023-03-11 14:00:00;26586,385999999999;22919
2023-03-11 15:00:00;26464,935000000001;22827
2023-03-11 16:00:00;26797,291000000001;23318
2023-03-11 17:00:00;26947,081999999999;24037
2023-03-11 18:00:00;27595,517;25284
2023-03-11 19:00:00;28455,482;26235
2023-03-11 20:00:00;27221,335999999999;25020
2023-03-11 21:00:00;25393,124;23361
2023-03-11 22:00:00;24107,925999999999;22350
2023-03-11 23:00:00;22996,312999999998;21357
2023-03-12 00:00:00;22283,351999999999;20576
2023-03-12 01:00:00;21951,68;20314
2023-03-12 02:00:00;21809,702000000001;20243
2023-03-12 03:00:00;21751,607;20229
2023-03-12 04:00:00;21746,291000000001;20295
2023-03-12 05:00:00;22222,253000000001;20821
2023-03-12 06:00:00;23332,468000000001;21812
2023-03-12 07:00:00;25202,433000000001;23078
2023-03-12 08:00:00;26466,766;23690
2023-03-12 09:00:00;26785,504000000001;23631
2023-03-12 10:00:00;26864,100999999999;23680
2023-03-12 11:00:00;26767,123;23618
2023-03-12 12:00:00;26647,044999999998;23507
2023-03-12 13:00:00;26352,491999999998;23127
2023-03-12 14:00:00;26048,615000000002;22826
2023-03-12 15:00:00;26058,518;22878
2023-03-12 16:00:00;26522,468000000001;23521
2023-03-12 17:00:00;26867,875;24406
2023-03-12 18:00:00;27616,400000000001;25697
2023-03-12 19:00:00;28553,807000000001;26763
2023-03-12 20:00:00;27324,965;25583
2023-03-12 21:00:00;25258,84;23690
2023-03-12 22:00:00;23594,467000000001;22365
2023-03-12 23:00:00;22488,509999999998;21358
2023-03-13 00:00:00;21883,741999999998;20745
2023-03-13 01:00:00;21529,708999999999;20475
2023-03-13 02:00:00;21422,909;20437
2023-03-13 03:00:00;21580,435000000001;20653
2023-03-13 04:00:00;22889,312000000002;22002
2023-03-13 05:00:00;25586,700000000001;24720
2023-03-13 06:00:00;27340,063999999998;26354
2023-03-13 07:00:00;26994,732;25420
2023-03-13 08:00:00;27768,207999999999;25537
2023-03-13 09:00:00;27821,793000000001;25221
2023-03-13 10:00:00;27722,893;24988
2023-03-13 11:00:00;27729,406999999999;24918
2023-03-13 12:00:00;27636,562000000002;24834
2023-03-13 13:00:00;27628,105;24803
2023-03-13 14:00:00;27897,916000000001;25137
2023-03-13 15:00:00;28418,407999999999;25761
2023-03-13 16:00:00;28928,802;26516
2023-03-13 17:00:00;29044,689999999999;27143
2023-03-13 18:00:00;29452,409;28012
2023-03-13 19:00:00;29836,288;28439
2023-03-13 20:00:00;28252,074000000001;26751
2023-03-13 21:00:00;26089,290000000001;24698
2023-03-13 22:00:00;24173,712;23013
2023-03-13 23:00:00;22991,252;21935
2023-03-14 00:00:00;22716,486000000001;21582
2023-03-14 01:00:00;22537,647000000001;21422
2023-03-14 02:00:00;22411,826000000001;21322
2023-03-14 03:00:00;22549,067999999999;21489
2023-03-14 04:00:00;23759,881000000001;22785
2023-03-14 05:00:00;26275,008000000002;25267
2023-03-14 06:00:00;27740,492999999999;26602
2023-03-14 07:00:00;27362,276999999998;25741
2023-03-14 08:00:00;27941,59;25663
2023-03-14 09:00:00;27923,894;25209
2023-03-14 10:00:00;27695,524000000001;24874
2023-03-14 11:00:00;27742,626;24819
2023-03-14 12:00:00;27631,882000000001;24672
2023-03-14 13:00:00;27667,417000000001;24679
2023-03-14 14:00:00;27961,394;25033
2023-03-14 15:00:00;28520,425999999999;25646
2023-03-14 16:00:00;29103,183000000001;26369
2023-03-14 17:00:00;29182,439999999999;26890
2023-03-14 18:00:00;29527,459999999999;27701
2023-03-14 19:00:00;30145,113000000001;28344
2023-03-14 20:00:00;28529,337;26707
2023-03-14 21:00:00;26241,733;24605
2023-03-14 22:00:00;24281,716;22983
2023-03-14 23:00:00;23077,243999999999;21886
2023-03-15 00:00:00;22819,811000000002;21565
2023-03-15 01:00:00;22425,473999999998;21225
2023-03-15 02:00:00;22236,538;21076
2023-03-15 03:00:00;22408,159;21285
2023-03-15 04:00:00;23708,223999999998;22652
2023-03-15 05:00:00;26416,475999999999;25314
2023-03-15 06:00:00;27896,453000000001;26664
2023-03-15 07:00:00;27528,380000000001;25819
2023-03-15 08:00:00;28186,259999999998;25825
2023-03-15 09:00:00;28168,955999999998;25358
2023-03-15 10:00:00;28071,674999999999;25118
2023-03-15 11:00:00;27932,945;24962
2023-03-15 12:00:00;27749,941999999999;24789
2023-03-15 13:00:00;27727,380000000001;24777
2023-03-15 14:00:00;28111,298999999999;25247
2023-03-15 15:00:00;28624,155999999999;25872
2023-03-15 16:00:00;29132,950000000001;26582
2023-03-15 17:00:00;29049,442999999999;26938
2023-03-15 18:00:00;29270,534;27616
2023-03-15 19:00:00;29914,931;28344
2023-03-15 20:00:00;28460,291000000001;26910
2023-03-15 21:00:00;26241,866000000002;24858
2023-03-15 22:00:00;24274,950000000001;23206
2023-03-15 23:00:00;23068,717000000001;22085
2023-03-16 00:00:00;22823,171999999999;21763
2023-03-16 01:00:00;22497,741999999998;21461
2023-03-16 02:00:00;22400,206999999999;21375
2023-03-16 03:00:00;22599,970000000001;21578
2023-03-16 04:00:00;23839,971000000001;22865
2023-03-16 05:00:00;26439,701000000001;25416
2023-03-16 06:00:00;27903,735000000001;26738
2023-03-16 07:00:00;27689,032999999999;25988
2023-03-16 08:00:00;28574,207999999999;26184
2023-03-16 09:00:00;28529,332999999999;25678
2023-03-16 10:00:00;28445,741000000002;25437
2023-03-16 11:00:00;28357,141;25238
2023-03-16 12:00:00;28386,182000000001;25236
2023-03-16 13:00:00;28377,103999999999;25194
2023-03-16 14:00:00;28624,308000000001;25518
2023-03-16 15:00:00;28980,990000000002;26000
2023-03-16 16:00:00;29394,816999999999;26636
2023-03-16 17:00:00;29292,573;27040
2023-03-16 18:00:00;29613,592000000001;27934
2023-03-16 19:00:00;30002,376;28479
2023-03-16 20:00:00;28531,317999999999;27111
2023-03-16 21:00:00;26223,117999999999;25026
2023-03-16 22:00:00;24237,879000000001;23394
2023-03-16 23:00:00;22992,25;22251
2023-03-17 00:00:00;22721,767;21856
2023-03-17 01:00:00;22366,044000000002;21495
2023-03-17 02:00:00;22340,48;21458
2023-03-17 03:00:00;22578,912;21689
2023-03-17 04:00:00;23763,113000000001;22909
2023-03-17 05:00:00;26215,027999999998;25296
2023-03-17 06:00:00;27728,812000000002;26664
2023-03-17 07:00:00;27851,024000000001;26233
2023-03-17 08:00:00;28781,162;26466
2023-03-17 09:00:00;28772,635999999999;25995
