Date_Time_Hour_Beginning;RSA Contracted Forecast;Residual Forecast
2022-12-16 00:00:00;21705,129000000001;21070,080000000002
2022-12-16 01:00:00;21278,371999999999;20691,863000000001
2022-12-16 02:00:00;21052,309000000001;20483,187000000002
2022-12-16 03:00:00;21078,063999999998;20505,129000000001
2022-12-16 04:00:00;21536,998;20927,717000000001
2022-12-16 05:00:00;22120,670999999998;21481,285
2022-12-16 06:00:00;22991,875;22099,675999999999
2022-12-16 07:00:00;24347,608;23026,667000000001
2022-12-16 08:00:00;25691,385999999999;23928,965
2022-12-16 09:00:00;26320,483;24151,243999999999
2022-12-16 10:00:00;26346,686000000002;23897,129000000001
2022-12-16 11:00:00;26274,413;23694,733
2022-12-16 12:00:00;25926,202000000001;23273,819
2022-12-16 13:00:00;25423,119999999999;22745,468000000001
2022-12-16 14:00:00;25095,609;22354,580999999998
2022-12-16 15:00:00;25075,507000000001;22476,772000000001
2022-12-16 16:00:00;25058,84;22708,101999999999
2022-12-16 17:00:00;25197,006000000001;23019,042000000001
2022-12-16 18:00:00;25326,463;23601,348000000002
2022-12-16 19:00:00;26282,304;24942,537
2022-12-16 20:00:00;25822,173999999999;24603,112000000001
2022-12-16 21:00:00;24417,776000000002;23366,355
2022-12-16 22:00:00;23216,137999999999;22288,263999999999
2022-12-16 23:00:00;22082,928;21106,946
2022-12-17 00:00:00;21361,223999999998;20397,902999999998
2022-12-17 01:00:00;20944,871999999999;20078,002
2022-12-17 02:00:00;20723,789000000001;19931,005000000001
2022-12-17 03:00:00;20681,662;19896,462
2022-12-17 04:00:00;21135,919999999998;20379,891
2022-12-17 05:00:00;21815,366000000002;21042,030999999999
2022-12-17 06:00:00;22856,174999999999;21780,745999999999
2022-12-17 07:00:00;24469,754000000001;22916,222000000002
2022-12-17 08:00:00;25726,153999999999;23801,424999999999
2022-12-17 09:00:00;26164,946;23823,201000000001
2022-12-17 10:00:00;26106,019;23441,903999999999
