Date_Time_Hour_Beginning;RSA Contracted Forecast;Residual Forecast
2023-02-11 00:00:00;22861,901999999998;21292,184000000001
2023-02-11 01:00:00;22426,268;21065,559000000001
2023-02-11 02:00:00;22179,279999999999;20920,100999999999
2023-02-11 03:00:00;22108,903999999999;20889,502
2023-02-11 04:00:00;22350,317999999999;21145,366999999998
2023-02-11 05:00:00;22949,759999999998;21707,547999999999
2023-02-11 06:00:00;23888,162;22584,326000000001
2023-02-11 07:00:00;25307,326000000001;23582,627
2023-02-11 08:00:00;26783,418000000001;24456,647000000001
2023-02-11 09:00:00;27254,752;24624,171999999999
2023-02-11 10:00:00;27207,574000000001;24461,668000000001
2023-02-11 11:00:00;27030,060000000001;24231,759999999998
2023-02-11 12:00:00;26839,171999999999;24009,080000000002
2023-02-11 13:00:00;26545,626;23832,124
2023-02-11 14:00:00;26239,523000000001;23606,003000000001
2023-02-11 15:00:00;25918,788;23402,411
2023-02-11 16:00:00;26039,632000000001;23557,847000000002
2023-02-11 17:00:00;26148,969000000001;23830,367999999999
2023-02-11 18:00:00;26552,924999999999;24497,740000000002
2023-02-11 19:00:00;27571,534;25777,953000000001
2023-02-11 20:00:00;26990,263999999999;25285,475999999999
2023-02-11 21:00:00;25172,074000000001;23426,653999999999
2023-02-11 22:00:00;23735,412;22149,32
2023-02-11 23:00:00;22667,091;21333,048999999999
2023-02-12 00:00:00;21956,048999999999;20770,692999999999
2023-02-12 01:00:00;21455,504000000001;20458,098999999998
2023-02-12 02:00:00;21232,047999999999;20333,945
2023-02-12 03:00:00;21155,323;20299,323
2023-02-12 04:00:00;21318,386999999999;20507,341
2023-02-12 05:00:00;21685,815999999999;20853,010999999999
2023-02-12 06:00:00;22714,821;21735,394
2023-02-12 07:00:00;24559,804;23116,723000000002
2023-02-12 08:00:00;25923,062999999998;23770,939999999999
2023-02-12 09:00:00;26399,965;23803,982
2023-02-12 10:00:00;26306,130000000001;23448,668000000001
2023-02-12 11:00:00;26267,812000000002;23328,488000000001
2023-02-12 12:00:00;26145,16;23147,438999999998
2023-02-12 13:00:00;25931,488000000001;23005,400000000001
2023-02-12 14:00:00;25613,905999999999;22783,244999999999
2023-02-12 15:00:00;25571,322;22939,155999999999
2023-02-12 16:00:00;25916,795999999998;23463,203000000001
2023-02-12 17:00:00;26232,787;24046,491999999998
2023-02-12 18:00:00;26822,698;25025,839
2023-02-12 19:00:00;27831,605;26303,727999999999
2023-02-12 20:00:00;27274,752;25788,198
2023-02-12 21:00:00;25129,09;23619,758999999998
2023-02-12 22:00:00;23387,043000000001;22105,767
2023-02-12 23:00:00;22318,053;21208,364000000001
2023-02-13 00:00:00;21741,825000000001;20680,382000000001
2023-02-13 01:00:00;21468,516;20532,138999999999
2023-02-13 02:00:00;21340,294000000002;20469,639999999999
2023-02-13 03:00:00;21558,982;20742,203000000001
2023-02-13 04:00:00;22794,888999999999;22073,700000000001
2023-02-13 05:00:00;25676,733;24979,197
2023-02-13 06:00:00;26734,16;25895,868999999999
2023-02-13 07:00:00;26486,438999999998;25173,369999999999
2023-02-13 08:00:00;27762,591;25789,258000000002
2023-02-13 09:00:00;28108,572;25674,946
2023-02-13 10:00:00;28342,327000000001;25687,668000000001
2023-02-13 11:00:00;28354,866000000002;25558,377
2023-02-13 12:00:00;28295,843000000001;25396,207999999999
2023-02-13 13:00:00;28270,807000000001;25399,209999999999
2023-02-13 14:00:00;28425,130000000001;25525,506000000001
2023-02-13 15:00:00;28734,462;25893,993999999999
2023-02-13 16:00:00;28938,166000000001;26130,492999999999
