Date_Time_Hour_Beginning;RSA Contracted Forecast;Residual Forecast
2022-12-10 00:00:00;22622,892;21336,687999999998
2022-12-10 01:00:00;22176,084999999999;20974,074000000001
2022-12-10 02:00:00;21913,194;20750,007000000001
2022-12-10 03:00:00;21926,133000000002;20887,675999999999
2022-12-10 04:00:00;22264,655999999999;21321,454000000002
2022-12-10 05:00:00;22713,889999999999;21766,788
2022-12-10 06:00:00;23737,383999999998;22504,889999999999
2022-12-10 07:00:00;25072,18;23401,549999999999
2022-12-10 08:00:00;26468,018;24393,692999999999
2022-12-10 09:00:00;26937,636999999999;24544,588
2022-12-10 10:00:00;26831,488000000001;24252,09
2022-12-10 11:00:00;26846,562999999998;24155,857
2022-12-10 12:00:00;26686,954000000002;23962,228999999999
2022-12-10 13:00:00;26187,300999999999;23491,364000000001
2022-12-10 14:00:00;25827,803;23190,893
2022-12-10 15:00:00;25830,524000000001;23356,727999999999
2022-12-10 16:00:00;25783,643;23579,293000000001
2022-12-10 17:00:00;25711,335999999999;23709,992999999999
2022-12-10 18:00:00;26444,369999999999;24618,375
2022-12-10 19:00:00;27098,244999999999;25269,569
2022-12-10 20:00:00;26096,145;24105,224999999999
2022-12-10 21:00:00;24784,567999999999;22782,782999999999
2022-12-10 22:00:00;23377,707999999999;21677,232
2022-12-10 23:00:00;22186,667000000001;20543,445
2022-12-11 00:00:00;21513,583999999999;19970,576000000001
2022-12-11 01:00:00;21047,112000000001;19573,052
2022-12-11 02:00:00;20757,32;19284,013999999999
2022-12-11 03:00:00;20708,868999999999;19298,028999999999
2022-12-11 04:00:00;20991,662;19660,401999999998
2022-12-11 05:00:00;21523,058000000001;20143,677
2022-12-11 06:00:00;22749,319;21008,257000000001
2022-12-11 07:00:00;24459,743999999999;22330,031999999999
2022-12-11 08:00:00;25747,819;23311,210999999999
2022-12-11 09:00:00;26354,787;23673,788
2022-12-11 10:00:00;26405,482;23628,763999999999
2022-12-11 11:00:00;26349,363000000001;23544,295999999998
2022-12-11 12:00:00;26283,001;23422,909
2022-12-11 13:00:00;26125,246999999999;23229,351999999999
2022-12-11 14:00:00;25809,774000000001;22909,438999999998
2022-12-11 15:00:00;25720,704000000002;22871,776000000002
2022-12-11 16:00:00;25960,853999999999;23317,825000000001
2022-12-11 17:00:00;26369,168000000001;23949,592000000001
2022-12-11 18:00:00;26906,66;24838,187999999998
2022-12-11 19:00:00;27734,127;25833,403999999999
2022-12-11 20:00:00;26503,589;24474,446
2022-12-11 21:00:00;24589,185000000001;22599,606
2022-12-11 22:00:00;22937,709999999999;21231,322
2022-12-11 23:00:00;21823,486000000001;20234,719000000001
2022-12-12 00:00:00;21142,616999999998;19700,042000000001
2022-12-12 01:00:00;20806,856;19427,451000000001
2022-12-12 02:00:00;20598,322;19177,741999999998
2022-12-12 03:00:00;20872,494999999999;19490,584999999999
2022-12-12 04:00:00;21937,337;20596,013999999999
2022-12-12 05:00:00;23538,135999999999;22186,422999999999
2022-12-12 06:00:00;24843,869999999999;23145,445
2022-12-12 07:00:00;25986,297999999999;23905,686000000002
2022-12-12 08:00:00;27228,413;24842,280999999999
2022-12-12 09:00:00;27612,973000000002;24956,887999999999
2022-12-12 10:00:00;27852,915000000001;25041,333999999999
2022-12-12 11:00:00;27972,537;25040,465
2022-12-12 12:00:00;27845,724999999999;24850,925999999999
2022-12-12 13:00:00;27681,427;24646,691999999999
2022-12-12 14:00:00;27890,219000000001;24814,677
2022-12-12 15:00:00;28282,583999999999;25379,583999999999
2022-12-12 16:00:00;28339,018;25722,054
2022-12-12 17:00:00;28095,484;25787,610000000001
2022-12-12 18:00:00;28189,572;26253,815999999999
2022-12-12 19:00:00;29152,866000000002;27354,522000000001
2022-12-12 20:00:00;28125,233;26230,199000000001
2022-12-12 21:00:00;25994,666000000001;24221,659
2022-12-12 22:00:00;23926,989000000001;22484,257000000001
2022-12-12 23:00:00;22732,678;21394,57
2022-12-13 00:00:00;22107,531999999999;20929,436000000002
2022-12-13 01:00:00;21751,892;20645,869999999999
2022-12-13 02:00:00;21609,412;20483,850999999999
2022-12-13 03:00:00;21739,348999999998;20660,544999999998
2022-12-13 04:00:00;22601,488000000001;21588,690999999999
2022-12-13 05:00:00;24038,184000000001;22958,667000000001
2022-12-13 06:00:00;24929,231;23477,363000000001
2022-12-13 07:00:00;25795,252;23897,715
2022-12-13 08:00:00;26649,637999999999;24392,847000000002
2022-12-13 09:00:00;26819,584999999999;24256,411
2022-12-13 10:00:00;26896,423999999999;24153,991000000002
2022-12-13 11:00:00;26992,878000000001;24129,948
2022-12-13 12:00:00;26926,768;23996,965
2022-12-13 13:00:00;26775,321;23824,803
2022-12-13 14:00:00;26825,728999999999;23914,026999999998
2022-12-13 15:00:00;27100,998;24341,495999999999
2022-12-13 16:00:00;27360,931;24851,609
