Date_Time_Hour_Beginning;RSA Contracted Forecast;Residual Forecast
2023-03-29 00:00:00;22201,335999999999;20592,562000000002
2023-03-29 01:00:00;21748,397000000001;20227,267
2023-03-29 02:00:00;21603,937999999998;20138,866999999998
2023-03-29 03:00:00;21736,042000000001;20345,061000000002
2023-03-29 04:00:00;22853,328000000001;21497,815999999999
2023-03-29 05:00:00;24446,939999999999;23163,311000000002
2023-03-29 06:00:00;25687,061000000002;24360,887999999999
2023-03-29 07:00:00;27072,083999999999;25272,557000000001
2023-03-29 08:00:00;28167,368999999999;25608,805
2023-03-29 09:00:00;28097,977999999999;25153,478999999999
2023-03-29 10:00:00;28100,394;24872,522000000001
2023-03-29 11:00:00;28040,523000000001;24685,323
2023-03-29 12:00:00;27793,572;24345,709999999999
2023-03-29 13:00:00;27640,168000000001;24179,878000000001
2023-03-29 14:00:00;27771,702000000001;24296,636999999999
2023-03-29 15:00:00;28049,679;24561,107
2023-03-29 16:00:00;28489,496999999999;25276,708999999999
2023-03-29 17:00:00;28534,876;25871,312000000002
2023-03-29 18:00:00;29931,821;27626,68
2023-03-29 19:00:00;29856,602999999999;27504,875
2023-03-29 20:00:00;27685,174999999999;25359,830999999998
2023-03-29 21:00:00;25627,240000000002;23502,584999999999
2023-03-29 22:00:00;23923,731;22194,400000000001
2023-03-29 23:00:00;22880,833999999999;21234,758000000002
2023-03-30 00:00:00;22237,501;20561,716
2023-03-30 01:00:00;21806,291000000001;20183,688999999998
2023-03-30 02:00:00;21687,067999999999;20107,001
2023-03-30 03:00:00;21781,190999999999;20238,995999999999
2023-03-30 04:00:00;22700,074000000001;21165,109
2023-03-30 05:00:00;24194,389999999999;22726,543000000001
2023-03-30 06:00:00;25891,846000000001;24345,692999999999
2023-03-30 07:00:00;27264,173999999999;25254,788
2023-03-30 08:00:00;28444,155999999999;25686,204000000002
2023-03-30 09:00:00;28370,134999999998;25214,338
2023-03-30 10:00:00;28286,753000000001;24880,057000000001
2023-03-30 11:00:00;28147,865000000002;24676,010999999999
2023-03-30 12:00:00;28013,825000000001;24550,621999999999
2023-03-30 13:00:00;27887,151999999998;24510,366999999998
2023-03-30 14:00:00;28184,698;24886,621999999999
2023-03-30 15:00:00;28701,646000000001;25477,035
2023-03-30 16:00:00;28976,252;26104,84
2023-03-30 17:00:00;29051,876;26772,32
2023-03-30 18:00:00;29946,258000000002;28003,738000000001
2023-03-30 19:00:00;29312,490000000002;27253,400000000001
2023-03-30 20:00:00;27499,467000000001;25396,398000000001
2023-03-30 21:00:00;25658,941999999999;23699,308000000001
2023-03-30 22:00:00;24025,57;22427,003000000001
2023-03-30 23:00:00;22900,302;21360,771000000001
2023-03-31 00:00:00;22036,325000000001;20500,536
2023-03-31 01:00:00;21731,948;20296,006000000001
2023-03-31 02:00:00;21625,992999999999;20276,371999999999
2023-03-31 03:00:00;21814,163;20526,906999999999
2023-03-31 04:00:00;22599,982;21329,892
2023-03-31 05:00:00;24194,785;22982,345000000001
2023-03-31 06:00:00;25806,971000000001;24530,526999999998
2023-03-31 07:00:00;27308,620999999999;25565,717000000001
2023-03-31 08:00:00;28488,670999999998;26060,766
2023-03-31 09:00:00;28500,725999999999;25756,888999999999
2023-03-31 10:00:00;28473,903999999999;25565,366000000002
2023-03-31 11:00:00;28227,440999999999;25323,93
2023-03-31 12:00:00;28122,557000000001;25321,257000000001
2023-03-31 13:00:00;27824,208999999999;25152,105
2023-03-31 14:00:00;27745,853999999999;25126,216
2023-03-31 15:00:00;27929,424999999999;25379,243999999999
2023-03-31 16:00:00;27978,741999999998;25744,275000000001
2023-03-31 17:00:00;28046,999;26382,083999999999
2023-03-31 18:00:00;28752,722000000002;27391,335999999999
2023-03-31 19:00:00;28424,112000000001;26983,215
2023-03-31 20:00:00;26792,530999999999;25318,788
2023-03-31 21:00:00;25701,638999999999;24338,954000000002
2023-03-31 22:00:00;24088,205999999998;23043,237000000001
2023-03-31 23:00:00;22820,291000000001;21762,299999999999
