Date_Time_Hour_Beginning,RSA Contracted Forecast,Residual Forecast
2023-04-29 05:00:00,21490,865000000002,20861,812000000002
2023-04-29 06:00:00,22757,381000000001,22103,105
2023-04-29 07:00:00,24792,042000000001,23847,834999999999
2023-04-29 08:00:00,26209,620999999999,24580,876
2023-04-29 09:00:00,26329,978999999999,24353,787
2023-04-29 10:00:00,25933,310000000001,23724,766
2023-04-29 11:00:00,25462,994999999999,23227,248
2023-04-29 12:00:00,25181,477999999999,22906,383000000002
2023-04-29 13:00:00,24811,84,22542,728999999999
2023-04-29 14:00:00,24548,346000000001,22244,025000000001
2023-04-29 15:00:00,24494,319,22336,347000000002
2023-04-29 16:00:00,24943,866999999998,23177,333999999999
2023-04-29 17:00:00,26143,041000000001,24859,865000000002
2023-04-29 18:00:00,27879,028999999999,26811,547999999999
2023-04-29 19:00:00,26897,664000000001,25810,902999999998
2023-04-29 20:00:00,25403,574000000001,24314,094000000001
2023-04-29 21:00:00,23989,734,22921,788
2023-04-29 22:00:00,22558,834999999999,21656,063999999998
2023-04-29 23:00:00,21386,019,20539,637999999999
2023-04-30 00:00:00,20669,687999999998,19848,456999999999
2023-04-30 01:00:00,20270,713,19496,512999999999
2023-04-30 02:00:00,20042,850999999999,19279,837
2023-04-30 03:00:00,20025,418000000001,19268,624
2023-04-30 04:00:00,20287,468000000001,19496,352999999999
2023-04-30 05:00:00,20792,050999999999,19993,362000000001
2023-04-30 06:00:00,21917,915000000001,21096,652999999998
2023-04-30 07:00:00,24163,561000000002,23016,107
2023-04-30 08:00:00,25902,852999999999,24062,963
2023-04-30 09:00:00,26291,146000000001,24079,684000000001
2023-04-30 10:00:00,25977,184000000001,23474,580999999998
2023-04-30 11:00:00,25566,93,22968,582999999999
2023-04-30 12:00:00,25298,373,22610,892
2023-04-30 13:00:00,24850,553,22170,333999999999
2023-04-30 14:00:00,24561,331999999999,21861,670999999998
2023-04-30 15:00:00,24460,053,21953,504000000001
2023-04-30 16:00:00,24938,758999999998,22861,349999999999
2023-04-30 17:00:00,26317,348000000002,24757,185000000001
2023-04-30 18:00:00,28161,299999999999,26862,233
2023-04-30 19:00:00,26954,400000000001,25739,241999999998
2023-04-30 20:00:00,25192,544000000002,24090,011999999999
2023-04-30 21:00:00,23564,34,22475,163
2023-04-30 22:00:00,21976,952000000001,21032,769
2023-04-30 23:00:00,20895,231,19974,213
2023-05-01 00:00:00,20264,5,19341,951000000001
2023-05-01 01:00:00,19804,195,18903,687000000002
2023-05-01 02:00:00,19560,422999999999,18662,234
2023-05-01 03:00:00,19697,591,18813,236000000001
2023-05-01 04:00:00,20264,712,19358,436000000002
2023-05-01 05:00:00,20708,938999999998,19804,205999999998
2023-05-01 06:00:00,21869,861000000001,20931,93
2023-05-01 07:00:00,23646,297999999999,22357,545999999998
2023-05-01 08:00:00,25477,683000000001,23461,865000000002
2023-05-01 09:00:00,26255,826000000001,23834,276999999998
2023-05-01 10:00:00,26396,380000000001,23668,07
2023-05-01 11:00:00,26038,988000000001,23215,572
2023-05-01 12:00:00,25686,830999999998,22812,435000000001
2023-05-01 13:00:00,25295,474999999999,22462,395
2023-05-01 14:00:00,25048,732,22231,491000000002
2023-05-01 15:00:00,25423,100999999999,22811,147000000001
2023-05-01 16:00:00,26403,877,24226,649000000001
2023-05-01 17:00:00,28291,948,26651,234
2023-05-01 18:00:00,29807,195,28434,609
2023-05-01 19:00:00,28452,992999999999,27114,834999999999
2023-05-01 20:00:00,26767,349999999999,25486,766
2023-05-01 21:00:00,24381,970000000001,23123,398000000001
2023-05-01 22:00:00,22540,097000000002,21449,019
2023-05-01 23:00:00,21157,396000000001,20122,710999999999
2023-05-02 00:00:00,21032,940999999999,20036,145
2023-05-02 01:00:00,20761,294000000002,19812,508000000002
2023-05-02 02:00:00,20711,652999999998,19782,446
2023-05-02 03:00:00,20986,405999999999,20073,352999999999
2023-05-02 04:00:00,22446,077000000001,21513,905999999999
2023-05-02 05:00:00,25580,425999999999,24652,977999999999
2023-05-02 06:00:00,28003,925999999999,27038,899000000001
2023-05-02 07:00:00,27526,464,26203,300999999999
2023-05-02 08:00:00,27762,768,25704,401000000002
2023-05-02 09:00:00,27689,262999999999,25250,790000000001
2023-05-02 10:00:00,27633,232,24904,294999999998
2023-05-02 11:00:00,27455,882000000001,24648,589
2023-05-02 12:00:00,27350,453000000001,24499,949000000001
2023-05-02 13:00:00,27106,686000000002,24307,348000000002
2023-05-02 14:00:00,27310,047999999999,24534,107
2023-05-02 15:00:00,27962,970000000001,25386,749
2023-05-02 16:00:00,28790,620999999999,26642,425999999999
2023-05-02 17:00:00,30063,317999999999,28446,892
2023-05-02 18:00:00,31519,083999999999,30153,204000000002
2023-05-02 19:00:00,30178,773000000001,28844,706999999999
2023-05-02 20:00:00,28169,853999999999,26895,485000000001
2023-05-02 21:00:00,25845,133000000002,24561,164000000001
2023-05-02 22:00:00,23846,473000000002,22698,960999999999
2023-05-02 23:00:00,22448,290000000001,21327,988000000001
2023-05-03 00:00:00,21877,306,20941,218000000001
2023-05-03 01:00:00,21590,291000000001,20639,634999999998
2023-05-03 02:00:00,21543,449000000001,20600,798999999999
2023-05-03 03:00:00,21831,679,20878,083999999999
2023-05-03 04:00:00,23251,868999999999,22280,91
2023-05-03 05:00:00,26223,978999999999,25246,915000000001
2023-05-03 06:00:00,28593,455999999998,27580,057000000001
2023-05-03 07:00:00,28089,010999999999,26876,684000000001
2023-05-03 08:00:00,28228,040000000001,26349,007000000001
2023-05-03 09:00:00,27954,971000000001,25616,003000000001
