Date_Time_Hour_Beginning;RSA Contracted Forecast;Residual Forecast
2023-04-04 00:00:00;21855,831999999999;20522
2023-04-04 01:00:00;21515,124;20303
2023-04-04 02:00:00;21381,299999999999;20275
2023-04-04 03:00:00;21544,874;20461
2023-04-04 04:00:00;22528,691999999999;21466
2023-04-04 05:00:00;24126,129000000001;23189
2023-04-04 06:00:00;25831,597000000002;24887
2023-04-04 07:00:00;26898,403999999999;25497
2023-04-04 08:00:00;27840,055;25689
2023-04-04 09:00:00;27864,866000000002;25273
2023-04-04 10:00:00;27730,069;24961
2023-04-04 11:00:00;27607,839;24881
2023-04-04 12:00:00;27289,918000000001;24774
2023-04-04 13:00:00;27198,527999999998;24791
2023-04-04 14:00:00;27406,496999999999;25148
2023-04-04 15:00:00;27729,628000000001;25705
2023-04-04 16:00:00;28325,185000000001;26592
2023-04-04 17:00:00;28713,419000000002;27341
2023-04-04 18:00:00;30039,361000000001;28995
2023-04-04 19:00:00;29455,447;28532
2023-04-04 20:00:00;27272,982;26333
2023-04-04 21:00:00;25419,191999999999;24534
2023-04-04 22:00:00;23932,214;23193
2023-04-04 23:00:00;22759,531999999999;22012
2023-04-05 00:00:00;22050,388999999999;21290
2023-04-05 01:00:00;21646,357;20908
2023-04-05 02:00:00;21513,41;20789
2023-04-05 03:00:00;21600,103999999999;20843
2023-04-05 04:00:00;22657,275000000001;21814
2023-04-05 05:00:00;24312,129000000001;23518
2023-04-05 06:00:00;25679,662;24823
2023-04-05 07:00:00;26967;25621
2023-04-05 08:00:00;27947,916000000001;25862
2023-04-05 09:00:00;27986,188999999998;25505
2023-04-05 10:00:00;28005,163;25316
2023-04-05 11:00:00;27983,076000000001;25264
2023-04-05 12:00:00;27665,644;25096
2023-04-05 13:00:00;27637,598999999998;25093
2023-04-05 14:00:00;27844,023000000001;25335
2023-04-05 15:00:00;28050,484;25674
2023-04-05 16:00:00;28534,263999999999;26399
2023-04-05 17:00:00;28814,362000000001;27018
2023-04-05 18:00:00;30034,541000000001;28592
2023-04-05 19:00:00;29473,705000000002;28243
2023-04-05 20:00:00;27437,751;26312
2023-04-05 21:00:00;25451,645;24410
2023-04-05 22:00:00;23775,814999999999;22944
2023-04-05 23:00:00;22694,371999999999;21902
2023-04-06 00:00:00;21763,999;20974
2023-04-06 01:00:00;21498,607;20745
2023-04-06 02:00:00;21350,080999999998;20631
2023-04-06 03:00:00;21414,571;20690
2023-04-06 04:00:00;22262,577000000001;21500
2023-04-06 05:00:00;23557,131000000001;22857
2023-04-06 06:00:00;24946,174999999999;24172
2023-04-06 07:00:00;26318,288;25097
2023-04-06 08:00:00;27426,308000000001;25454
2023-04-06 09:00:00;27537,546999999999;25108
2023-04-06 10:00:00;27618,669000000002;24902
2023-04-06 11:00:00;27552,437999999998;24730
2023-04-06 12:00:00;27129,098999999998;24418
2023-04-06 13:00:00;26720,036;24044
2023-04-06 14:00:00;26603,298999999999;24022
2023-04-06 15:00:00;26363,295999999998;24060
2023-04-06 16:00:00;26665,968000000001;24680
2023-04-06 17:00:00;27262,493999999999;25633
2023-04-06 18:00:00;28348,088;27138
2023-04-06 19:00:00;27568,663;26565
2023-04-06 20:00:00;25960,102999999999;24991
2023-04-06 21:00:00;24247,294000000002;23359
2023-04-06 22:00:00;22668,165000000001;21932
2023-04-06 23:00:00;21474;20769
2023-04-07 00:00:00;20522,292000000001;19805
2023-04-07 01:00:00;20127,867999999999;19388
2023-04-07 02:00:00;19955,875;19190
2023-04-07 03:00:00;20095,669999999998;19264
2023-04-07 04:00:00;20406,225999999999;19492
2023-04-07 05:00:00;20997,48;20091
2023-04-07 06:00:00;22059,990000000002;21089
2023-04-07 07:00:00;23786,490000000002;22372
2023-04-07 08:00:00;25024,069;22815
2023-04-07 09:00:00;25388,790000000001;22604
2023-04-07 10:00:00;25586,434000000001;22401
2023-04-07 11:00:00;25457,68;22069
2023-04-07 12:00:00;25236,963;21857
2023-04-07 13:00:00;24943,366999999998;21515
2023-04-07 14:00:00;24554,806;21153
2023-04-07 15:00:00;24518,02;21245
2023-04-07 16:00:00;24883,450000000001;21833
2023-04-07 17:00:00;25897,277999999998;23156
2023-04-07 18:00:00;26840,883999999998;24577
2023-04-07 19:00:00;26081,698;24146
2023-04-07 20:00:00;24617,224999999999;22828
2023-04-07 21:00:00;23225,521000000001;21576
2023-04-07 22:00:00;21873,813999999998;20459
2023-04-07 23:00:00;20786,016;19488
2023-04-08 00:00:00;20117,092000000001;18877
2023-04-08 01:00:00;19823,422999999999;18646
2023-04-08 02:00:00;19602,625;18480
2023-04-08 03:00:00;19647,745999999999;18501
2023-04-08 04:00:00;19910,704000000002;18731
2023-04-08 05:00:00;20502,905999999999;19390
2023-04-08 06:00:00;21453,957999999999;20363
2023-04-08 07:00:00;23313,752;21872
2023-04-08 08:00:00;24922,748;22813
2023-04-08 09:00:00;25442,249;22868
2023-04-08 10:00:00;25298,501;22423
2023-04-08 11:00:00;25038,010999999999;22038
2023-04-08 12:00:00;24816,381000000001;21851
2023-04-08 13:00:00;24591,626;21618
2023-04-08 14:00:00;24234,129000000001;21366
2023-04-08 15:00:00;23997,182000000001;21308
2023-04-08 16:00:00;24413,524000000001;21940
2023-04-08 17:00:00;25430,026000000002;23140
2023-04-08 18:00:00;26969,428;24898
2023-04-08 19:00:00;26091,037;24190
2023-04-08 20:00:00;24516,356;22707
2023-04-08 21:00:00;23077,233;21387
2023-04-08 22:00:00;21704,007000000001;20248
2023-04-08 23:00:00;20715,143;19354
2023-04-09 00:00:00;20125,477999999999;18839
2023-04-09 01:00:00;19652,049999999999;18454
2023-04-09 02:00:00;19396,200000000001;18289
2023-04-09 03:00:00;19473,477999999999;18391
2023-04-09 04:00:00;19590,311000000002;18517
2023-04-09 05:00:00;19953,821;18976
2023-04-09 06:00:00;21003,677;20030
2023-04-09 07:00:00;22868,153999999999;21519
2023-04-09 08:00:00;24498,412;22468
2023-04-09 09:00:00;25268,415000000001;22792
2023-04-09 10:00:00;25339,564999999999;22578
2023-04-09 11:00:00;25304,955000000002;22431
2023-04-09 12:00:00;24915,964;22119
2023-04-09 13:00:00;24267,289000000001;21503
2023-04-09 14:00:00;23728,165000000001;21080
2023-04-09 15:00:00;23493,931;21024
2023-04-09 16:00:00;23872,797999999999;21621
2023-04-09 17:00:00;25044,478999999999;23036
2023-04-09 18:00:00;26614,901999999998;24813
2023-04-09 19:00:00;25863,02;24107
2023-04-09 20:00:00;24309,862000000001;22517
2023-04-09 21:00:00;22637,133999999998;20938
2023-04-09 22:00:00;21424,481;19941
2023-04-09 23:00:00;20333,826000000001;18947
2023-04-10 00:00:00;19724,905999999999;18387
2023-04-10 01:00:00;19447,034;18177
2023-04-10 02:00:00;19198,580999999998;17983
2023-04-10 03:00:00;19258,490000000002;18013
2023-04-10 04:00:00;19527,690999999999;18243
2023-04-10 05:00:00;19925,794999999998;18698
2023-04-10 06:00:00;20783,215;19524
2023-04-10 07:00:00;22659,501;20992
2023-04-10 08:00:00;24607,796999999999;22234
2023-04-10 09:00:00;25839,893;23068
2023-04-10 10:00:00;26137,909;23129
2023-04-10 11:00:00;25988,297999999999;22902
2023-04-10 12:00:00;25692,09;22745
2023-04-10 13:00:00;25337,825000000001;22464
2023-04-10 14:00:00;24904,085999999999;22157
2023-04-10 15:00:00;24922,633000000002;22349
2023-04-10 16:00:00;25695,006000000001;23347
2023-04-10 17:00:00;27080,332999999999;25014
2023-04-10 18:00:00;28483,875;26691
2023-04-10 19:00:00;27825,355;26157
2023-04-10 20:00:00;26002,678;24345
2023-04-10 21:00:00;24146,614000000001;22546
2023-04-10 22:00:00;22464,329000000002;21057
2023-04-10 23:00:00;21299,268;19952
2023-04-11 00:00:00;20574,470000000001;19358
2023-04-11 01:00:00;20294,343000000001;19138
2023-04-11 02:00:00;20149,548999999999;19000
2023-04-11 03:00:00;20365,294000000002;19199
2023-04-11 04:00:00;21354,423999999999;20163
2023-04-11 05:00:00;23285,721000000001;22100
2023-04-11 06:00:00;25074,931;23872
2023-04-11 07:00:00;26286,670999999998;24807
2023-04-11 08:00:00;27607,382000000001;25463
2023-04-11 09:00:00;28048,205999999998;25408
2023-04-11 10:00:00;28309,095000000001;25424
2023-04-11 11:00:00;28258,704000000002;25272
2023-04-11 12:00:00;28139,482;25182
2023-04-11 13:00:00;28122,455000000002;25192
2023-04-11 14:00:00;28159,776999999998;25232
2023-04-11 15:00:00;28474,057000000001;25615
2023-04-11 16:00:00;28874,192999999999;26315
2023-04-11 17:00:00;29322,499;27374
2023-04-11 18:00:00;30449,522000000001;28803
2023-04-11 19:00:00;29703,186000000002;28075
2023-04-11 20:00:00;27607,271000000001;26023
2023-04-11 21:00:00;25503,045999999998;24035
2023-04-11 22:00:00;23651,642;22389
2023-04-11 23:00:00;22464,138999999999;21230
2023-04-12 00:00:00;21739,470000000001;20523
2023-04-12 01:00:00;21414,343000000001;20258
2023-04-12 02:00:00;21369,548999999999;20220
2023-04-12 03:00:00;21604,294000000002;20438
2023-04-12 04:00:00;22782,423999999999;21591
2023-04-12 05:00:00;25281,721000000001;24096
2023-04-12 06:00:00;27030,931;25828
2023-04-12 07:00:00;26762,670999999998;25283
2023-04-12 08:00:00;27356,382000000001;25212
2023-04-12 09:00:00;27421,205999999998;24781
2023-04-12 10:00:00;27492,095000000001;24607
2023-04-12 11:00:00;27539,704000000002;24553
2023-04-12 12:00:00;27496,482;24539
2023-04-12 13:00:00;27450,455000000002;24520
2023-04-12 14:00:00;27661,776999999998;24734
2023-04-12 15:00:00;28261,057000000001;25402
2023-04-12 16:00:00;28823,192999999999;26264
2023-04-12 17:00:00;29464,499;27516
2023-04-12 18:00:00;30700,522000000001;29054
2023-04-12 19:00:00;29554,186000000002;27926
2023-04-12 20:00:00;27565,271000000001;25981
2023-04-12 21:00:00;25723,045999999998;24255
2023-04-12 22:00:00;23792,642;22530
2023-04-12 23:00:00;22562,138999999999;21328
2023-04-13 00:00:00;21833,470000000001;20617
2023-04-13 01:00:00;21464,343000000001;20308
2023-04-13 02:00:00;21451,548999999999;20302
2023-04-13 03:00:00;21663,294000000002;20497
2023-04-13 04:00:00;22939,423999999999;21748
2023-04-13 05:00:00;25427,721000000001;24242
2023-04-13 06:00:00;27410,931;26208
2023-04-13 07:00:00;27302,670999999998;25823
2023-04-13 08:00:00;27830,382000000001;25686
2023-04-13 09:00:00;27815,205999999998;25175
2023-04-13 10:00:00;27780,095000000001;24895
2023-04-13 11:00:00;27766,704000000002;24780
2023-04-13 12:00:00;27630,482;24673
2023-04-13 13:00:00;27424,455000000002;24494
2023-04-13 14:00:00;27695,776999999998;24768
2023-04-13 15:00:00;28145,057000000001;25286
2023-04-13 16:00:00;28698,192999999999;26139
2023-04-13 17:00:00;29338,499;27390
2023-04-13 18:00:00;30862,522000000001;29216
2023-04-13 19:00:00;29863,186000000002;28235
2023-04-13 20:00:00;27918,271000000001;26334
