Date_Time_Hour_Beginning;RSA Contracted Forecast;Residual Forecast
2023-02-04 00:00:00;22843,695;21374,537
2023-02-04 01:00:00;22408,267;21006,009999999998
2023-02-04 02:00:00;22101,489000000001;20827,700000000001
2023-02-04 03:00:00;22082,800999999999;20912,813999999998
2023-02-04 04:00:00;22402,745999999999;21323,289000000001
2023-02-04 05:00:00;22952,826000000001;21905,407999999999
2023-02-04 06:00:00;23970,883999999998;22847,858
2023-02-04 07:00:00;25387,907999999999;23706,264999999999
2023-02-04 08:00:00;26950,576000000001;24605,741999999998
2023-02-04 09:00:00;27546,733;24748,512999999999
2023-02-04 10:00:00;27531,717000000001;24496,991000000002
2023-02-04 11:00:00;27371,331999999999;24261,376
2023-02-04 12:00:00;27218,316999999999;24002,746999999999
2023-02-04 13:00:00;26862,344000000001;23606,572
2023-02-04 14:00:00;26549,830999999998;23333,343000000001
2023-02-04 15:00:00;26704,964;23238,592000000001
2023-02-04 16:00:00;26862,495999999999;23329,879000000001
2023-02-04 17:00:00;27013,146000000001;23814,793000000001
2023-02-04 18:00:00;27161,673999999999;24535,653999999999
2023-02-04 19:00:00;27968,827000000001;25736,373
2023-02-04 20:00:00;27219,453000000001;25251,524000000001
2023-02-04 21:00:00;25263,598000000002;23552,360000000001
2023-02-04 22:00:00;23605,808000000001;22242,402999999998
2023-02-04 23:00:00;22644,527999999998;21375,323
2023-02-05 00:00:00;21876,440999999999;20733,305
2023-02-05 01:00:00;21415,026999999998;20277,631000000001
2023-02-05 02:00:00;21180,300999999999;20096,352999999999
2023-02-05 03:00:00;21080,220000000001;19966,209999999999
2023-02-05 04:00:00;21275,348999999998;20152,288
2023-02-05 05:00:00;21560,741000000002;20382,776000000002
2023-02-05 06:00:00;22532,417000000001;21239,328000000001
2023-02-05 07:00:00;24397,830000000002;22703,319
2023-02-05 08:00:00;25861,150000000001;23519,164000000001
2023-02-05 09:00:00;26429,27;23673,223999999998
2023-02-05 10:00:00;26274,337;23297,024000000001
2023-02-05 11:00:00;26200,420999999998;23172,580999999998
2023-02-05 12:00:00;26239,858;23123,924999999999
2023-02-05 13:00:00;26030,379000000001;22868,163
2023-02-05 14:00:00;25645,251;22542,977999999999
2023-02-05 15:00:00;25551,982;22273,829000000002
2023-02-05 16:00:00;25966,186000000002;22686,806
2023-02-05 17:00:00;26224,359;23250,008999999998
2023-02-05 18:00:00;26793,120999999999;24191,396000000001
2023-02-05 19:00:00;27840,558000000001;25455,189999999999
2023-02-05 20:00:00;27388,576000000001;25125,615000000002
2023-02-05 21:00:00;25345,026000000002;23365,953000000001
2023-02-05 22:00:00;23631,976999999999;22046,719000000001
2023-02-05 23:00:00;22388,911;20960,370999999999
2023-02-06 00:00:00;21771,914000000001;20572,755000000001
2023-02-06 01:00:00;21404,608;20254,251
2023-02-06 02:00:00;21161,067999999999;20134,361000000001
2023-02-06 03:00:00;21393,715;20454,342000000001
2023-02-06 04:00:00;22590,688999999998;21729,472000000002
2023-02-06 05:00:00;25539,371999999999;24729,470000000001
2023-02-06 06:00:00;26585,335999999999;25681,842000000001
2023-02-06 07:00:00;26161,261999999999;24852,024000000001
2023-02-06 08:00:00;27347,772000000001;25471,483
2023-02-06 09:00:00;27882,257000000001;25639,047999999999
2023-02-06 10:00:00;28146,494999999999;25695,156999999999
2023-02-06 11:00:00;28221,351999999999;25729,823
2023-02-06 12:00:00;28236,066999999999;25654,191999999999
2023-02-06 13:00:00;27966,810000000001;25375,978999999999
2023-02-06 14:00:00;28110,514999999999;25572,558000000001
2023-02-06 15:00:00;28578,581999999999;25897,382000000001
2023-02-06 16:00:00;28718,383000000002;26018,641
2023-02-06 17:00:00;28748,650000000001;26317,334999999999
2023-02-06 18:00:00;29041,23;27097,766
2023-02-06 19:00:00;29993,959999999999;28363,975999999999
2023-02-06 20:00:00;28871,036;27406,617999999999
2023-02-06 21:00:00;26619,705000000002;25403,308000000001
2023-02-06 22:00:00;24621,939999999999;23716,612000000001
2023-02-06 23:00:00;23413,561000000002;22586,284
2023-02-07 00:00:00;22819,628000000001;22079,777999999998
2023-02-07 01:00:00;22594,608;21817,845000000001
2023-02-07 02:00:00;22516,877;21743,255000000001
2023-02-07 03:00:00;22732,877;21950,256000000001
2023-02-07 04:00:00;23939,5;23178,667000000001
2023-02-07 05:00:00;26853,671999999999;26066,971000000001
2023-02-07 06:00:00;27674,040000000001;26771,369999999999
2023-02-07 07:00:00;27046,415000000001;25724,800999999999
2023-02-07 08:00:00;27908,212;25992,222000000002
2023-02-07 09:00:00;28136,277999999998;25797,241000000002
2023-02-07 10:00:00;28210,775000000001;25624,752
2023-02-07 11:00:00;28213,744999999999;25548,779999999999
2023-02-07 12:00:00;28224,966;25432,996999999999
2023-02-07 13:00:00;28073,776000000002;25202,575000000001
2023-02-07 14:00:00;28224,792000000001;25389,393
2023-02-07 15:00:00;28892,761999999999;25784,463
2023-02-07 16:00:00;29229,223000000002;26010,248
2023-02-07 17:00:00;29239,524000000001;26324,946
2023-02-07 18:00:00;29546,759999999998;27082,481
2023-02-07 19:00:00;30355,990000000002;28147,772000000001
