DateTimeKey;Date Time Hour Beginning;Hourly UCLF+OCLF
2023-02-23 00:00:00;2023-02-23 00:00:00;17025,602999999999
2023-02-23 01:00:00;2023-02-23 01:00:00;17280,477999999999
2023-02-23 02:00:00;2023-02-23 02:00:00;17391,504000000001
2023-02-23 03:00:00;2023-02-23 03:00:00;17435,240000000002
2023-02-23 04:00:00;2023-02-23 04:00:00;17346,912
2023-02-23 05:00:00;2023-02-23 05:00:00;16968,922999999999
2023-02-23 06:00:00;2023-02-23 06:00:00;16901,57
2023-02-23 07:00:00;2023-02-23 07:00:00;16924,291000000001
2023-02-23 08:00:00;2023-02-23 08:00:00;16867,82
2023-02-23 09:00:00;2023-02-23 09:00:00;17145,558000000001
2023-02-23 10:00:00;2023-02-23 10:00:00;17816,231
2023-02-23 11:00:00;2023-02-23 11:00:00;18080,389999999999
2023-02-23 12:00:00;2023-02-23 12:00:00;18044,031999999999
2023-02-23 13:00:00;2023-02-23 13:00:00;18290,903999999999
2023-02-23 14:00:00;2023-02-23 14:00:00;18342,227999999999
2023-02-23 15:00:00;2023-02-23 15:00:00;18292,523000000001
2023-02-23 16:00:00;2023-02-23 16:00:00;18160,669000000002
2023-02-23 17:00:00;2023-02-23 17:00:00;18183,307000000001
2023-02-23 18:00:00;2023-02-23 18:00:00;17977,065999999999
2023-02-23 19:00:00;2023-02-23 19:00:00;18375,542000000001
2023-02-23 20:00:00;2023-02-23 20:00:00;18459,098000000002
2023-02-23 21:00:00;2023-02-23 21:00:00;18178,411
2023-02-23 22:00:00;2023-02-23 22:00:00;18040,100999999999
2023-02-23 23:00:00;2023-02-23 23:00:00;17995,819
2023-02-24 00:00:00;2023-02-24 00:00:00;18104,150000000001
2023-02-24 01:00:00;2023-02-24 01:00:00;17495,581999999999
2023-02-24 02:00:00;2023-02-24 02:00:00;17155,823
2023-02-24 03:00:00;2023-02-24 03:00:00;16824,977999999999
2023-02-24 04:00:00;2023-02-24 04:00:00;16908,519
2023-02-24 05:00:00;2023-02-24 05:00:00;16524,565999999999
2023-02-24 06:00:00;2023-02-24 06:00:00;16130,107
2023-02-24 07:00:00;2023-02-24 07:00:00;16229,514999999999
2023-02-24 08:00:00;2023-02-24 08:00:00;16228,139999999999
2023-02-24 09:00:00;2023-02-24 09:00:00;16373,668
2023-02-24 10:00:00;2023-02-24 10:00:00;16770,764999999999
2023-02-24 11:00:00;2023-02-24 11:00:00;16835,155999999999
2023-02-24 12:00:00;2023-02-24 12:00:00;16855,954000000002
2023-02-24 13:00:00;2023-02-24 13:00:00;16932,403999999999
2023-02-24 14:00:00;2023-02-24 14:00:00;17009,27
2023-02-24 15:00:00;2023-02-24 15:00:00;17035,482
2023-02-24 16:00:00;2023-02-24 16:00:00;16885,267
2023-02-24 17:00:00;2023-02-24 17:00:00;16891,061000000002
2023-02-24 18:00:00;2023-02-24 18:00:00;16746,171999999999
2023-02-24 19:00:00;2023-02-24 19:00:00;16657,069
2023-02-24 20:00:00;2023-02-24 20:00:00;16805,699000000001
2023-02-24 21:00:00;2023-02-24 21:00:00;17141,946
2023-02-24 22:00:00;2023-02-24 22:00:00;17585,128000000001
2023-02-24 23:00:00;2023-02-24 23:00:00;17710,633999999998
2023-02-25 00:00:00;2023-02-25 00:00:00;17545,200000000001
2023-02-25 01:00:00;2023-02-25 01:00:00;17158,852999999999
2023-02-25 02:00:00;2023-02-25 02:00:00;16876,91
2023-02-25 03:00:00;2023-02-25 03:00:00;16876,91
2023-02-25 04:00:00;2023-02-25 04:00:00;17120,850999999999
2023-02-25 05:00:00;2023-02-25 05:00:00;16867,996999999999
2023-02-25 06:00:00;2023-02-25 06:00:00;16841,118999999999
2023-02-25 07:00:00;2023-02-25 07:00:00;17036,071
2023-02-25 08:00:00;2023-02-25 08:00:00;17068,919000000002
2023-02-25 09:00:00;2023-02-25 09:00:00;17038,467000000001
2023-02-25 10:00:00;2023-02-25 10:00:00;17080,117999999999
2023-02-25 11:00:00;2023-02-25 11:00:00;17200,654999999999
2023-02-25 12:00:00;2023-02-25 12:00:00;17428,612000000001
2023-02-25 13:00:00;2023-02-25 13:00:00;17458,030999999999
2023-02-25 14:00:00;2023-02-25 14:00:00;17335,839
2023-02-25 15:00:00;2023-02-25 15:00:00;17252,084999999999
2023-02-25 16:00:00;2023-02-25 16:00:00;17244,663
2023-02-25 17:00:00;2023-02-25 17:00:00;17605,648000000001
2023-02-25 18:00:00;2023-02-25 18:00:00;17425,157999999999
2023-02-25 19:00:00;2023-02-25 19:00:00;17257,467000000001
2023-02-25 20:00:00;2023-02-25 20:00:00;17117,060000000001
2023-02-25 21:00:00;2023-02-25 21:00:00;17156,149000000001
2023-02-25 22:00:00;2023-02-25 22:00:00;17221,598999999998
2023-02-25 23:00:00;2023-02-25 23:00:00;17522,204000000002
2023-02-26 00:00:00;2023-02-26 00:00:00;17620,617999999999
2023-02-26 01:00:00;2023-02-26 01:00:00;17675,723999999998
2023-02-26 02:00:00;2023-02-26 02:00:00;18069,166000000001
2023-02-26 03:00:00;2023-02-26 03:00:00;18096,651999999998
2023-02-26 04:00:00;2023-02-26 04:00:00;18010,436000000002
2023-02-26 05:00:00;2023-02-26 05:00:00;17721,723000000002
2023-02-26 06:00:00;2023-02-26 06:00:00;17587,911
2023-02-26 07:00:00;2023-02-26 07:00:00;17354,712
2023-02-26 08:00:00;2023-02-26 08:00:00;17339,010999999999
2023-02-26 09:00:00;2023-02-26 09:00:00;17441,725999999999
2023-02-26 10:00:00;2023-02-26 10:00:00;17448,120999999999
2023-02-26 11:00:00;2023-02-26 11:00:00;17632,962
2023-02-26 12:00:00;2023-02-26 12:00:00;17746,688999999998
2023-02-26 13:00:00;2023-02-26 13:00:00;17686,976999999999
2023-02-26 14:00:00;2023-02-26 14:00:00;17553,581999999999
2023-02-26 15:00:00;2023-02-26 15:00:00;17524,495999999999
2023-02-26 16:00:00;2023-02-26 16:00:00;17155,589
2023-02-26 17:00:00;2023-02-26 17:00:00;16886,585999999999
2023-02-26 18:00:00;2023-02-26 18:00:00;16864,678
2023-02-26 19:00:00;2023-02-26 19:00:00;16897,117999999999
2023-02-26 20:00:00;2023-02-26 20:00:00;17028,934000000001
2023-02-26 21:00:00;2023-02-26 21:00:00;17383,518
2023-02-26 22:00:00;2023-02-26 22:00:00;17886,826000000001
2023-02-26 23:00:00;2023-02-26 23:00:00;18388,651999999998
2023-02-27 00:00:00;2023-02-27 00:00:00;18486,18
2023-02-27 01:00:00;2023-02-27 01:00:00;18429,096000000001
2023-02-27 02:00:00;2023-02-27 02:00:00;18399,417000000001
2023-02-27 03:00:00;2023-02-27 03:00:00;18288,549999999999
2023-02-27 04:00:00;2023-02-27 04:00:00;18041,808000000001
2023-02-27 05:00:00;2023-02-27 05:00:00;17754,057000000001
2023-02-27 06:00:00;2023-02-27 06:00:00;17437,976999999999
2023-02-27 07:00:00;2023-02-27 07:00:00;17493,982
2023-02-27 08:00:00;2023-02-27 08:00:00;17493,312999999998
2023-02-27 09:00:00;2023-02-27 09:00:00;17545,720000000001
2023-02-27 10:00:00;2023-02-27 10:00:00;17703,605
2023-02-27 11:00:00;2023-02-27 11:00:00;17947,833999999999
2023-02-27 12:00:00;2023-02-27 12:00:00;18030,722000000002
2023-02-27 13:00:00;2023-02-27 13:00:00;18051,986000000001
2023-02-27 14:00:00;2023-02-27 14:00:00;18195,407999999999
2023-02-27 15:00:00;2023-02-27 15:00:00;18477,162
2023-02-27 16:00:00;2023-02-27 16:00:00;18673,626
2023-02-27 17:00:00;2023-02-27 17:00:00;18434,379000000001
2023-02-27 18:00:00;2023-02-27 18:00:00;18265,073
2023-02-27 19:00:00;2023-02-27 19:00:00;18071,425999999999
2023-02-27 20:00:00;2023-02-27 20:00:00;18199,168000000001
2023-02-27 21:00:00;2023-02-27 21:00:00;18094,634999999998
2023-02-27 22:00:00;2023-02-27 22:00:00;17953,047999999999
2023-02-27 23:00:00;2023-02-27 23:00:00;17976,475999999999
