DateTimeKey;Residual Forecast;RSA Contracted Forecast;Residual Demand;RSA Contracted Demand
2023-01-16 11:00:00;;;25458,518;28740,114000000001
2023-01-16 12:00:00;;;25351,332999999999;28585,153999999999
2023-01-16 13:00:00;;;25298,400000000001;28547,534
2023-01-16 14:00:00;;;25216,214;28550,819
2023-01-16 15:00:00;;;25638,353999999999;28874,368999999999
2023-01-16 16:00:00;;;25728,060000000001;28896,738000000001
2023-01-16 17:00:00;;;25801,594000000001;28560,510999999999
2023-01-16 18:00:00;;;26431,584999999999;28739,754000000001
2023-01-16 19:00:00;;;27570,741000000002;29800,959999999999
2023-01-16 20:00:00;;;26845,174999999999;29061,610000000001
2023-01-16 21:00:00;;;24867,927;26909,641
2023-01-16 22:00:00;;;23091,199000000001;24845,248
2023-01-16 23:00:00;;;21646,621999999999;23312,580999999998
2023-01-17 00:00:00;;;20874,517;22731,491999999998
2023-01-17 01:00:00;;;20660,851999999999;22361,634999999998
2023-01-17 02:00:00;;;20828,605;22369,034
2023-01-17 03:00:00;;;20921,749;22568,046999999999
2023-01-16 00:00:00;;;20131,009999999998;21832,097000000002
2023-01-16 01:00:00;;;19854,883999999998;21537,09
2023-01-16 02:00:00;;;19655,418000000001;21372,975999999999
2023-01-16 03:00:00;;;19954,089;21539,152999999998
2023-01-16 04:00:00;;;21031,232;22562,852999999999
2023-01-16 05:00:00;;;23657,239000000001;25125,356
2023-01-16 06:00:00;;;24538,241000000002;26114,839
2023-01-16 07:00:00;;;24294,131000000001;26359,905999999999
2023-01-16 08:00:00;;;25229,543000000001;27783,707999999999
2023-01-16 09:00:00;;;25288,377;28238,891
2023-01-16 10:00:00;;;25431,484;28628,026999999998
2023-01-17 04:00:00;;;21962,044000000002;23725,376
2023-01-17 05:00:00;;;24173,682000000001;25972,276999999998
2023-01-17 06:00:00;;;25027,873;26786,187000000002
2023-01-17 07:00:00;;;24837,553;26956,517
2023-01-17 08:00:00;;;24999,846000000001;27805,667000000001
2023-01-17 09:00:00;;;24542,302;27579,294000000002
2023-01-17 10:00:00;;;24953,901999999998;28059,702000000001
2023-01-17 11:00:00;;;25170,212;28166,725999999999
2023-01-17 12:00:00;;;25173,337;28016,959999999999
2023-01-17 13:00:00;;;25279,030999999999;27966,897000000001
2023-01-17 14:00:00;;;25814,518;28228,971000000001
2023-01-17 15:00:00;;;26036,009999999998;28594,171999999999
2023-01-17 16:00:00;;;26457,397000000001;29017,267
2023-01-17 17:00:00;;;26369,073;28714,319
2023-01-17 18:00:00;;;27056,379000000001;28930,07
2023-01-17 19:00:00;;;28230,600999999999;29704,27
2023-01-17 20:00:00;;;27849,757000000001;28917,937999999998
2023-01-17 21:00:00;;;25723,069;26817,887999999999
2023-01-17 22:00:00;;;23960,819;24995,475999999999
2023-01-17 23:00:00;;;22579,549999999999;23616,973999999998
2023-01-18 00:00:00;;;21908,606;23125,25
2023-01-18 01:00:00;;;21542,575000000001;22776,944
2023-01-18 02:00:00;;;21568,377;22604,753000000001
2023-01-18 03:00:00;;;21659,880000000001;22783,080999999998
2023-01-18 04:00:00;;;23138,802;24114,132000000001
2023-01-18 05:00:00;;;25576,067999999999;26531,580000000002
2023-01-18 06:00:00;;;26065,014999999999;27280,48
2023-01-18 07:00:00;;;25350,251;26882,560000000001
2023-01-18 08:00:00;;;25707,562999999998;27831,656999999999
2023-01-18 09:00:00;;;25549,837;28207,880000000001
2023-01-18 10:00:00;;;25441,694;28454,688999999998
2023-01-18 11:00:00;;;25484,434000000001;28609,955000000002
2023-01-18 12:00:00;;;25649,672999999999;28467,278999999999
2023-01-18 13:00:00;;;25711,222000000002;28182,366000000002
2023-01-18 14:00:00;;;25732,506000000001;28188,598999999998
2023-01-18 15:00:00;;;26499,679;28707,512999999999
2023-01-18 16:00:00;;;26816,243999999999;28929,694
2023-01-18 17:00:00;;;26476,699000000001;28761,218000000001
2023-01-18 18:00:00;;;26989,792000000001;28881,574000000001
2023-01-18 19:00:00;;;28270,009999999998;29766,75
2023-01-18 20:00:00;;;27490,888999999999;28921,806
2023-01-18 21:00:00;;;25257,111000000001;26798,579000000002
2023-01-18 22:00:00;;;24077,627;24913,851999999999
2023-01-18 23:00:00;;;22882,107;23514,157999999999
2023-01-19 00:00:00;;;22254,233;22895,641
2023-01-19 01:00:00;;;21567,756000000001;22505,739000000001
2023-01-19 02:00:00;;;21275,906999999999;22467,714
2023-01-19 03:00:00;;;21414,069;22598,008999999998
2023-01-19 04:00:00;;;22547,819;23784,274000000001
2023-01-19 05:00:00;;;24738,841;25959,231
2023-01-19 06:00:00;;;25497,758999999998;26868,653999999999
2023-01-19 07:00:00;;;25256,452000000001;26808,111000000001
2023-01-19 08:00:00;;;26220,803;27998,724999999999
2023-01-19 09:00:00;;;25991,776999999998;28133,024000000001
2023-01-19 10:00:00;;;25981,238000000001;28426,73
2023-01-19 11:00:00;;;25864,985000000001;28631,089
2023-01-19 12:00:00;;;25346,59;28428,780999999999
2023-01-19 13:00:00;;;24928,046999999999;28207,387999999999
2023-01-19 14:00:00;;;25235,995999999999;28542,657999999999
2023-01-19 15:00:00;;;25527,550999999999;28965,289000000001
2023-01-19 16:00:00;;;25744,588;29173,959999999999
2023-01-19 17:00:00;;;25710,207999999999;29055,406999999999
2023-01-19 18:00:00;;;26088,208999999999;28867,894
2023-01-19 19:00:00;;;27661,850999999999;29783,544999999998
2023-01-19 20:00:00;;;27376,744999999999;29054,349999999999
2023-01-19 21:00:00;;;25525,720000000001;26838,080999999998
2023-01-19 22:00:00;;;24084,983;24965,202000000001
2023-01-19 23:00:00;;;22852,972000000002;23598,325000000001
2023-01-20 00:00:00;;;22280,895;22974,611000000001
2023-01-20 01:00:00;;;21805,964;22570,903999999999
2023-01-20 02:00:00;;;22022,413;22732,948
2023-01-20 03:00:00;;;22338,601999999999;22860,609
2023-01-20 04:00:00;;;23365,633000000002;23767,142
2023-01-20 05:00:00;;;25502,422999999999;25864,920999999998
2023-01-20 06:00:00;;;26346,663;26856,778999999999
2023-01-20 07:00:00;;;25696,439999999999;26787,217000000001
2023-01-20 08:00:00;;;26461,525000000001;28112,239000000001
2023-01-20 09:00:00;;;26241,814999999999;28266,129000000001
2023-01-20 10:00:00;;;26228,059000000001;28489,278999999999
2023-01-20 11:00:00;;;26337,614000000001;28765,534
2023-01-20 12:00:00;;;26323,121999999999;28612,495999999999
2023-01-20 13:00:00;;;26072,628000000001;28499,217000000001
