DateTimeKey;Date Time Hour Beginning;Hourly UCLF+OCLF
2022-12-25 00:00:00;2022-12-25 00:00:00;16211,678
2022-12-25 01:00:00;2022-12-25 01:00:00;16362,055
2022-12-25 02:00:00;2022-12-25 02:00:00;16212,285
2022-12-25 03:00:00;2022-12-25 03:00:00;16105,171
2022-12-25 04:00:00;2022-12-25 04:00:00;15954,299999999999
2022-12-25 05:00:00;2022-12-25 05:00:00;15531,075000000001
2022-12-25 06:00:00;2022-12-25 06:00:00;15144,718000000001
2022-12-25 07:00:00;2022-12-25 07:00:00;14919,339
2022-12-25 08:00:00;2022-12-25 08:00:00;14901,475
2022-12-25 09:00:00;2022-12-25 09:00:00;14698,243
2022-12-25 10:00:00;2022-12-25 10:00:00;15379,369000000001
2022-12-25 11:00:00;2022-12-25 11:00:00;15733,186
2022-12-25 12:00:00;2022-12-25 12:00:00;15797,120000000001
2022-12-25 13:00:00;2022-12-25 13:00:00;16117,749
2022-12-25 14:00:00;2022-12-25 14:00:00;16350,235000000001
2022-12-25 15:00:00;2022-12-25 15:00:00;16336,697
2022-12-25 16:00:00;2022-12-25 16:00:00;16264,593999999999
2022-12-25 17:00:00;2022-12-25 17:00:00;15935,232
2022-12-25 18:00:00;2022-12-25 18:00:00;15980,081
2022-12-25 19:00:00;2022-12-25 19:00:00;16027,246999999999
2022-12-25 20:00:00;2022-12-25 20:00:00;15807,214
2022-12-25 21:00:00;2022-12-25 21:00:00;15559,197
2022-12-25 22:00:00;2022-12-25 22:00:00;15390,364
2022-12-25 23:00:00;2022-12-25 23:00:00;15361,031000000001
2022-12-26 00:00:00;2022-12-26 00:00:00;15593,569
2022-12-26 01:00:00;2022-12-26 01:00:00;15882,376
2022-12-26 02:00:00;2022-12-26 02:00:00;15614,683000000001
2022-12-26 03:00:00;2022-12-26 03:00:00;15304,5
2022-12-26 04:00:00;2022-12-26 04:00:00;14647,304
2022-12-26 05:00:00;2022-12-26 05:00:00;14432,907999999999
2022-12-26 06:00:00;2022-12-26 06:00:00;14249,722
2022-12-26 07:00:00;2022-12-26 07:00:00;14216,223
2022-12-26 08:00:00;2022-12-26 08:00:00;14207,377
2022-12-26 09:00:00;2022-12-26 09:00:00;14124,155000000001
2022-12-26 10:00:00;2022-12-26 10:00:00;14217,576999999999
2022-12-26 11:00:00;2022-12-26 11:00:00;14195,751
2022-12-26 12:00:00;2022-12-26 12:00:00;14189,819
2022-12-26 13:00:00;2022-12-26 13:00:00;14142,487999999999
2022-12-26 14:00:00;2022-12-26 14:00:00;14531,269
