DateTimeKey,Residual Forecast,RSA Contracted Forecast,Residual Demand,RSA Contracted Demand
2023-04-24 10:00:00,,,25981,386999999999,27823,967000000001
2023-04-24 11:00:00,,,25763,024000000001,27670,737000000001
2023-04-24 12:00:00,,,25448,106,27557,620999999999
2023-04-24 13:00:00,,,25276,110000000001,27286,870999999999
2023-04-24 14:00:00,,,25617,327000000001,27671,392
2023-04-24 15:00:00,,,26526,125,28463,281999999999
2023-04-24 16:00:00,,,27810,931,29493,892
2023-04-24 17:00:00,,,28910,860000000001,30415,651000000002
2023-04-24 18:00:00,,,30457,817999999999,31740,476999999999
2023-04-24 19:00:00,,,29267,933000000001,30540,713
2023-04-24 20:00:00,,,27247,316999999999,28447,389999999999
2023-04-24 21:00:00,,,25004,412,26164,200000000001
2023-04-24 22:00:00,,,23388,409,24292,505000000001
2023-04-24 23:00:00,,,22042,580999999998,22765,267
2023-04-19 00:00:00,,,22081,48,22579,201000000001
2023-04-19 01:00:00,,,21568,845000000001,22208,057000000001
2023-04-19 02:00:00,,,21396,234,22207,268
2023-04-19 03:00:00,,,21605,549999999999,22547,508000000002
2023-04-19 04:00:00,,,23087,889999999999,24075,600999999999
2023-04-19 05:00:00,,,25696,841,26820,526999999998
2023-04-19 06:00:00,,,27955,087,29165,252
2023-04-19 07:00:00,,,26809,618999999999,28462,428
2023-04-19 08:00:00,,,26401,614000000001,28784,987000000001
2023-04-19 09:00:00,,,25718,302,28443,639999999999
2023-04-19 10:00:00,,,25183,773000000001,28339,793000000001
2023-04-19 11:00:00,,,24580,316999999999,28088,950000000001
2023-04-19 12:00:00,,,24019,261999999999,27759,557000000001
2023-04-19 13:00:00,,,23976,444,27619,019
2023-04-19 14:00:00,,,24475,346000000001,27958,43
2023-04-19 15:00:00,,,25258,615000000002,28538,423999999999
2023-04-19 16:00:00,,,26405,849999999999,29222,885999999999
2023-04-19 17:00:00,,,28126,066999999999,30234,326000000001
2023-04-19 18:00:00,,,30350,216,31964,826000000001
2023-04-19 19:00:00,,,29044,307000000001,30632,455999999998
