Date_Time_Hour_Beginning;Thermal_Gen_Excl_Pumping_and_SCO;Eskom_OCGT_SCO_Pumping;Eskom_Gas_SCO_Pumping;Hydro_Water_SCO_Pumping;Pumped_Water_SCO_Pumping;Thermal_Generation;Nuclear_Generation;International_Imports;Eskom_OCGT_Generation;Eskom_Gas_Generation;Dispatchable_IPP_OCGT;Hydro_Water_Generation;Pumped_Water_Generation;IOS_Excl_ILS_and_MLR;ILS_Usage;Manual_Load_Reduction_MLR;Wind;PV;CSP;Other_RE
2023-01-20 00:00:00;16529,934000000001;-3,0659999999999998;-2;0;-1682;18217;919;1340;365;0;449,12299999999999;606;0;0;0;2061,8380000000002;607,74000000000001;0;36,198;42,283000000000001
2023-01-20 01:00:00;16110,534;-3,4660000000000002;-2;0;-2094;18210;919;1287;403;0;451,25200000000001;604;0;0;0;2034,1780000000001;706,63400000000001;0;35,828000000000003;40,826000000000001
2023-01-20 02:00:00;16338,800999999999;-3,1989999999999998;-2;0;-2144;18488;919;1315;349;0;451,33999999999997;606;0;0;0;2043,2719999999999;702,87;0;25,954999999999998;40,837000000000003
2023-01-20 03:00:00;16608,667000000001;-3,3330000000000002;-2;0;-1922;18536;919;1279;421;0;453,76100000000002;604;0;0;0;2053,1729999999998;570,43700000000001;0;0;39,527999999999999
2023-01-20 04:00:00;17606,534;-3,4660000000000002;-2;0;-1150;18762;919;1292;380;0;453,81099999999998;601;0;0;0;2110,288;428,548;0;0;41,085999999999999
2023-01-20 05:00:00;18936,667000000001;-3,3330000000000002;-2;0;-93;19035;919;1356;401;0;455,14100000000002;604;783;0;0;1997,8119999999999;390,62400000000002;1,413;0;40,750999999999998
2023-01-20 06:00:00;18731,757000000001;-3,3330000000000002;-2;0;-8;18745,09;919;1383;423;0;455,42399999999998;602;1734;0;0;2034,751;359,63200000000001;176,80600000000001;22,559999999999999;42,161999999999999
2023-01-20 07:00:00;18808,934000000001;-3,0659999999999998;-2;0;-21;18835;919;1366;418;0;452,04500000000002;604;976;0;0;2154,7350000000001;224,625;745,71500000000003;74,616;43
2023-01-20 08:00:00;18637,800999999999;-3,1989999999999998;-2;0;-7;18650;919;1373;503;0;447,59399999999999;605;1573;0;0;2431,835;158,12299999999999;1163,799;245,14099999999999;43,929000000000002
2023-01-20 09:00:00;18599,667000000001;-3,3330000000000002;-2;0;-21;18626;920;1260;642;0;444,81900000000002;605;1060;0;0;2703,6100000000001;244,86799999999999;1440,393;306,214;43,293999999999997
2023-01-20 10:00:00;18425,667000000001;-3,3330000000000002;-2;0;-28;18459;920;1345;671;0;441,43700000000001;603;962;0;0;2866,7240000000002;290,02600000000001;1574,8630000000001;343,27300000000002;42,960000000000001
2023-01-20 11:00:00;18353,667000000001;-3,3330000000000002;-2;0;-26;18385;920;1372;666;0;440,54399999999998;603;840;0;0;3144,748;367,05500000000001;1633,624;379,70699999999999;43,753999999999998
2023-01-20 12:00:00;18379,800999999999;-3,1989999999999998;-2;0;-30;18415;920;1433;558;0;409,30399999999997;605;656;0;0;3354,9749999999999;463,048;1516,3099999999999;278,81599999999997;42,545999999999999
2023-01-20 13:00:00;18241,800999999999;-3,1989999999999998;-2;0;-28;18275;919;1414;517;0;286,13799999999998;606;711;0;0;3356,8200000000002;655,37;1515,6369999999999;243,30600000000001;42,945999999999998
2023-01-20 14:00:00;18028,800999999999;-3,1989999999999998;-2;0;-25;18059;919;1428;538;0;286,80700000000002;607;944;0;0;3178,7779999999998;850,14700000000005;1393,046;235,672;37,286999999999999
2023-01-20 15:00:00;18150,667000000001;-3,3330000000000002;-2;0;-35;18191;918;1459;540;0;288,32600000000002;602;433;0;0;3381,826;1081,069;1247,1769999999999;249,005;40,854999999999997
2023-01-20 16:00:00;18050,800999999999;-3,1989999999999998;-2;0;-27;18083;918;1393;485;0;289,02499999999998;602;805;0;0;3150,4119999999998;1379,501;1004,932;220,346;42,817999999999998
2023-01-20 17:00:00;18119,667000000001;-3,3330000000000002;-2;0;-35;18160;917;1331;484;0;292,62799999999999;556;458;0;0;3086,6669999999999;1715,4459999999999;540,99599999999998;380,60300000000001;39,134
2023-01-20 18:00:00;18149,800999999999;-3,1989999999999998;-2;0;-53;18208;917;1362;536;0;292,17599999999999;597;406;97;0;2873,8240000000001;1937,52;200,37200000000001;388,18400000000003;38,293999999999997
2023-01-20 19:00:00;18182,667000000001;-3,3330000000000002;-2;0;-11;18199;917;1327;539;0;292,03699999999998;549;1502;97;0;3263,4760000000001;1778,2360000000001;24,809000000000001;294,65199999999999;39,978999999999999
2023-01-20 20:00:00;17990,407000000003;-3,3330000000000002;-2;0;-10;18005,740000000002;917;1398;551;0;292,97199999999998;240;1605;0;0;3353,5030000000002;1425,8889999999999;5,3999999999999999E-2;287,94600000000003;42,408999999999999
2023-01-20 21:00:00;17766,800999999999;-3,1989999999999998;-2;0;-20;17792;917;1373;575;0;293,11900000000003;240;1014;0;0;3044,25;893,94399999999996;0;148,88300000000001;45,113
2023-01-20 22:00:00;17774,549999999999;-6;-2;0;-53;17835,549999999999;918;1372;487;0;293,48000000000002;240;504;0;0;2527,8429999999998;659,91200000000003;0;72,512;44,896000000000001
2023-01-20 23:00:00;17325;-6;-2;0;-665;17998;918;1345;522;0;294,28100000000001;240;0;0;0;2266,9209999999998;640,46000000000004;0;0;42,552999999999997
