Date;Eskom OCGT Generation;Eskom Gas Generation;Dispatchable IPP OCGT;Manual Load Reduction(MLR);Palmiet Gen Unit Hours;Ingula Gen Unit Hours;Drakensberg Gen Unit Hours;Palmiet Max Hours;Ingula Max Hours;Drakensberg Max Hours;Palmiet Min Hours;Ingula Min Hours;Drakensberg Min Hours
2023-01-09 00:00:00;0;0;0;2265,4720000000002;29,399999999999999;20,350000000000001;68,200000000000003;58,7;67;102;8;12;12
2023-01-09 01:00:00;0;0;0;2307,1909999999998;31;22,02;69;58,7;67;102;8;12;12
2023-01-09 02:00:00;0;0;0;2196,692;32,899999999999999;24,989999999999998;69,799999999999997;58,7;67;102;8;12;12
2023-01-09 03:00:00;0;0;0;2337,509;34,899999999999999;27,449999999999999;71;58,7;67;102;8;12;12
2023-01-09 04:00:00;0;0;0;2302,9290000000001;35,700000000000003;28,469999999999999;71,799999999999997;58,7;67;102;8;12;12
2023-01-09 05:00:00;0;0;168,74000000000001;2095,4929999999999;36,899999999999999;31,510000000000002;72,200000000000003;58,7;67;102;8;12;12
2023-01-09 06:00:00;188;0;411,23000000000002;2063,6379999999999;36,899999999999999;32,630000000000003;72,200000000000003;58,7;67;102;8;12;12
2023-01-09 07:00:00;260;0;458,26799999999997;2227,71;36,899999999999999;32,630000000000003;71,799999999999997;58,7;67;102;8;12;12
2023-01-09 08:00:00;258;0;452,64600000000002;2632,5250000000001;36,899999999999999;32,630000000000003;71,799999999999997;58,7;67;102;8;12;12
2023-01-09 09:00:00;244;0;448,899;2791,3649999999998;35,700000000000003;31,940000000000001;71,400000000000006;58,7;67;102;8;12;12
2023-01-09 10:00:00;253;0;445,61500000000001;3107,4029999999998;35,5;31,760000000000002;70,599999999999994;58,7;67;102;8;12;12
2023-01-09 11:00:00;260;0;444,26499999999999;3051,933;35,5;31,760000000000002;70,599999999999994;58,7;67;102;8;12;12
2023-01-09 12:00:00;256;0;440,29500000000002;2764,6880000000001;35,5;31,25;70,599999999999994;58,7;67;102;8;12;12
2023-01-09 13:00:00;244;0;445,71699999999998;2808,1170000000002;34,100000000000001;30,25;70,200000000000003;58,7;67;102;8;12;12
2023-01-09 14:00:00;457;0;445,23000000000002;2624,6509999999998;33,700000000000003;29,489999999999998;69,400000000000006;58,7;67;102;8;12;12
2023-01-09 15:00:00;637;0;446,59199999999998;2622,3829999999998;32,899999999999999;28,09;69,400000000000006;58,7;67;102;8;12;12
2023-01-09 16:00:00;616;0;452,245;3395,1469999999999;32,100000000000001;27,190000000000001;69;58,7;67;102;8;12;12
2023-01-09 17:00:00;645;0;455,73099999999999;3613,6280000000002;32,100000000000001;26,800000000000001;69;58,7;67;102;8;12;12
2023-01-09 18:00:00;656;0;456,74900000000002;3185,942;32,100000000000001;27,449999999999999;69;58,7;67;102;8;12;12
2023-01-09 19:00:00;660;0;458,19099999999997;3222,3180000000002;32,100000000000001;27,510000000000002;69;58,7;67;102;8;12;12
2023-01-09 20:00:00;663;0;458,048;2921,8270000000002;31;25,699999999999999;68,200000000000003;58,7;67;102;8;12;12
2023-01-09 21:00:00;648;0;459,40100000000001;2508,79;29;22,09;67;58,7;67;102;8;12;12
2023-01-09 22:00:00;653;0;459,82799999999997;2066,5010000000002;29;20,420000000000002;66;58,7;67;102;8;12;12
2023-01-09 23:00:00;645;0;164,27799999999999;1904,165;29,399999999999999;22,620000000000001;66;58,7;67;102;8;12;12
2023-01-10 00:00:00;639;0;0;1747,204;30,600000000000001;23,809999999999999;67;58,7;67;102;8;12;12
2023-01-10 01:00:00;344;0;0;2009,4580000000001;32,100000000000001;28,73;67,799999999999997;58,7;67;102;8;12;12
