DateTimeKey;Residual Forecast;RSA Contracted Forecast;Residual Demand;RSA Contracted Demand
2022-11-03 00:00:00;;;20266,861000000001;21673,862000000001
2022-11-03 01:00:00;;;20160,134999999998;21482,946
2022-11-03 02:00:00;;;20197,401000000002;21282,612000000001
2022-11-03 03:00:00;;;20701,134999999998;21598,791000000001
2022-11-03 04:00:00;;;22334,717000000001;23310,437999999998
2022-11-03 05:00:00;;;26090,831999999999;26743,665000000001
2022-11-03 06:00:00;;;27073,830000000002;27835,610000000001
2022-11-03 07:00:00;;;26403,612000000001;27506,839
2022-11-03 08:00:00;;;26804,808000000001;28387,652999999998
2022-11-03 09:00:00;;;26571,647000000001;28454,156999999999
2022-11-03 10:00:00;;;26523,197;28560,955999999998
2022-11-03 11:00:00;;;26314,707999999999;28462,805
2022-11-03 12:00:00;;;26102,998;28415,457999999999
2022-11-03 13:00:00;;;26169,362000000001;28414,616000000002
2022-11-03 14:00:00;;;26296,41;28681,039000000001
2022-11-03 15:00:00;;;26655,414000000001;29275,396000000001
2022-11-03 16:00:00;;;26581,415000000001;29552,288
2022-11-04 10:00:00;;;25292,328000000001;28154,664000000001
2022-11-04 11:00:00;;;25434,673999999999;28242,821
2022-11-04 12:00:00;;;25334,369999999999;28208,324000000001
2022-11-04 13:00:00;;;25314,563999999998;28151,911
2022-11-04 14:00:00;;;25059,848999999998;28190,050999999999
2022-11-04 15:00:00;;;24911,366000000002;28273,205999999998
2022-11-04 16:00:00;;;24839,341;28539,131000000001
2022-11-04 17:00:00;;;25528,619999999999;28597,808000000001
2022-11-04 18:00:00;;;26424,679;28949,589
2022-11-04 19:00:00;;;26768,563999999998;28927,002
2022-11-04 20:00:00;;;25658,420999999998;27678,950000000001
2022-11-04 21:00:00;;;24036,975999999999;25814,402999999998
2022-11-04 22:00:00;;;22715,076000000001;24005,828000000001
2022-11-04 23:00:00;;;21639,877;22676,012999999999
2022-11-05 00:00:00;;;21464,143;22382,341
2022-11-05 01:00:00;;;21136,347000000002;21977,205999999998
2022-11-05 02:00:00;;;20922,389999999999;21725,835999999999
2022-11-05 20:00:00;;;24618,095000000001;26425,434000000001
2022-11-05 21:00:00;;;22995,781999999999;24783,329000000002
2022-11-05 22:00:00;;;21788,939999999999;23288,467000000001
2022-11-05 23:00:00;;;20741,903999999999;22040,689999999999
2022-11-06 00:00:00;;;19861,48;21041,702000000001
2022-11-06 01:00:00;;;19481,608;20622,455999999998
2022-11-06 02:00:00;;;19323,366000000002;20403,34
2022-11-06 03:00:00;;;19375,812000000002;20326,134999999998
2022-11-06 04:00:00;;;19632,550999999999;20550,683000000001
2022-11-06 05:00:00;;;20152,508999999998;21187,776999999998
2022-11-06 06:00:00;;;21593,746999999999;22958,329000000002
2022-11-06 07:00:00;;;22821,200000000001;24896,034
2022-11-06 08:00:00;;;23720,585999999999;26237,010999999999
2022-11-06 09:00:00;;;23882,450000000001;26497,079000000002
2022-11-06 10:00:00;;;23751,364000000001;26484,148000000001
2022-11-06 11:00:00;;;23585,239000000001;26339,144
2022-11-06 12:00:00;;;23312,398000000001;26213,214
2022-11-05 03:00:00;;;21130,216;21781,73
2022-11-05 04:00:00;;;21543,468000000001;22123,402999999998
2022-11-05 05:00:00;;;22591,427;23167,882000000001
2022-11-05 06:00:00;;;23337,171999999999;24345,442999999999
2022-11-05 07:00:00;;;23812,636999999999;25592,315999999999
2022-11-05 08:00:00;;;24514,326000000001;26812,143
2022-11-05 09:00:00;;;24465,505000000001;26947,276999999998
2022-11-05 10:00:00;;;24183,849999999999;26742,792000000001
2022-11-05 11:00:00;;;23807,725999999999;26424,088
2022-11-05 12:00:00;;;23472,791000000001;26142,999
2022-11-05 13:00:00;;;23185,215;25841,165000000001
2022-11-05 14:00:00;;;23030,207999999999;25634,776000000002
2022-11-05 15:00:00;;;23074,351999999999;25582,484
2022-11-05 16:00:00;;;23439,273000000001;25795,23
2022-11-05 17:00:00;;;23823,206999999999;25925,427
2022-11-05 18:00:00;;;24961,771000000001;26854,921999999999
2022-11-05 19:00:00;;;25751,888999999999;27671,465
2022-11-07 06:00:00;;;25367,267;26350,201000000001
2022-11-07 07:00:00;;;25116,267;26294,731
2022-11-07 08:00:00;;;25717,557000000001;27284,109
2022-11-07 09:00:00;;;25689,662;27535,452000000001
2022-11-07 10:00:00;;;25836,321;27721,292000000001
2022-11-07 11:00:00;;;25914,489000000001;27894,736000000001
2022-11-07 12:00:00;;;25501,32;27691,525000000001
2022-11-07 13:00:00;;;25640,564999999999;27607,940999999999
2022-11-07 14:00:00;;;26053,538;27898,487000000001
2022-11-07 15:00:00;;;26703,183000000001;28483,645
2022-11-07 16:00:00;;;27729,594000000001;29349,959999999999
2022-11-07 17:00:00;;;27949,297999999999;29456,228999999999
2022-11-07 18:00:00;;;28680,992999999999;30084,300999999999
2022-11-07 19:00:00;;;28933,742999999999;30339,919000000002
2022-11-07 20:00:00;;;27224,363000000001;28608,191999999999
2022-11-07 21:00:00;;;25150,145;26285,019
2022-11-07 22:00:00;;;23535,716;24416,689999999999
2022-11-07 23:00:00;;;22469,630000000001;23287,688999999998
2022-11-08 00:00:00;;;21784,453000000001;22664,396000000001
2022-11-08 01:00:00;;;21554,298999999999;22459,423999999999
2022-11-08 02:00:00;;;21454,490000000002;22264,556
2022-11-08 03:00:00;;;21632,514999999999;22333,281999999999
2022-11-08 04:00:00;;;23025,845000000001;23609,292000000001
2022-11-08 05:00:00;;;25890,082999999999;26316,044000000002
2022-11-08 06:00:00;;;27172,669000000002;27664,668000000001
2022-11-08 07:00:00;;;26759,512999999999;27541,066999999999
2022-11-08 08:00:00;;;26873,819;28228,439999999999
2022-11-08 09:00:00;;;26854,557000000001;28543,561000000002
2022-11-08 10:00:00;;;26773,545999999998;28666,396000000001
2022-11-08 11:00:00;;;26601,742999999999;28837,891
2022-11-08 12:00:00;;;26478,249;28827,618999999999
2022-11-08 13:00:00;;;26374,325000000001;28738,556
2022-11-08 14:00:00;;;26457,224999999999;28886,266
2022-11-08 15:00:00;;;26678,499;29152,133999999998
2022-11-08 16:00:00;;;26845,522000000001;29357,824000000001
2022-11-08 17:00:00;;;27281,173999999999;29569,921999999999
2022-11-08 18:00:00;;;28483,072;30265,062000000002
2022-11-08 19:00:00;;;28749,892;30429,351999999999
2022-11-08 20:00:00;;;27169,462;28793,350999999999
2022-11-08 21:00:00;;;25109,933000000001;26372,021000000001
2022-11-08 22:00:00;;;23253,106;24391,057000000001
2022-11-08 23:00:00;;;22115,185000000001;23215,483
2022-11-09 00:00:00;;;21424,858;22449,348999999998
2022-11-09 01:00:00;;;21206,374;22190,171999999999
2022-11-09 02:00:00;;;21170,996999999999;22039,738000000001
2022-11-09 03:00:00;;;21471,646000000001;22301,556
2022-11-09 04:00:00;;;22741,407999999999;23591,848999999998
2022-11-09 05:00:00;;;25982,455000000002;26761,196
2022-11-09 06:00:00;;;26670,504000000001;27854,812999999998
2022-11-09 07:00:00;;;25188,535;27174,392
2022-11-09 08:00:00;;;25287,021000000001;28063,616999999998
2022-11-09 09:00:00;;;24301,885999999999;27539,695
2022-11-09 10:00:00;;;24217,384999999998;27617,991000000002
2022-11-09 11:00:00;;;24044,227999999999;27591,469000000001
2022-11-09 12:00:00;;;23841,241000000002;27504,897000000001
2022-11-09 13:00:00;;;23481,257000000001;27176,460999999999
2022-11-09 14:00:00;;;24168,612000000001;27842,290000000001
2022-11-09 15:00:00;;;24540,306;28247,335999999999
2022-11-09 16:00:00;;;25183,429;28617,755000000001
2022-11-09 17:00:00;;;25962,958999999999;28830,43
