DateTimeKey;Residual Forecast;RSA Contracted Forecast;Residual Demand;RSA Contracted Demand
2023-01-24 05:00:00;;;24623,599999999999;26525,800999999999
2023-01-24 06:00:00;;;25322,528999999999;27400,552
2023-01-24 07:00:00;;;24524,894;27087,813999999998
2023-01-24 08:00:00;;;25054,792000000001;27982,947
2023-01-24 09:00:00;;;24989,333999999999;28124,526000000002
2023-01-24 10:00:00;;;24890,825000000001;28389,451000000001
2023-01-24 11:00:00;;;24594,309000000001;28315,562000000002
2023-01-24 12:00:00;;;24532,512999999999;28151,535
2023-01-24 13:00:00;;;24494,528999999999;28101,125
2023-01-24 14:00:00;;;24887,329000000002;28282,002
2023-01-24 15:00:00;;;25370,678;28821,743999999999
2023-01-24 16:00:00;;;25771,848999999998;29147,222000000002
2023-01-24 17:00:00;;;25717,216;28919,603999999999
2023-01-24 18:00:00;;;26393,258999999998;29092,440999999999
2023-01-24 19:00:00;;;27525,040000000001;29867,880000000001
2023-01-24 20:00:00;;;27017,867999999999;29288,083999999999
2023-01-24 21:00:00;;;24837,695;27112,056
2023-01-24 22:00:00;;;23105,739000000001;25044,116999999998
2023-01-24 23:00:00;;;21862,855;23646,526999999998
2023-01-25 00:00:00;;;21571,076000000001;23165,411
2023-01-25 01:00:00;;;21450,231;22920,447
2023-01-25 02:00:00;;;21409,994999999999;22759,885999999999
2023-01-25 03:00:00;;;21478,496999999999;22809,628000000001
2023-01-25 04:00:00;;;22787,619999999999;24139,348000000002
2023-01-25 05:00:00;;;25210,746999999999;26630,431
2023-01-25 06:00:00;;;25900,672999999999;27473,691999999999
2023-01-25 07:00:00;;;25010,754000000001;27082,769
2023-01-25 08:00:00;;;25183,642;27855,161
2023-01-25 09:00:00;;;25270,113000000001;28069,578000000001
2023-01-25 10:00:00;;;25281,915000000001;28121,698
2023-01-25 11:00:00;;;25356,565999999999;28223,966
2023-01-25 12:00:00;;;25232,467000000001;28012,382000000001
2023-01-25 13:00:00;;;25219,263999999999;27911,18
2023-01-25 14:00:00;;;25526,68;28111,502
2023-01-24 00:00:00;;;21811,147000000001;23434,595000000001
2023-01-24 01:00:00;;;21051,618999999999;23005,527999999998
2023-01-24 02:00:00;;;20989,893;22830,491000000002
2023-01-24 03:00:00;;;21175,632000000001;22905,645
2023-01-24 04:00:00;;;22313,445;24082,441999999999
2023-01-25 15:00:00;;;26203,584999999999;28714,022000000001
2023-01-25 16:00:00;;;26360,994999999999;28790,481
2023-01-25 17:00:00;;;26411,459999999999;28666,906999999999
2023-01-25 18:00:00;;;26691,356;28817,579000000002
2023-01-25 19:00:00;;;27543,895;29670,387999999999
2023-01-25 20:00:00;;;26527,353999999999;28841,995999999999
2023-01-25 21:00:00;;;24397,998;26528,199000000001
2023-01-25 22:00:00;;;22891,272000000001;24618,625
2023-01-25 23:00:00;;;21830,418000000001;23354,335999999999
2023-01-26 00:00:00;;;22354,437999999998;22670,161
2023-01-26 01:00:00;;;21958,559000000001;22216,496999999999
2023-01-26 02:00:00;;;21937,379000000001;22131,596000000001
2023-01-26 03:00:00;;;22197,638999999999;22350,967000000001
2023-01-26 04:00:00;;;23328,504000000001;23467,601999999999
2023-01-26 05:00:00;;;26156,510999999999;26314,293000000001
2023-01-26 06:00:00;;;26997,503000000001;27236,795999999998
2023-01-26 07:00:00;;;26453,585999999999;27020,344000000001
2023-01-27 18:00:00;;;26153,786;27871,355
2023-01-27 19:00:00;;;27038,088;28598,377
2023-01-27 20:00:00;;;26251,833999999999;27494,156999999999
2023-01-27 21:00:00;;;24721,022000000001;25726,466
2023-01-27 22:00:00;;;23619,366000000002;24456,496999999999
2023-01-27 23:00:00;;;22395,037;23193,120999999999
2023-01-28 00:00:00;;;21839,623;22435,459999999999
2023-01-28 01:00:00;;;21486,830999999998;22049,206999999999
2023-01-28 02:00:00;;;21454,526000000002;21887,971000000001
2023-01-28 03:00:00;;;21598,652999999998;21905,081999999999
2023-01-28 04:00:00;;;22054,704000000002;22291,771000000001
2023-01-28 05:00:00;;;22504,188999999998;22754,241999999998
2023-01-28 06:00:00;;;23435,887999999999;23812,006000000001
2023-01-28 07:00:00;;;24268,151000000002;24988,116999999998
2023-01-28 08:00:00;;;24888;25947,847000000002
2023-01-28 09:00:00;;;24924,194;26286,940999999999
2023-01-28 10:00:00;;;24771,838;26285,063999999998
2023-01-26 08:00:00;;;27082,288;27939,109
2023-01-26 09:00:00;;;26639,261999999999;27576,029999999999
2023-01-26 10:00:00;;;26580,682000000001;27551,394
2023-01-26 11:00:00;;;26899,937999999998;27863,833999999999
2023-01-26 12:00:00;;;26893,454000000002;27842,977999999999
2023-01-26 13:00:00;;;26954,099999999999;27897,827000000001
2023-01-26 14:00:00;;;27114,186000000002;28122,75
2023-01-26 15:00:00;;;27560,18;28494,789000000001
2023-01-26 16:00:00;;;27776,227999999999;28734,48
2023-01-26 17:00:00;;;27635,09;28641,654999999999
2023-01-26 18:00:00;;;28115,469000000001;28929,214
2023-01-26 19:00:00;;;29466,205000000002;30041,381000000001
2023-01-26 20:00:00;;;28540,960999999999;29217,707999999999
2023-01-26 21:00:00;;;26581,475999999999;27022,038
2023-01-26 22:00:00;;;24938,035;25314,049999999999
2023-01-26 23:00:00;;;23592,726999999999;23981,556
2023-01-27 00:00:00;;;22342,882000000001;23029,953000000001
2023-01-27 01:00:00;;;21772,133000000002;22474,096000000001
2023-01-27 02:00:00;;;21643,290000000001;22357,643
2023-01-27 03:00:00;;;21769,91;22440,611000000001
2023-01-27 04:00:00;;;23087,655999999999;23650,638999999999
2023-01-27 05:00:00;;;25761,476999999999;26258,165000000001
2023-01-27 06:00:00;;;26583,128000000001;27183,179
2023-01-27 07:00:00;;;25824,797999999999;26842,897000000001
2023-01-27 08:00:00;;;26144,705999999998;27732,598000000002
2023-01-27 09:00:00;;;26072,962;27896,740000000002
2023-01-27 10:00:00;;;26145,999;28104,151999999998
2023-01-27 11:00:00;;;25781,888999999999;27961,746999999999
2023-01-27 12:00:00;;;25636,623;27911,786
2023-01-27 13:00:00;;;25352,334999999999;27620,957999999999
2023-01-27 14:00:00;;;25513,267;27714,313999999998
2023-01-27 15:00:00;;;25819,271000000001;27850,723999999998
2023-01-27 16:00:00;;;25642,753000000001;27718,905999999999
2023-01-27 17:00:00;;;25569,993999999999;27503,152999999998
2023-01-28 11:00:00;;;23900,539000000001;25674,771000000001
2023-01-28 12:00:00;;;23277,5;25191,282999999999
2023-01-28 13:00:00;;;22872,280999999999;24833,815999999999
2023-01-28 14:00:00;;;22677,598999999998;24780,575000000001
2023-01-28 15:00:00;;;23147,178;25262,870999999999
2023-01-28 16:00:00;;;23172,057000000001;25358,543000000001
2023-01-28 17:00:00;;;23429,847000000002;25579,296999999999
2023-01-28 18:00:00;;;24312,803;26324,928
2023-01-28 19:00:00;;;25502,026000000002;27308,756000000001
2023-01-28 20:00:00;;;25013,665000000001;26766,456999999999
2023-01-28 21:00:00;;;23225,878000000001;24717,060000000001
2023-01-28 22:00:00;;;22083,076000000001;23457,114000000001
2023-01-28 23:00:00;;;21147,742999999999;22365,550999999999
2023-01-29 00:00:00;;;19847,339;22091,097000000002
2023-01-29 01:00:00;;;19558,504000000001;21609,231
2023-01-29 02:00:00;;;19453,213;21409,773000000001
2023-01-29 03:00:00;;;19390,290000000001;21269,758000000002
2023-01-29 04:00:00;;;19663,937000000002;21492,437000000002
2023-01-29 05:00:00;;;19859,469000000001;21672,127
2023-01-29 06:00:00;;;20680,282999999999;22553,075000000001
2023-01-29 07:00:00;;;21522,538;24201,835999999999
2023-01-29 08:00:00;;;22187,741999999998;25637,496999999999
2023-01-29 09:00:00;;;22411,298999999999;26164,633999999998
2023-01-29 10:00:00;;;22204,917000000001;25962,323
2023-01-29 11:00:00;;;22266,690999999999;25872,505000000001
2023-01-29 12:00:00;;;22308,419000000002;25890,623
2023-01-29 13:00:00;;;22209,441999999999;25735,677
2023-01-29 14:00:00;;;21977,495999999999;25409,345000000001
2023-01-29 15:00:00;;;21931,319;25359,776000000002
2023-01-29 16:00:00;;;22399,205999999998;25877,995999999999
2023-01-29 17:00:00;;;22783,258000000002;26222,919999999998
2023-01-29 18:00:00;;;23945,996999999999;27005,976999999999
2023-01-29 19:00:00;;;25167,508999999998;27962,296999999999
2023-01-29 20:00:00;;;24743,101999999999;27616,782999999999
2023-01-29 21:00:00;;;22782,396000000001;25577,129000000001
2023-01-29 22:00:00;;;21433,290000000001;23919,496999999999
2023-01-29 23:00:00;;;20409,550999999999;22619,124
2023-02-05 03:00:00;20257;21458,598000000002;;
2023-02-06 02:00:00;20015;21497,608;;
2023-02-05 02:00:00;20275;21501,605;;
2023-02-05 04:00:00;20497;21603,101999999999;;
2023-02-05 01:00:00;20389;21718,974999999999;;
2023-02-06 01:00:00;20179;21738,011999999999;;
2023-02-06 03:00:00;20310;21767,850999999999;;
2023-01-30 02:00:00;20102;21900,656999999999;;
2023-02-05 05:00:00;20868;21906,709999999999;;
2023-01-30 03:00:00;20324;21996,609;;
2023-01-30 01:00:00;20104;22087,173999999999;;
2023-02-06 00:00:00;20467;22087,909;;
2023-02-05 00:00:00;20696;22125,746999999999;;
2023-02-04 03:00:00;20873;22194,027999999998;;
2023-02-04 02:00:00;20820;22225,690999999999;;
2023-01-30 00:00:00;20228;22365,991999999998;;
2023-02-04 04:00:00;21300;22470,814999999999;;
2023-02-04 01:00:00;21007;22547,273000000001;;
2023-02-01 02:00:00;21250;22581,249;;
2023-02-03 02:00:00;21426;22629,645;;
2023-01-31 02:00:00;21033;22645,959999999999;;
2023-02-04 23:00:00;21047;22652,848000000002;;
2023-02-05 23:00:00;20874;22683,029999999999;;
2023-02-01 01:00:00;21288;22689,809000000001;;
2023-02-02 02:00:00;21311;22703,66;;
2023-02-03 01:00:00;21379;22704,338;;
2023-01-31 01:00:00;20994;22762,150000000001;;
2023-02-02 01:00:00;21285;22789,906999999999;;
2023-02-06 04:00:00;21457;22812,182000000001;;
2023-02-01 03:00:00;21473;22816,231;;
2023-01-31 03:00:00;21330;22817,253000000001;;
2023-02-02 03:00:00;21559;22849,156999999999;;
2023-02-03 03:00:00;21709;22889,723999999998;;
2023-02-04 05:00:00;21947;22999,677;;
2023-02-04 00:00:00;21363;23027,728999999999;;
2023-02-01 00:00:00;21567;23056,741000000002;;
2023-01-31 00:00:00;21178;23087,892;;
2023-02-03 00:00:00;21659;23099,239000000001;;
2023-02-05 06:00:00;21936;23116,595000000001;;
2023-02-02 00:00:00;21569;23185,368999999999;;
2023-01-30 04:00:00;21758;23258,526999999998;;
2023-02-03 23:00:00;21676;23525,705000000002;;
2023-01-31 23:00:00;22060;23687,675999999999;;
2023-02-02 23:00:00;22108;23715,752;;
2023-02-01 23:00:00;21925;23720,677;;
