DateTimeKey;Residual Forecast;RSA Contracted Forecast;Residual Demand;RSA Contracted Demand
2023-02-01 16:00:00;;;25704,296999999999;29235,951000000001
2023-02-01 17:00:00;;;25834,241000000002;29025,695
2023-02-01 18:00:00;;;26865,276000000002;29569,938999999998
2023-02-01 19:00:00;;;28087,284;30303,175999999999
2023-02-01 20:00:00;;;26913,718000000001;29076,585999999999
2023-02-01 21:00:00;;;24453,748;26531,877
2023-02-01 22:00:00;;;23052,018;24771,216
2023-02-01 23:00:00;;;22064,983;23516,292000000001
2023-02-02 00:00:00;;;21843,794999999998;23022,77
2023-02-02 01:00:00;;;21623,133000000002;22741,811000000002
2023-02-02 02:00:00;;;21696,621999999999;22647,934000000001
2023-02-02 03:00:00;;;22030,484;22855,332999999999
2023-02-02 04:00:00;;;23067,172999999999;23911,915000000001
2023-02-02 05:00:00;;;25727,074000000001;26539,892
2023-02-02 06:00:00;;;26681,219000000001;27582,025000000001
2023-02-02 07:00:00;;;25837,414000000001;27172,478999999999
2023-02-02 08:00:00;;;26326,949000000001;28173,241999999998
2023-02-03 19:00:00;;;26628,339;28774,481
2023-02-03 20:00:00;;;25591,585999999999;27855,535
2023-02-03 21:00:00;;;23787,814999999999;25894,974999999999
2023-02-03 22:00:00;;;22567,635999999999;24327,305
2023-02-03 23:00:00;;;21819,902999999998;23181,031999999999
2023-02-04 00:00:00;;;21268,953000000001;22631,958999999999
2023-02-04 01:00:00;;;20717,929;22085,912
2023-02-04 02:00:00;;;20555,164000000001;21815,578000000001
2023-02-04 03:00:00;;;20532,369999999999;21762,322
2023-02-04 04:00:00;;;20857,323;22122,879000000001
2023-02-04 05:00:00;;;21382,308000000001;22721,93
2023-02-04 06:00:00;;;22467,433000000001;23851,896000000001
2023-02-04 07:00:00;;;23431,406999999999;25319,567999999999
2023-02-04 08:00:00;;;24218,255000000001;26852,833999999999
2023-02-04 09:00:00;;;24144,837;27134,575000000001
2023-02-04 10:00:00;;;24018,889999999999;27167,498
2023-02-04 11:00:00;;;23859,039000000001;27100,381000000001
2023-02-04 12:00:00;;;23646,830000000002;26901,044999999998
2023-02-04 13:00:00;;;23375,526000000002;26488,379000000001
2023-02-04 14:00:00;;;22948,208999999999;26216,173999999999
2023-02-04 15:00:00;;;22749,363000000001;26193,256000000001
2023-02-04 16:00:00;;;22914,954000000002;26388,272000000001
2023-02-04 17:00:00;;;23250,745999999999;26647,415000000001
2023-02-04 18:00:00;;;24117,963;26870,891
