Date_Time_Hour_Beginning;Thermal_Gen_Excl_Pumping_and_SCO;Eskom_OCGT_SCO_Pumping;Eskom_Gas_SCO_Pumping;Hydro_Water_SCO_Pumping;Pumped_Water_SCO_Pumping;Thermal_Generation;Nuclear_Generation;International_Imports;Eskom_OCGT_Generation;Eskom_Gas_Generation;Dispatchable_IPP_OCGT;Hydro_Water_Generation;Pumped_Water_Generation;IOS_Excl_ILS_and_MLR;ILS_Usage;Manual_Load_Reduction_MLR;Wind;PV;CSP;Other_RE
2023-04-05 00:00:00;16871,82;-1,6000000000000001;-1;0;-1442;18316,419999999998;922;1375;0;0;0;0;0;0;0;2157,7759999999998;675,00800000000004;0;37,651000000000003;38,600999999999999
2023-04-05 01:00:00;16424,267;-1,7330000000000001;-1;0;-1816;18243;923;1389;0;0;0;0;0;0;0;2153,2089999999998;691,71900000000005;0;37,624000000000002;37,838999999999999
2023-04-05 02:00:00;16326,267;-1,7330000000000001;-1;0;-1831;18160;922;1378;0;0;0;0;0;0;0;2162,4470000000001;713,07100000000003;0;37,508000000000003;39,652000000000001
2023-04-05 03:00:00;16458,267;-1,7330000000000001;-1;0;-1942;18403;923;1383;0;0;0;0;0;0;0;2091,2020000000002;749,40899999999999;0;26,071000000000002;38,265999999999998
2023-04-05 04:00:00;17637,267;-1,7330000000000001;-1;0;-906;18546;923;1340;0;0;0;0;0;0;0;2122,5799999999999;760,69200000000001;0;2,4969999999999999;38,207999999999998
2023-04-05 05:00:00;18543,400000000001;-1,6000000000000001;-1;0;-47;18593;923;1371;0;0;17,748999999999999;92;474;0;0;2116,7759999999998;748,76199999999994;0;40,642000000000003;40,244
2023-04-05 06:00:00;18472,267;-1,7330000000000001;-1;0;-7;18482;923;1406;72;0;587,69899999999996;466;986;0;0;2117,5140000000001;775,20899999999995;9,1560000000000006;49,326000000000001;39,985999999999997
2023-04-05 07:00:00;18340,267;-1,7330000000000001;-1;0;0;18343;923;1388;422;0;644,71500000000003;438;1227;0;0;2353,5770000000002;763,90200000000004;446,75299999999999;52,213000000000001;33,634
2023-04-05 08:00:00;18029,599999999999;-0,40000000000000002;-1;0;-10;18041;923;1386;701;0;637,59699999999998;514;1459;0;0;2465,288;582,02700000000004;1192,317;180,916;38,417999999999999
2023-04-05 09:00:00;17864;0;-1;0;-13;17878;923;1377;920;0;635,38800000000003;513;761;0;0;2587,0439999999999;399,47699999999998;1520,8099999999999;345,51600000000002;31,978000000000002
2023-04-05 10:00:00;17775;0;-1;0;-17;17793;923;1386;902;0;809,745;441;422;0;0;2655,0169999999998;340,80599999999998;1647,1769999999999;326,69099999999997;29,125
2023-04-05 11:00:00;17781;0;-1;0;-13;17795;923;1391;900;0;933,62800000000004;290;0;0;0;2711,0700000000002;332,65499999999997;1739,99;356,60599999999999;32,320999999999998
2023-04-05 12:00:00;17807;0;-1;0;-16;17824;923;1380;905;0;934,43899999999996;211;62;0;0;2592,4400000000001;347,67000000000002;1746,9580000000001;471,22899999999998;33,031999999999996
2023-04-05 13:00:00;17888;0;-1;0;-18;17907;923;1371;758;0;918,71699999999998;211;0;0;0;2562,0140000000001;407,55399999999997;1703,5830000000001;471,495;40,423999999999999
