Week Start Date;Weekly EAF;Weekly PCLF;Weekly UCLF;Weekly OCLF;Year;Fin_Year
2022-04-04;60,226057696514943;12,130265320223009;26,659856235696829;0,98382074756521876;2023;2022-23
2022-04-11;56,015259054558854;11,877427874904479;30,551555184652656;1,5557578858840158;2023;2022-23
2022-04-18;55,512421393007472;11,214610521431471;31,776452003435324;1,4965160821257366;2023;2022-23
2022-04-25;58,942705728999712;10,290237456715277;29,374866622504296;1,3921901917807116;2023;2022-23
2022-05-02;59,702529796883596;8,7399753189306963;30,451857986928353;1,105636897257352;2023;2022-23
2022-05-09;60,271587210006345;5,1936295010770941;33,57496752691717;0,95981576199939544;2023;2022-23
2022-05-16;59,589313735516178;5,703041187520161;33,932316339468272;0,77532873749538311;2023;2022-23
2022-05-23;60,859930696106893;6,9429315142301533;31,344935801745539;0,85220198791741908;2023;2022-23
2022-05-30;62,785468545710934;6,3633563973963776;29,913027836406687;0,93814722048600019;2023;2022-23
2022-06-06;62,954936027907806;5,7330008458125761;30,097544888696476;1,2145182375831414;2023;2022-23
2022-06-13;60,695424106359972;8,5086322990167904;29,652290734043014;1,1436528605802232;2023;2022-23
2022-06-20;59,628020610668656;8,0569007257552947;27,571170806538415;4,743907857037633;2023;2022-23
2022-06-27;57,134543230976746;6,7734064781076757;28,536731010317833;7,5553192805977432;2023;2022-23
2022-07-04;56,697157988616325;8,4388108390452139;32,471007320226072;2,3930238521123925;2023;2022-23
2022-07-11;59,934937682880381;8,9987492734888566;29,511914118867256;1,5543989247635071;2023;2022-23
2022-07-18;62,129739207551715;6,1370373251362835;30,835072062389767;0,89815140492223877;2023;2022-23
2022-07-25;63,80636868436347;5,0609336795534743;29,337972495290209;1,7947251407928511;2023;2022-23
2022-08-01;61,607177416526369;7,0780531004489333;30,584450632315225;0,730318850709476;2023;2022-23
2022-08-08;63,693449813111265;9,0067259775332698;26,367149771524783;0,93267443783068682;2023;2022-23
2022-08-15;60,521956970498643;9,6144354757896426;29,242513014570299;0,62109453914141521;2023;2022-23
2022-08-22;61,070963917448296;10,727383745691036;27,735201231060607;0,46645110580006388;2023;2022-23
2022-08-29;59,461389277196595;10,586508863435926;29,405846134960711;0,54625572440676617;2023;2022-23
2022-09-05;56,275413660413676;11,061641151094275;31,945784481721969;0,71716070677008226;2023;2022-23
2022-09-12;52,696297386063023;13,564750706469454;33,133778985289396;0,60517292217813046;2023;2022-23
2022-09-19;53,164761967392174;10,437997923180214;35,358528113476034;1,0387119959515796;2023;2022-23
2022-09-26;55,418453779186812;11,427901494565216;32,12082480374395;1,0328199225040269;2023;2022-23
2022-10-03;56,907190577940575;13,332500470594223;28,544821339540089;1,2154876119251132;2023;2022-23
2022-10-10;58,340560464997957;11,107321759259261;29,25358365130241;1,2985341244403734;2023;2022-23
2022-10-17;55,310924348799368;11,580247545278796;31,912799374236851;1,1960287316849811;2023;2022-23
2022-10-24;56,615829339641827;12,051522016178266;29,837974104599112;1,4946745395807906;2023;2022-23
2022-10-31;59,010882459102639;9,6169912148686478;29,285620720103434;2,0865056059252738;2023;2022-23
2022-11-07;55,232503065056719;11,352421484058643;31,377466745919548;2,0376087049650851;2023;2022-23
2022-11-14;56,439752013451553;9,8881924937219949;31,595647224211206;2,0764082686152481;2023;2022-23
2022-11-21;56,512941985259182;12,188873601854743;29,069720044552955;2,2284643683331202;2023;2022-23
2022-11-28;54,36923864960027;9,1330203125031879;34,641648243176803;1,8560927947197363;2023;2022-23
2022-12-05;51,167657021682849;11,525687661540216;35,621342280647006;1,6853130361299298;2023;2022-23
2022-12-12;50,480475843681099;15,3918453043943;32,895522926216273;1,2321559257083299;2023;2022-23
2022-12-19;49,924150900239269;16,671702437561581;32,162477420068853;1,2416692421303008;2023;2022-23
2022-12-26;48,606370702545675;17,092271377878141;33,013463924639389;1,2878939949367914;2023;2022-23
2023-01-02;49,548576622848124;13,938296124258729;34,294266673704534;2,2188605791886173;2023;2022-23
2023-01-09;53,483506029644865;12,103460396764197;32,44523706250267;1,9677965110882638;2023;2022-23
