DateTimeKey;Available Capacity Incl Non Comm Units;Available_Capacity_Incl_Non_Comm_Units_Incl_Total_RE;Residual Demand;RSA Contracted Demand
2023-03-24 00:00:00;29633,949000000001;31732,949000000001;20416,471000000001;22515,261999999999
2023-03-24 01:00:00;29381,417000000001;31369,417000000001;20204,074000000001;22192,313999999998
2023-03-24 02:00:00;28746,333999999999;30708,333999999999;20009,970000000001;21972,173999999999
2023-03-24 03:00:00;28470,738000000001;30264,738000000001;20351,285;22145,530999999999
2023-03-24 04:00:00;28568,165000000001;30303,165000000001;21518,385999999999;23253,629000000001
2023-03-24 05:00:00;28863,717000000001;30514,717000000001;23659,726999999999;25310,689999999999
2023-03-24 06:00:00;29212,07;30813,07;25295,047999999999;26896,049999999999
2023-03-24 07:00:00;29462,466;31088,466;25697,992999999999;27323,651000000002
2023-03-24 08:00:00;29954,258000000002;31933,258000000002;26368,753000000001;28347,441999999999
2023-03-24 09:00:00;29131,169999999998;31315,169999999998;26028,133999999998;28212,195
2023-03-24 10:00:00;28645,264999999999;30944,264999999999;25573,987000000001;27873,213
2023-03-24 11:00:00;28561,312999999998;30926,312999999998;25354,968000000001;27719,549999999999
2023-03-24 12:00:00;28614,708999999999;31174,708999999999;25020,731;27580,761999999999
2023-03-24 13:00:00;28267,486000000001;30996,486000000001;24620,475999999999;27349,773000000001
2023-03-24 14:00:00;28012,740000000002;30841,740000000002;24700,607;27529,802
2023-03-24 15:00:00;28107,174999999999;30953,174999999999;24794,339;27640,667000000001
2023-03-24 16:00:00;28411,563999999998;31249,563999999998;25303,760999999999;28141,619999999999
2023-03-24 17:00:00;28417,072;30843,072;25722,525000000001;28148,671999999999
2023-03-24 18:00:00;28411,241000000002;30298,241000000002;26692,216;28579,294000000002
2023-03-24 19:00:00;28495,138999999999;30216,138999999999;26278,009999999998;27999,225999999999
2023-03-24 20:00:00;28523,839;30119,839;25193,815999999999;26789,616999999998
2023-03-24 21:00:00;28396,339;30002,339;23514,787;25120,411
2023-03-24 22:00:00;28231,993999999999;29912,993999999999;22209,240000000002;23890,491999999998
2023-03-24 23:00:00;28195,616000000002;30181,616000000002;20756,151999999998;22742,407999999999
2023-03-25 00:00:00;28374,484;29574,484;20681,895;21882,107
2023-03-25 01:00:00;28280,534;29398,534;20023,669000000002;21141,374
2023-03-25 02:00:00;28048,68;29150,68;19936,504000000001;21038,970000000001
2023-03-25 03:00:00;28067,054;29220,054;19993,821;21147,119999999999
2023-03-25 04:00:00;28185,396000000001;29337,396000000001;20434,389999999999;21586,391
2023-03-25 05:00:00;27882,334999999999;29094,334999999999;20861,109;22072,851999999999
2023-03-25 06:00:00;27848,34;29036,34;21218,527999999998;22406,044999999998
2023-03-25 07:00:00;27866,304;29012,304;22766,505000000001;23912,716
2023-03-25 08:00:00;27798,638999999999;28980,638999999999;23986,59;25168,246999999999
2023-03-25 09:00:00;27886,885999999999;29181,885999999999;24224,017;25519,109
2023-03-25 10:00:00;27904,108;29382,108;24238,768;25716,304
2023-03-25 11:00:00;28191,966;29863,966;23663,766;25335,877
2023-03-25 12:00:00;27986,984;29829,984;23177,376;25019,958999999999
2023-03-25 13:00:00;27920,846000000001;29819,846000000001;22687,77;24587,237000000001
2023-03-25 14:00:00;28385,892;30265,892;22687,847000000002;24567,991999999998
2023-03-25 15:00:00;28575,884999999998;30317,884999999998;23450,342000000001;25192,687999999998
2023-03-25 16:00:00;28441,187999999998;30013,187999999998;23870,844000000001;25442,584999999999
2023-03-25 17:00:00;28348,942999999999;29591,942999999999;24603,562000000002;25846,187999999998
2023-03-25 18:00:00;28204,956999999999;29219,956999999999;25834,866999999998;26849,709999999999
2023-03-25 19:00:00;27995,66;28937,66;26077,677;27020,128000000001
2023-03-25 20:00:00;27824,010999999999;28798,010999999999;24323,099999999999;25297,084999999999
2023-03-25 21:00:00;27641,110000000001;28558,110000000001;22860,960999999999;23777,669999999998
2023-03-25 22:00:00;27481,757000000001;28313,757000000001;22198,019;23029,885999999999
2023-03-25 23:00:00;26922,739000000001;27746,739000000001;21335,531999999999;22160,026999999998
2023-03-26 00:00:00;26465,169000000002;27971,169000000002;19544,767;21050,459999999999
2023-03-26 01:00:00;26250,889999999999;27637,889999999999;19063,932000000001;20450,600999999999
2023-03-26 02:00:00;26157,898000000001;27402,898000000001;19009,725999999999;20255,166000000001
2023-03-26 03:00:00;26897,448;28004,448;19119,169000000002;20226,401999999998
2023-03-26 04:00:00;27192,52;28193,52;19570,299999999999;20571,282999999999
2023-03-26 05:00:00;27269,504000000001;28255,504000000001;19722,52;20708,178
2023-03-26 06:00:00;27030,418000000001;28037,418000000001;20652,133999999998;21658,919000000002
2023-03-26 07:00:00;27027,644;28595,644;22191,924999999999;23760,379000000001
2023-03-26 08:00:00;26942,178;29426,178;22743,793000000001;25227,771000000001
2023-03-26 09:00:00;26881,967000000001;30029,967000000001;22515,187999999998;25662,755000000001
2023-03-26 10:00:00;27639,459999999999;31006,459999999999;21897,484;25264,565999999999
2023-03-26 11:00:00;27711,822;31231,822;21650,307000000001;25170,103999999999
2023-03-26 12:00:00;27622,975999999999;31181,975999999999;21303,035;24861,619999999999
2023-03-26 13:00:00;27517,186000000002;31178,186000000002;20961,708999999999;24622,775000000001
2023-03-26 14:00:00;27290,677;31096,677;20424,067999999999;24229,588
2023-03-26 15:00:00;27151,641;30906,641;20768,999;24523,613000000001
