Week Start Date,Weekly EAF,Weekly PCLF,Weekly UCLF,Weekly OCLF,Year,Fin_Year
2023-04-03,51,696744830713001,14,531043988408884,33,031585358514725,0,74062582236338836,2023,2023-24
2023-04-10,50,246258603578504,13,236233458383568,35,678751672776393,0,83875626526153557,2023,2023-24
2023-04-17,53,391631120168569,11,889398154948053,34,044173128275439,0,67479759660793603,2023,2023-24
2023-04-24,54,807087182928974,10,77015168120826,33,761901289703793,0,6608598461589722,2023,2023-24
