Date;Eskom OCGT Generation;Eskom Gas Generation;Dispatchable IPP OCGT;Manual Load Reduction(MLR);Palmiet Gen Unit Hours;Ingula Gen Unit Hours;Drakensberg Gen Unit Hours;Palmiet Max Hours;Ingula Max Hours;Drakensberg Max Hours;Palmiet Min Hours;Ingula Min Hours;Drakensberg Min Hours
2023-02-27 00:00:00;0;0;0;2637,3519999999999;55,5;41,740000000000002;88,200000000000003;58,7;67;102;8;12;12
2023-02-27 01:00:00;0;0;0;2746,877;56,700000000000003;43,649999999999999;89,400000000000006;58,7;67;102;8;12;12
2023-02-27 02:00:00;0;0;0;2524,951;57,5;45,979999999999997;90,799999999999997;58,7;67;102;8;12;12
2023-02-27 03:00:00;0;0;0;2489,3310000000001;57,5;48,469999999999999;92,400000000000006;58,7;67;102;8;12;12
2023-02-27 04:00:00;0;0;0;2690,2829999999999;57,5;50,310000000000002;93,900000000000006;58,7;67;102;8;12;12
2023-02-27 05:00:00;367;0;0;3174,277;57,5;51,270000000000003;94,5;58,7;67;102;8;12;12
2023-02-27 06:00:00;786;0;0;3146,127;56,700000000000003;49,990000000000002;93,900000000000006;58,7;67;102;8;12;12
2023-02-27 07:00:00;902;0;0;3121,9740000000002;55,5;47,149999999999999;91,799999999999997;58,7;67;102;8;12;12
2023-02-27 08:00:00;723;0;0;3630,384;55,5;45,810000000000002;90,599999999999994;58,7;67;102;8;12;12
2023-02-27 09:00:00;286;0;0;3792,114;55,200000000000003;44,789999999999999;89,700000000000003;58,7;67;102;8;12;12
2023-02-27 10:00:00;0;0;0;3775,2469999999998;53,600000000000001;44,049999999999997;89;58,7;67;102;8;12;12
2023-02-27 11:00:00;0;0;0;3856,154;53,200000000000003;42,5;87,799999999999997;58,7;67;102;8;12;12
2023-02-27 12:00:00;0;0;0;3690,8919999999998;52;41,619999999999997;85,799999999999997;58,7;67;102;8;12;12
2023-02-27 13:00:00;0;0;0;3702,105;50,799999999999997;40,329999999999998;84,200000000000003;58,7;67;102;8;12;12
2023-02-27 14:00:00;44;0;0;3585,3919999999998;49,600000000000001;38,789999999999999;83;58,7;67;102;8;12;12
2023-02-27 15:00:00;549;0;76,947999999999993;3550,922;49,600000000000001;36,140000000000001;80,599999999999994;58,7;67;102;8;12;12
2023-02-27 16:00:00;870;0;293;4588,777;47,600000000000001;33,130000000000003;78,599999999999994;58,7;67;102;8;12;12
2023-02-27 17:00:00;862;0;305,14699999999999;4834,6570000000002;47,600000000000001;31,57;77,400000000000006;58,7;67;102;8;12;12
2023-02-27 18:00:00;901;0;306,65300000000002;4885,7349999999997;47,600000000000001;30,75;76,599999999999994;58,7;67;102;8;12;12
2023-02-27 19:00:00;869;0;307,68900000000002;4932,7749999999996;46,799999999999997;29,93;75,799999999999997;58,7;67;102;8;12;12
2023-02-27 20:00:00;888;0;313,83499999999998;4955,1930000000002;46;27,640000000000001;74,599999999999994;58,7;67;102;8;12;12
2023-02-27 21:00:00;859;0;273,58100000000002;4410,165;46;26,609999999999999;74,200000000000003;58,7;67;102;8;12;12
2023-02-27 22:00:00;917;0;2,5910000000000002;3378,5349999999999;46,799999999999997;27,699999999999999;75,400000000000006;58,7;67;102;8;12;12
2023-02-27 23:00:00;873;0;0;3154,4400000000001;47,600000000000001;29,489999999999998;77;58,7;67;102;8;12;12
2023-02-28 00:00:00;534;0;0;2964,4830000000002;47,600000000000001;32,380000000000003;79;58,7;67;102;8;12;12
2023-02-28 01:00:00;15;0;0;3019,623;48,799999999999997;34,979999999999997;81,400000000000006;58,7;67;102;8;12;12
