Date_Time_Hour_Beginning;Dispatchable IPP OCGT Daily LF;Dispatchable IPP OCGT Hourly LF
2022-12-20 00:00;12,212236613709841;0
2022-12-20 01:00;12,212236613709841;0
2022-12-20 02:00;12,212236613709841;0
2022-12-20 03:00;12,212236613709841;0
2022-12-20 04:00;12,212236613709841;0
2022-12-20 05:00;12,212236613709841;0
2022-12-20 06:00;12,212236613709841;0
2022-12-20 07:00;12,212236613709841;0
2022-12-20 08:00;12,212236613709841;0
2022-12-20 09:00;12,212236613709841;0
2022-12-20 10:00;12,212236613709841;0
2022-12-20 11:00;12,212236613709841;0
2022-12-20 12:00;12,212236613709841;0,39998079467323255
2022-12-20 13:00;12,212236613709841;2,0483018125196697
2022-12-20 14:00;12,212236613709841;3,7730385749606703
2022-12-20 15:00;12,212236613709841;5,640018854607483
2022-12-20 16:00;12,212236613709841;7,3029601874287824
2022-12-20 17:00;12,212236613709841;8,7842328759713908
2022-12-20 18:00;12,212236613709841;10,119987628661372
2022-12-20 19:00;12,212236613709841;11,327607266689162
2022-12-20 20:00;12,212236613709841;12,43340814214328
2022-12-20 21:00;12,212236613709841;13,287679191849206
2022-12-20 22:00;12,212236613709841;12,743203423001573
2022-12-20 23:00;12,212236613709841;12,212236613709841
2022-12-21 00:00;0;11,723747149161449
2022-12-21 01:00;0;11,272833797270621
2022-12-21 02:00;0;10,855321434408747
2022-12-21 03:00;0;10,467631383179864
2022-12-21 04:00;0;10,106678576863317
2022-12-21 05:00;0;9,7697892909678732
2022-12-21 06:00;0;9,4546347977108436
2022-12-21 07:00;0;9,1591774602823808
2022-12-21 08:00;0;8,8816266281526115
2022-12-21 09:00;0;8,6204023155598879
2022-12-21 10:00;0;8,3741051065438921
2022-12-21 11:00;0;8,1414910758065595
2022-12-21 12:00;0;7,9214507764604383
2022-12-21 13:00;0;7,7129915455009526
2022-12-21 14:00;0;7,5152225315137473
2022-12-21 15:00;0;7,3273419682259036
2022-12-21 16:00;0;7,1486263104642971
2022-12-21 17:00;0;6,9784209221199083
2022-12-21 18:00;0;6,8161320634659575
2022-12-21 19:00;0;6,6612199711144582
2022-12-21 20:00;0;6,5131928606452476
2022-12-21 21:00;0;6,3716017115007864
2022-12-21 22:00;0;6,2360357176390675
2022-12-21 23:00;0;6,1061183068549205
2022-12-22 00:00;0;5,9815036475313494
2022-12-22 01:00;0;5,8618735745807244
2022-12-22 02:00;0;5,7469348770399247
2022-12-22 03:00;0;5,6364168986353107
2022-12-22 04:00;0;5,5300694099818148
2022-12-22 05:00;0;5,4276607172043736
2022-12-22 06:00;0;5,3289759768915665
2022-12-22 07:00;0;5,2338156915899319
2022-12-22 08:00;0;5,1419943636673011
2022-12-22 09:00;0;5,0533392884316584
2022-12-22 10:00;0;4,9676894699836636
2022-12-22 11:00;0;4,8848946454839366
2022-12-22 12:00;0;4,8048144053940351
2022-12-22 13:00;0;4,7273173988554218
2022-12-22 14:00;0;4,6522806147466058
2022-12-22 15:00;0;4,5795887301411904
2022-12-22 16:00;0;4,5091335189082491
2022-12-22 17:00;0;4,4408133140763058
2022-12-22 18:00;0;4,3745325183438242
2022-12-22 19:00;0;4,3102011577799439
2022-12-22 20:00;0;4,247734474333857
2022-12-22 21:00;0;4,187052553271946
2022-12-22 22:00;0;4,1280799820991012
2022-12-22 23:00;0;4,0707455379032798
2022-12-23 00:00;0;4,014981900397756
2022-12-23 01:00;0;3,9607253882302191
2022-12-23 02:00;0;3,9079157163871487
2022-12-23 03:00;0;3,8564957727504763
2022-12-23 04:00;0;3,8064114120654051
2022-12-23 05:00;0;3,7576112657568737
2022-12-23 06:00;0;3,7100465661903317
2022-12-23 07:00;0;3,6636709841129518
2022-12-23 08:00;0;3,6184404781362494
2022-12-23 09:00;0;3,5743131552321485
2022-12-23 10:00;0;3,5312491413136886
2022-12-23 11:00;0;3,4892104610599541
2022-12-23 12:00;0;3,4481609262239554
2022-12-23 13:00;0;3,4080660317329787
2022-12-23 14:00;0;3,3688928589544385
2022-12-23 15:00;0;3,3306099855572291
2022-12-23 16:00;0;3,2931874014498446
2022-12-23 17:00;0;3,2565964303226238
2022-12-23 18:00;0;3,2208096563630351
2022-12-23 19:00;0;3,1858008557503932
2022-12-23 20:00;0;3,1515449325702813
2022-12-23 21:00;0;3,1180178588195337
2022-12-23 22:00;0;3,0851966182003805
2022-12-23 23:00;0;3,0530591534274603
2022-12-24 00:00;0;3,0215843167941876
2022-12-24 01:00;0;2,9907518237656747
2022-12-24 02:00;0;2,9605422093842035
2022-12-24 03:00;0;2,9309367872903622
2022-12-24 04:00;0;2,9019176111785758
2022-12-24 05:00;0;2,8734674385199623
2022-12-24 06:00;0;2,8455696963984098
2022-12-24 07:00;0;2,8182084493176554
2022-12-24 08:00;0;2,7913683688479636
2022-12-24 09:00;0;2,7650347049909074
2022-12-24 10:00;0;2,7391932591498707
2022-12-24 11:00;0;2,7138303586021868
2022-12-24 12:00;0;2,6889328323764792
2022-12-24 13:00;0;2,6644879884457833
2022-12-24 14:00;0;2,6404835921534793
2022-12-24 15:00;0;2,6169078457949659
2022-12-24 16:00;0;2,5937493692835059
2022-12-24 17:00;0;2,5709971818336506
2022-12-24 18:00;0;2,5486406846003145
2022-12-24 19:00;0;2,5266696442158292
2022-12-24 20:00;0;2,5050741771712493
2022-12-24 21:00;0;2,4838447349918318
2022-12-24 22:00;0;2,4629720901599677
2022-12-24 23:00;0;2,4424473227419683
2022-12-25 00:00;0;2,4222618076779847
2022-12-25 01:00;0;2,4024072026970176
2022-12-25 02:00;0;2,3828754368214322
2022-12-25 03:00;0;2,3636586994277109
2022-12-25 04:00;0;2,3447494298322895
2022-12-25 05:00;0;2,3261403073733029
2022-12-25 06:00;0;2,307824241960915
2022-12-25 07:00;0;2,2897943650705952
2022-12-25 08:00;0;2,2720440211553194
2022-12-25 09:00;0;2,2545667594541245
2022-12-25 10:00;0;2,2373563261758487
2022-12-25 11:00;0;2,2204066570381529
2022-12-25 12:00;0;2,2037118701431293
2022-12-25 13:00;0;2,1872662591719121
2022-12-25 14:00;0;2,1710642868817494
2022-12-25 15:00;0;2,155100578889972
2022-12-25 16:00;0;2,1393699177301913
2022-12-25 17:00;0;2,1238672371669285
2022-12-25 18:00;0;2,1085876167556563
2022-12-25 19:00;0;2,093526276635973
2022-12-25 20:00;0;2,0786785725463557
2022-12-25 21:00;0;2,0640399910495506
2022-12-25 22:00;0;2,049606144958295
2022-12-25 23:00;0;2,0353727689516399
2022-12-26 00:00;0;2,0213357153726634
2022-12-26 01:00;0;2,007490950198878
2022-12-26 02:00;0;1,9938345491771168
2022-12-26 03:00;0;1,9803626941151096
2022-12-26 04:00;0;1,9670716693223904
2022-12-26 05:00;0;1,9539578581935744
2022-12-26 06:00;0;1,941017739927392
2022-12-26 07:00;0;1,9282478863752381
2022-12-26 08:00;0;1,9156449590133084
2022-12-26 09:00;0;1,9032057060327026
2022-12-26 10:00;0;1,8909269595421692
2022-12-26 11:00;0;1,8788056328784368
2022-12-26 12:00;0;1,8668387180193389
2022-12-26 13:00;0;1,8550232830951658
2022-12-26 14:00;0;1,843356469993938
2022-12-26 15:00;0;1,8318354920564759
2022-12-26 16:00;0;1,8204576318573675
2022-12-26 17:00;0;1,8092202390681247
2022-12-26 18:00;0;1,7981207283989948
2022-12-26 19:00;0;1,7871565776160743
2022-12-26 20:00;0;1,7763253256305223
2022-12-26 21:00;0;1,7656245706568443
2022-12-26 22:00;0;1,7550519684373422
2022-12-26 23:00;0;1,7446052305299771
