DateTimeKey;Date Time Hour Beginning;Hourly UCLF+OCLF
2023-01-02 00:00:00;2023-01-02 00:00:00;15351,819
2023-01-02 01:00:00;2023-01-02 01:00:00;15391,433000000001
2023-01-02 02:00:00;2023-01-02 02:00:00;15312,308999999999
2023-01-02 03:00:00;2023-01-02 03:00:00;15364,066000000001
2023-01-02 04:00:00;2023-01-02 04:00:00;15302,025
2023-01-02 05:00:00;2023-01-02 05:00:00;15262,380999999999
2023-01-02 06:00:00;2023-01-02 06:00:00;15259,116
2023-01-02 07:00:00;2023-01-02 07:00:00;15371,984
2023-01-02 08:00:00;2023-01-02 08:00:00;15438,036
2023-01-02 09:00:00;2023-01-02 09:00:00;15533,752
2023-01-02 10:00:00;2023-01-02 10:00:00;15448,617
2023-01-02 11:00:00;2023-01-02 11:00:00;15613,017
2023-01-02 12:00:00;2023-01-02 12:00:00;15879,037
2023-01-02 13:00:00;2023-01-02 13:00:00;16515,223999999998
2023-01-02 14:00:00;2023-01-02 14:00:00;17111,944
2023-01-02 15:00:00;2023-01-02 15:00:00;16724,539000000001
2023-01-02 16:00:00;2023-01-02 16:00:00;16588,547999999999
2023-01-02 17:00:00;2023-01-02 17:00:00;16584,076000000001
2023-01-02 18:00:00;2023-01-02 18:00:00;16497,187000000002
2023-01-02 19:00:00;2023-01-02 19:00:00;16429,217000000001
2023-01-02 20:00:00;2023-01-02 20:00:00;16517,851999999999
2023-01-02 21:00:00;2023-01-02 21:00:00;16593,255000000001
2023-01-02 22:00:00;2023-01-02 22:00:00;16509,383000000002
2023-01-02 23:00:00;2023-01-02 23:00:00;16661,776000000002
2023-01-03 00:00:00;2023-01-03 00:00:00;17411,52
2023-01-03 01:00:00;2023-01-03 01:00:00;17353,616999999998
2023-01-03 02:00:00;2023-01-03 02:00:00;17376,337
2023-01-03 03:00:00;2023-01-03 03:00:00;17357,867999999999
2023-01-03 04:00:00;2023-01-03 04:00:00;17162,066999999999
2023-01-03 05:00:00;2023-01-03 05:00:00;16653,629000000001
2023-01-03 06:00:00;2023-01-03 06:00:00;16339,059999999999
2023-01-03 07:00:00;2023-01-03 07:00:00;16105,007
2023-01-03 08:00:00;2023-01-03 08:00:00;16035,966
2023-01-03 09:00:00;2023-01-03 09:00:00;16231,491
2023-01-03 10:00:00;2023-01-03 10:00:00;16258,188
2023-01-03 11:00:00;2023-01-03 11:00:00;16386,030999999999
2023-01-03 12:00:00;2023-01-03 12:00:00;16422,021000000001
2023-01-03 13:00:00;2023-01-03 13:00:00;16585,377
2023-01-03 14:00:00;2023-01-03 14:00:00;16842,735000000001
2023-01-03 15:00:00;2023-01-03 15:00:00;16830,782999999999
2023-01-03 16:00:00;2023-01-03 16:00:00;16931,52
2023-01-03 17:00:00;2023-01-03 17:00:00;16762,644
2023-01-03 18:00:00;2023-01-03 18:00:00;16849,544999999998
2023-01-03 19:00:00;2023-01-03 19:00:00;16837,576000000001
2023-01-03 20:00:00;2023-01-03 20:00:00;16817,259999999998
2023-01-03 21:00:00;2023-01-03 21:00:00;16980,894
2023-01-03 22:00:00;2023-01-03 22:00:00;17027,73
2023-01-03 23:00:00;2023-01-03 23:00:00;16968,145
2023-01-04 00:00:00;2023-01-04 00:00:00;17181,547999999999
2023-01-04 01:00:00;2023-01-04 01:00:00;17146,940999999999
2023-01-04 02:00:00;2023-01-04 02:00:00;17144,447
2023-01-04 03:00:00;2023-01-04 03:00:00;17070,177
2023-01-04 04:00:00;2023-01-04 04:00:00;16648,454000000002
2023-01-04 05:00:00;2023-01-04 05:00:00;16418,727999999999
2023-01-04 06:00:00;2023-01-04 06:00:00;16448,365000000002
2023-01-04 07:00:00;2023-01-04 07:00:00;16469,942999999999
2023-01-04 08:00:00;2023-01-04 08:00:00;16753,251
2023-01-04 09:00:00;2023-01-04 09:00:00;16871,602999999999
2023-01-04 10:00:00;2023-01-04 10:00:00;16936,196
2023-01-04 11:00:00;2023-01-04 11:00:00;17105,121999999999
2023-01-04 12:00:00;2023-01-04 12:00:00;17406,330999999998
2023-01-04 13:00:00;2023-01-04 13:00:00;17658,643
2023-01-04 14:00:00;2023-01-04 14:00:00;17600,956999999999
2023-01-04 15:00:00;2023-01-04 15:00:00;17247,153999999999
2023-01-04 16:00:00;2023-01-04 16:00:00;17027,067999999999
2023-01-04 17:00:00;2023-01-04 17:00:00;16998,535
2023-01-04 18:00:00;2023-01-04 18:00:00;16809,742999999999
2023-01-04 19:00:00;2023-01-04 19:00:00;16924,466
2023-01-04 20:00:00;2023-01-04 20:00:00;17177,214
2023-01-04 21:00:00;2023-01-04 21:00:00;17634,77
2023-01-04 22:00:00;2023-01-04 22:00:00;17822,580000000002
2023-01-04 23:00:00;2023-01-04 23:00:00;17839,052
2023-01-05 00:00:00;2023-01-05 00:00:00;17929,306
2023-01-05 01:00:00;2023-01-05 01:00:00;17943,690999999999
2023-01-05 02:00:00;2023-01-05 02:00:00;17950,129000000001
2023-01-05 03:00:00;2023-01-05 03:00:00;17898,386999999999
2023-01-05 04:00:00;2023-01-05 04:00:00;17777,663
2023-01-05 05:00:00;2023-01-05 05:00:00;17632,098999999998
2023-01-05 06:00:00;2023-01-05 06:00:00;17594,087
2023-01-05 07:00:00;2023-01-05 07:00:00;17300,27
2023-01-05 08:00:00;2023-01-05 08:00:00;17629,933000000001
2023-01-05 09:00:00;2023-01-05 09:00:00;17623,697
2023-01-05 10:00:00;2023-01-05 10:00:00;17321,213
2023-01-05 11:00:00;2023-01-05 11:00:00;17511,960999999999
2023-01-05 12:00:00;2023-01-05 12:00:00;17374,82
2023-01-05 13:00:00;2023-01-05 13:00:00;17752,061000000002
2023-01-05 14:00:00;2023-01-05 14:00:00;17670,881000000001
2023-01-05 15:00:00;2023-01-05 15:00:00;17858,377
2023-01-05 16:00:00;2023-01-05 16:00:00;17614,843000000001
2023-01-05 17:00:00;2023-01-05 17:00:00;18234,302
2023-01-05 18:00:00;2023-01-05 18:00:00;18134,518
2023-01-05 19:00:00;2023-01-05 19:00:00;18107,185000000001
2023-01-05 20:00:00;2023-01-05 20:00:00;18107,512999999999
2023-01-05 21:00:00;2023-01-05 21:00:00;18126,883000000002
2023-01-05 22:00:00;2023-01-05 22:00:00;18293,525000000001
2023-01-05 23:00:00;2023-01-05 23:00:00;18563,409
2023-01-06 00:00:00;2023-01-06 00:00:00;18445,900000000001
2023-01-06 01:00:00;2023-01-06 01:00:00;18390,583999999999
2023-01-06 02:00:00;2023-01-06 02:00:00;18373,371999999999
2023-01-06 03:00:00;2023-01-06 03:00:00;18101,440999999999
2023-01-06 04:00:00;2023-01-06 04:00:00;17475,331999999999
2023-01-06 05:00:00;2023-01-06 05:00:00;17359,177
2023-01-06 06:00:00;2023-01-06 06:00:00;17898,877
2023-01-06 07:00:00;2023-01-06 07:00:00;18131,582999999999
2023-01-06 08:00:00;2023-01-06 08:00:00;18041,016
2023-01-06 09:00:00;2023-01-06 09:00:00;18308,457999999999
2023-01-06 10:00:00;2023-01-06 10:00:00;17688,816999999999
2023-01-06 11:00:00;2023-01-06 11:00:00;17749,079000000002
2023-01-06 12:00:00;2023-01-06 12:00:00;17874,432000000001
2023-01-06 13:00:00;2023-01-06 13:00:00;18168,953000000001
2023-01-06 14:00:00;2023-01-06 14:00:00;18216,383000000002
2023-01-06 15:00:00;2023-01-06 15:00:00;17696,363000000001
2023-01-06 16:00:00;2023-01-06 16:00:00;17866,069
2023-01-06 17:00:00;2023-01-06 17:00:00;17953,470000000001
2023-01-06 18:00:00;2023-01-06 18:00:00;18019,655999999999
2023-01-06 19:00:00;2023-01-06 19:00:00;18304,453000000001
2023-01-06 20:00:00;2023-01-06 20:00:00;18096,168000000001
2023-01-06 21:00:00;2023-01-06 21:00:00;18016,846000000001
2023-01-06 22:00:00;2023-01-06 22:00:00;17527,904999999999
2023-01-06 23:00:00;2023-01-06 23:00:00;17440,994999999999
2023-01-07 00:00:00;2023-01-07 00:00:00;17161,806
2023-01-07 01:00:00;2023-01-07 01:00:00;16955,455999999998
2023-01-07 02:00:00;2023-01-07 02:00:00;17348,629000000001
2023-01-07 03:00:00;2023-01-07 03:00:00;17394,567999999999
2023-01-07 04:00:00;2023-01-07 04:00:00;17440,005000000001
2023-01-07 05:00:00;2023-01-07 05:00:00;17404,144
2023-01-07 06:00:00;2023-01-07 06:00:00;17086,571
2023-01-07 07:00:00;2023-01-07 07:00:00;17038,794000000002
2023-01-07 08:00:00;2023-01-07 08:00:00;17010,866000000002
2023-01-07 09:00:00;2023-01-07 09:00:00;16938,032999999999
2023-01-07 10:00:00;2023-01-07 10:00:00;17028,578000000001
2023-01-07 11:00:00;2023-01-07 11:00:00;16807,402999999998
2023-01-07 12:00:00;2023-01-07 12:00:00;16837,687000000002
2023-01-07 13:00:00;2023-01-07 13:00:00;17163,541000000001
2023-01-07 14:00:00;2023-01-07 14:00:00;17407,241999999998
2023-01-07 15:00:00;2023-01-07 15:00:00;17431,305
2023-01-07 16:00:00;2023-01-07 16:00:00;17329,637999999999
2023-01-07 17:00:00;2023-01-07 17:00:00;17313,055
2023-01-07 18:00:00;2023-01-07 18:00:00;17439,881000000001
2023-01-07 19:00:00;2023-01-07 19:00:00;17565,109
2023-01-07 20:00:00;2023-01-07 20:00:00;17639,433000000001
2023-01-07 21:00:00;2023-01-07 21:00:00;17606,080000000002
2023-01-07 22:00:00;2023-01-07 22:00:00;17538,231
2023-01-07 23:00:00;2023-01-07 23:00:00;17492,668000000001
2023-01-08 00:00:00;2023-01-08 00:00:00;17034,001
2023-01-08 01:00:00;2023-01-08 01:00:00;17010,901000000002
2023-01-08 02:00:00;2023-01-08 02:00:00;16940,268
2023-01-08 03:00:00;2023-01-08 03:00:00;16896,175999999999
2023-01-08 04:00:00;2023-01-08 04:00:00;16507,782999999999
2023-01-08 05:00:00;2023-01-08 05:00:00;16770,242999999999
2023-01-08 06:00:00;2023-01-08 06:00:00;16536,731
2023-01-08 07:00:00;2023-01-08 07:00:00;16039,763999999999
2023-01-08 08:00:00;2023-01-08 08:00:00;15441,919
2023-01-08 09:00:00;2023-01-08 09:00:00;16216,431
2023-01-08 10:00:00;2023-01-08 10:00:00;16495,062999999998
2023-01-08 11:00:00;2023-01-08 11:00:00;16506,697
2023-01-08 12:00:00;2023-01-08 12:00:00;16670,312999999998
