DateTimeKey;Date Time Hour Beginning;Hourly UCLF+OCLF
2022-12-14 00:00:00;2022-12-14 00:00:00;15082,344999999999
2022-12-14 01:00:00;2022-12-14 01:00:00;15500,985000000001
2022-12-14 02:00:00;2022-12-14 02:00:00;15767,098
2022-12-14 03:00:00;2022-12-14 03:00:00;15934,371999999999
2022-12-14 04:00:00;2022-12-14 04:00:00;15787,632
2022-12-14 05:00:00;2022-12-14 05:00:00;15736,116
2022-12-14 06:00:00;2022-12-14 06:00:00;15813,9
2022-12-14 07:00:00;2022-12-14 07:00:00;15623,302
2022-12-14 08:00:00;2022-12-14 08:00:00;15900,026
2022-12-14 09:00:00;2022-12-14 09:00:00;15433,302
2022-12-14 10:00:00;2022-12-14 10:00:00;14738,638999999999
2022-12-14 11:00:00;2022-12-14 11:00:00;14418,547
2022-12-14 12:00:00;2022-12-14 12:00:00;14997,941000000001
2022-12-14 13:00:00;2022-12-14 13:00:00;15504,565000000001
2022-12-14 14:00:00;2022-12-14 14:00:00;15823,049000000001
2022-12-14 15:00:00;2022-12-14 15:00:00;16098,342000000001
2022-12-14 16:00:00;2022-12-14 16:00:00;16022,971
2022-12-14 17:00:00;2022-12-14 17:00:00;15600,954
2022-12-14 18:00:00;2022-12-14 18:00:00;15457,731
2022-12-14 19:00:00;2022-12-14 19:00:00;15889,456
2022-12-14 20:00:00;2022-12-14 20:00:00;16034,406000000001
2022-12-14 21:00:00;2022-12-14 21:00:00;15584,808999999999
2022-12-14 22:00:00;2022-12-14 22:00:00;15745,43
2022-12-14 23:00:00;2022-12-14 23:00:00;16000,191000000001
2022-12-15 00:00:00;2022-12-15 00:00:00;15832,027
2022-12-15 01:00:00;2022-12-15 01:00:00;15652,147000000001
2022-12-15 02:00:00;2022-12-15 02:00:00;15660,684999999999
2022-12-15 03:00:00;2022-12-15 03:00:00;15650,906000000001
2022-12-15 04:00:00;2022-12-15 04:00:00;15695,129999999999
2022-12-15 05:00:00;2022-12-15 05:00:00;15508,682000000001
2022-12-15 06:00:00;2022-12-15 06:00:00;15356,048000000001
2022-12-15 07:00:00;2022-12-15 07:00:00;15446,697
2022-12-15 08:00:00;2022-12-15 08:00:00;15446,085999999999
2022-12-15 09:00:00;2022-12-15 09:00:00;15606,789000000001
2022-12-15 10:00:00;2022-12-15 10:00:00;15763,526
2022-12-15 11:00:00;2022-12-15 11:00:00;16173,816000000001
2022-12-15 12:00:00;2022-12-15 12:00:00;16242,296
2022-12-15 13:00:00;2022-12-15 13:00:00;16233,529
2022-12-15 14:00:00;2022-12-15 14:00:00;16422,823
2022-12-15 15:00:00;2022-12-15 15:00:00;15909,745999999999
2022-12-15 16:00:00;2022-12-15 16:00:00;15844,07
2022-12-15 17:00:00;2022-12-15 17:00:00;15778,289000000001
2022-12-15 18:00:00;2022-12-15 18:00:00;15903,146000000001
