DateTimeKey;Date Time Hour Beginning;Hourly UCLF+OCLF
2022-11-22 00:00:00;2022-11-22 00:00:00;14496,501
2022-11-22 01:00:00;2022-11-22 01:00:00;14410,396000000001
2022-11-22 02:00:00;2022-11-22 02:00:00;14499,226000000001
2022-11-22 03:00:00;2022-11-22 03:00:00;14130,543
2022-11-22 04:00:00;2022-11-22 04:00:00;14163,297
2022-11-22 05:00:00;2022-11-22 05:00:00;14007,661
2022-11-22 06:00:00;2022-11-22 06:00:00;13950,138999999999
2022-11-22 07:00:00;2022-11-22 07:00:00;13957,387000000001
2022-11-22 08:00:00;2022-11-22 08:00:00;13451,942999999999
2022-11-22 09:00:00;2022-11-22 09:00:00;13491,065000000001
2022-11-22 10:00:00;2022-11-22 10:00:00;13865,043
2022-11-22 11:00:00;2022-11-22 11:00:00;14423,627
2022-11-22 12:00:00;2022-11-22 12:00:00;14126,290000000001
2022-11-22 13:00:00;2022-11-22 13:00:00;14519,190000000001
2022-11-22 14:00:00;2022-11-22 14:00:00;14716,504999999999
2022-11-22 15:00:00;2022-11-22 15:00:00;14899,304
2022-11-22 16:00:00;2022-11-22 16:00:00;14514,879000000001
2022-11-22 17:00:00;2022-11-22 17:00:00;13870,210999999999
2022-11-22 18:00:00;2022-11-22 18:00:00;14213,040000000001
2022-11-22 19:00:00;2022-11-22 19:00:00;14298,838
2022-11-22 20:00:00;2022-11-22 20:00:00;14273,678
2022-11-22 21:00:00;2022-11-22 21:00:00;14388,758
2022-11-22 22:00:00;2022-11-22 22:00:00;13981,501
2022-11-22 23:00:00;2022-11-22 23:00:00;13931,200999999999
2022-11-23 00:00:00;2022-11-23 00:00:00;14201,449000000001
2022-11-23 01:00:00;2022-11-23 01:00:00;14194,965
2022-11-23 02:00:00;2022-11-23 02:00:00;14243,165000000001
2022-11-23 03:00:00;2022-11-23 03:00:00;13830,763000000001
2022-11-23 04:00:00;2022-11-23 04:00:00;13715,638000000001
2022-11-23 05:00:00;2022-11-23 05:00:00;13495,781000000001
2022-11-23 06:00:00;2022-11-23 06:00:00;13167,040999999999
2022-11-23 07:00:00;2022-11-23 07:00:00;13141,799000000001
2022-11-23 08:00:00;2022-11-23 08:00:00;13477,76
2022-11-23 09:00:00;2022-11-23 09:00:00;13904,267
2022-11-23 10:00:00;2022-11-23 10:00:00;13949,846
2022-11-23 11:00:00;2022-11-23 11:00:00;14318,584999999999
2022-11-23 12:00:00;2022-11-23 12:00:00;14384,987999999999
2022-11-23 13:00:00;2022-11-23 13:00:00;13702,646000000001
2022-11-23 14:00:00;2022-11-23 14:00:00;13808,752
2022-11-23 15:00:00;2022-11-23 15:00:00;13873,498
2022-11-23 16:00:00;2022-11-23 16:00:00;13883,691000000001
2022-11-23 17:00:00;2022-11-23 17:00:00;13964,293
2022-11-23 18:00:00;2022-11-23 18:00:00;14071,905000000001
2022-11-23 19:00:00;2022-11-23 19:00:00;13958,406999999999
2022-11-23 20:00:00;2022-11-23 20:00:00;13952,409
2022-11-23 21:00:00;2022-11-23 21:00:00;13947,159
2022-11-23 22:00:00;2022-11-23 22:00:00;13905,591
2022-11-23 23:00:00;2022-11-23 23:00:00;13913,34
2022-11-24 00:00:00;2022-11-24 00:00:00;13778,950999999999
2022-11-24 01:00:00;2022-11-24 01:00:00;13891,909
2022-11-24 02:00:00;2022-11-24 02:00:00;13883,909
2022-11-24 03:00:00;2022-11-24 03:00:00;13861,422
2022-11-24 04:00:00;2022-11-24 04:00:00;13949,944
2022-11-24 05:00:00;2022-11-24 05:00:00;13731,433999999999
2022-11-24 06:00:00;2022-11-24 06:00:00;13764,896000000001
2022-11-24 07:00:00;2022-11-24 07:00:00;13845,234
2022-11-24 08:00:00;2022-11-24 08:00:00;13824,701999999999
2022-11-24 09:00:00;2022-11-24 09:00:00;14083,982
2022-11-24 10:00:00;2022-11-24 10:00:00;14317,596
2022-11-24 11:00:00;2022-11-24 11:00:00;14292,991
2022-11-24 12:00:00;2022-11-24 12:00:00;14200,222
2022-11-24 13:00:00;2022-11-24 13:00:00;14188,924999999999
