DateTimeKey;Date Time Hour Beginning;Hourly UCLF+OCLF
2022-11-06 00:00:00;2022-11-06 00:00:00;14066,036
2022-11-06 01:00:00;2022-11-06 01:00:00;13851,544
2022-11-06 02:00:00;2022-11-06 02:00:00;13617,659
2022-11-06 03:00:00;2022-11-06 03:00:00;13641,581
2022-11-06 04:00:00;2022-11-06 04:00:00;13545,275
2022-11-06 05:00:00;2022-11-06 05:00:00;13608,401
2022-11-06 06:00:00;2022-11-06 06:00:00;13516,511
2022-11-06 07:00:00;2022-11-06 07:00:00;13533,183999999999
2022-11-06 08:00:00;2022-11-06 08:00:00;13594,826999999999
2022-11-06 09:00:00;2022-11-06 09:00:00;13539,831
2022-11-06 10:00:00;2022-11-06 10:00:00;13372,574000000001
2022-11-06 11:00:00;2022-11-06 11:00:00;13397,241
2022-11-06 12:00:00;2022-11-06 12:00:00;13642,522000000001
2022-11-06 13:00:00;2022-11-06 13:00:00;14077,076999999999
2022-11-06 14:00:00;2022-11-06 14:00:00;14206,129000000001
2022-11-06 15:00:00;2022-11-06 15:00:00;14294,804
2022-11-06 16:00:00;2022-11-06 16:00:00;14414,34
2022-11-06 17:00:00;2022-11-06 17:00:00;14444,754999999999
2022-11-06 18:00:00;2022-11-06 18:00:00;14607,633
2022-11-06 19:00:00;2022-11-06 19:00:00;14913,004000000001
2022-11-06 20:00:00;2022-11-06 20:00:00;14989,378000000001
2022-11-06 21:00:00;2022-11-06 21:00:00;15584,523999999999
2022-11-06 22:00:00;2022-11-06 22:00:00;16022,712
2022-11-06 23:00:00;2022-11-06 23:00:00;16408,509999999998
2022-11-07 00:00:00;2022-11-07 00:00:00;16388,828000000001
2022-11-07 01:00:00;2022-11-07 01:00:00;16322,379999999999
2022-11-07 02:00:00;2022-11-07 02:00:00;16252,214
2022-11-07 03:00:00;2022-11-07 03:00:00;15749,183999999999
2022-11-07 04:00:00;2022-11-07 04:00:00;15329,001
2022-11-07 05:00:00;2022-11-07 05:00:00;14560,587
2022-11-07 06:00:00;2022-11-07 06:00:00;14582,271000000001
2022-11-07 07:00:00;2022-11-07 07:00:00;14544,120999999999
2022-11-07 08:00:00;2022-11-07 08:00:00;14421,053
2022-11-07 09:00:00;2022-11-07 09:00:00;14946,995000000001
2022-11-07 10:00:00;2022-11-07 10:00:00;15123,833000000001
2022-11-07 11:00:00;2022-11-07 11:00:00;15270,208000000001
2022-11-07 12:00:00;2022-11-07 12:00:00;15400,316000000001
2022-11-07 13:00:00;2022-11-07 13:00:00;15517,432000000001
2022-11-07 14:00:00;2022-11-07 14:00:00;15261,886
2022-11-07 15:00:00;2022-11-07 15:00:00;14674,809999999999
2022-11-07 16:00:00;2022-11-07 16:00:00;14721,666999999999
2022-11-07 17:00:00;2022-11-07 17:00:00;13994,405000000001
2022-11-07 18:00:00;2022-11-07 18:00:00;13962,210999999999
2022-11-07 19:00:00;2022-11-07 19:00:00;14041,543
2022-11-07 20:00:00;2022-11-07 20:00:00;14608,294
2022-11-07 21:00:00;2022-11-07 21:00:00;14683,154
2022-11-07 22:00:00;2022-11-07 22:00:00;14591,717000000001
2022-11-07 23:00:00;2022-11-07 23:00:00;14363,921
