Week_min_DateKey;Min of UCLF+OCLF;Average of UCLF+OCLF;Max of UCLF+OCLF
2022-04-04;11469,880999999999;12936,411517857143;14736,718999999999
2022-04-11;13267,468999999999;15025,259297619048;17017,164000000001
2022-04-18;14502,169;15570,750875;17086,553
2022-04-25;13358,325999999999;14398,059577380956;15573,154
2022-05-02;13324,67;14767,960880952385;15789,146000000001
2022-05-09;14471,323;16161,242535714286;18612,650000000001
2022-05-16;14019,778;16242,136666666675;17728,969000000001
2022-05-23;13261,768;15067,294571428576;16691,323
2022-05-30;13105,839;14596,177892857151;16547,883999999998
2022-06-06;13807,061;14877,236065476189;16206,374
2022-06-13;13564,116;14632,577607142855;16269,996999999999
2022-06-20;12586,847;15355,418708333327;17797,68
2022-06-27;14097,065000000001;17149,988303571434;18739,907999999999
2022-07-04;14352,963;16567,057541666669;19492,499
2022-07-11;13209,703;14762,700642857139;16663,078000000001
2022-07-18;12728,51;15079,672488095233;16734,204000000002
2022-07-25;12316,268;14725,300500000005;16950,133000000002
2022-08-01;12056,081;14730,794250000004;16760,832999999999
2022-08-08;11433,915999999999;12892,04010119048;15235,549999999999
2022-08-15;12915,995999999999;14190,245398809533;15291,633
2022-08-22;10900,269;13401,42519047619;15239,436
2022-08-29;11159,388999999999;14233,238803571428;16229,772000000001
2022-09-05;13419,822;15521,431553571427;16950,506000000001
2022-09-12;14460,700000000001;16032,749946428574;17862,477999999999
2022-09-19;15916,569;17295,968500000003;19214,761999999999
2022-09-26;14041,947;15686,425577380955;17417,984
2022-10-03;12774,906999999999;13927,824589285718;15308,057000000001
2022-10-10;12118,841;14297,758815476194;16079,021000000001
2022-10-17;14278,741;15495,144755952389;16963,214
2022-10-24;12955,037;14658,273071428579;16759,339
2022-10-31;13383,365;14649,351184523814;16371,993
2022-11-07;13799,927;15598,273994047624;17417,646000000001
2022-11-14;13945,204;15711,060208333338;17599,268
2022-11-21;13105,037;14612,795369047615;16969,963
2022-11-28;15649,126;16984,911535714291;18332,278999999999
2022-12-05;15001,846;17264,397363095242;19962,188999999998
2022-12-12;13980,996999999999;15842,149672619051;17572,394
2022-12-19;14741,314;16313,163916666666;17584,437000000002
