Date_Time_Hour_Beginning;RSA Contracted Forecast;Residual Forecast
2023-01-29 00:00:00;22161,531999999999;20255,117999999999
2023-01-29 01:00:00;21706,343000000001;19944,608
2023-01-29 02:00:00;21386,098999999998;19768,893
2023-01-29 03:00:00;21276,888999999999;19707,761999999999
2023-01-29 04:00:00;21458,611000000001;19951,209999999999
2023-01-29 05:00:00;21722,884999999998;20199,549999999999
2023-01-29 06:00:00;22748,865000000002;20932,262999999999
2023-01-29 07:00:00;24533,632000000001;22075,937999999998
2023-01-29 08:00:00;26067,735000000001;23062,538
2023-01-29 09:00:00;26748,406999999999;23459,903999999999
2023-01-29 10:00:00;26449,315999999999;23234,026999999998
2023-01-29 11:00:00;26296,471000000001;23181,456999999999
2023-01-29 12:00:00;26234,362000000001;23192,421999999999
2023-01-29 13:00:00;26059,423999999999;23037,993999999999
2023-01-29 14:00:00;25701,206999999999;22762,295999999998
2023-01-29 15:00:00;25647,759999999998;22726,418000000001
2023-01-29 16:00:00;25860,058000000001;23003,350999999999
2023-01-29 17:00:00;26234,002;23524,756000000001
2023-01-29 18:00:00;27016,686000000002;24606,718000000001
2023-01-29 19:00:00;28077,169999999998;25861,306
2023-01-29 20:00:00;27792,282999999999;25419,337
2023-01-29 21:00:00;25738,284;23423,721000000001
2023-01-29 22:00:00;24135,884999999998;21867,996999999999
2023-01-29 23:00:00;22864,002;20809,594000000001
2023-01-30 00:00:00;21991,748;20227,501
2023-01-30 01:00:00;21700,844000000001;20103,722000000002
2023-01-30 02:00:00;21535,601999999999;20102,345000000001
2023-01-30 03:00:00;21602,538;20323,723000000002
2023-01-30 04:00:00;22882,758999999998;21758,038
2023-01-30 05:00:00;25614,329000000002;24518,786
2023-01-30 06:00:00;26555,075000000001;25197,142
2023-01-30 07:00:00;26346,986000000001;24440,691999999999
2023-01-30 08:00:00;27431,927;24960,705999999998
2023-01-30 09:00:00;27881,649000000001;25151,681
2023-01-30 10:00:00;28170,200000000001;25354,732
2023-01-30 11:00:00;28220,053;25307,933000000001
2023-01-30 12:00:00;28127,139999999999;25132,048999999999
2023-01-30 13:00:00;28004,252;24956,012999999999
2023-01-30 14:00:00;28197,239000000001;25128,157999999999
2023-01-30 15:00:00;28585,411;25448,427
2023-01-30 16:00:00;28725,66;25523,395
2023-01-30 17:00:00;28695,317999999999;25551,525000000001
2023-01-30 18:00:00;29030,719000000001;26126,744999999999
2023-01-30 19:00:00;30229,607;27594,777999999998
