DateTimeKey,Residual Forecast,RSA Contracted Forecast,Residual Demand,RSA Contracted Demand
2023-04-22 11:00:00,,,24594,579000000002,27439,82
2023-04-22 12:00:00,,,24299,129000000001,27163,949000000001
2023-04-22 13:00:00,,,23636,071,26765,473999999998
2023-04-22 14:00:00,,,23288,715,26593,845000000001
2023-04-22 15:00:00,,,23571,529999999999,26626,02
2023-04-22 16:00:00,,,24919,983,27621,103999999999
2023-04-22 17:00:00,,,26386,66,28424,292000000001
2023-04-22 18:00:00,,,27946,639999999999,29712,580000000002
2023-04-22 19:00:00,,,26776,314999999999,28446,241999999998
2023-04-22 20:00:00,,,25341,91,26951,295999999998
2023-04-22 21:00:00,,,23567,946,25192,478999999999
2023-04-22 22:00:00,,,22271,536,23616,416000000001
2023-04-22 23:00:00,,,21026,166000000001,22395,444
2023-04-23 00:00:00,,,20304,509999999998,21687,444
2023-04-23 01:00:00,,,20056,484,21297,694
2023-04-23 02:00:00,,,19910,424999999999,20998,012999999999
2023-04-23 03:00:00,,,19979,744999999999,20928,695
2023-04-23 04:00:00,,,20297,828000000001,21326,811000000002
2023-04-23 05:00:00,,,20551,399000000001,21613,967000000001
2023-04-23 06:00:00,,,21789,834999999999,22950,762999999999
2023-04-23 07:00:00,,,23572,272000000001,25080,648000000001
2023-04-23 08:00:00,,,24441,954000000002,26762,504000000001
2023-04-23 09:00:00,,,24421,963,27149,703000000001
2023-04-23 10:00:00,,,24137,419000000002,26983,402999999998
2023-04-23 11:00:00,,,23523,794000000002,26542,698
2023-04-23 12:00:00,,,23192,063999999998,26349,98
2023-04-23 13:00:00,,,22866,323,25990,251
2023-04-23 14:00:00,,,22750,455999999998,25795,699000000001
2023-04-23 15:00:00,,,23125,286,25957,303
2023-04-23 16:00:00,,,24480,5,26792,377
2023-04-23 17:00:00,,,26537,220000000001,28021,009999999998
2023-04-23 18:00:00,,,28444,905999999999,29628,900000000001
2023-04-23 19:00:00,,,27366,675999999999,28492,446
2023-04-23 20:00:00,,,25437,290000000001,26557,112000000001
2023-04-24 14:00:00,,,25373,428,27536,66
2023-04-24 15:00:00,,,26328,037,28303,777999999998
2023-04-24 16:00:00,,,27558,067999999999,29365,291000000001
2023-04-24 17:00:00,,,28621,252,30345,081999999999
2023-04-24 18:00:00,,,30457,723000000002,31900,858
2023-04-24 19:00:00,,,29006,732,30424,628000000001
2023-04-24 20:00:00,,,26947,371999999999,28342,079000000002
2023-04-24 21:00:00,,,24642,019,26006,207999999999
2023-04-24 22:00:00,,,22991,512999999999,24174,853999999999
2023-04-24 23:00:00,,,21687,842000000001,22693,288
2023-04-25 00:00:00,,,21543,281999999999,22482,371999999999
2023-04-25 01:00:00,,,21514,812999999998,22342,671999999999
2023-04-25 02:00:00,,,21542,681,22154,838
2023-04-25 03:00:00,,,21743,639999999999,22269,300999999999
2023-04-25 04:00:00,,,23371,794000000002,23874,145
2023-04-25 05:00:00,,,26243,327000000001,26657,671999999999
2023-04-25 06:00:00,,,28656,374,29015,088
2023-04-25 07:00:00,,,27589,921999999999,28147,877
2023-04-25 08:00:00,,,26951,060000000001,28201,243999999999
2023-04-25 09:00:00,,,26140,933000000001,27779,605
2023-04-25 10:00:00,,,25858,731,27774,109
2023-04-25 11:00:00,,,25433,402999999998,27501,116999999998
2023-04-25 12:00:00,,,25145,335999999999,27329,773000000001
2023-04-25 13:00:00,,,24894,012999999999,27161,953000000001
2023-04-25 14:00:00,,,25023,509999999998,27418,307000000001
2023-04-25 15:00:00,,,25852,482,28188,370999999999
2023-04-25 16:00:00,,,27081,784,29268,928
2023-04-25 17:00:00,,,28875,215,30496,665000000001
2023-04-25 18:00:00,,,30788,684000000001,32130,356
2023-04-25 19:00:00,,,29504,555,30665,037
2023-04-25 20:00:00,,,27599,867999999999,28639,069
2023-04-25 21:00:00,,,25439,705000000002,26216,448
2023-04-25 22:00:00,,,23696,093000000001,24167,277999999998
2023-04-25 23:00:00,,,22439,582999999999,22802,398000000001
2023-04-26 00:00:00,,,22252,438999999998,22669,098000000002
2023-04-26 01:00:00,,,21597,367999999999,21942,709999999999
2023-04-26 02:00:00,,,21663,184000000001,21956,241999999998
2023-04-26 03:00:00,,,21933,187999999998,22207,649000000001
2023-04-26 04:00:00,,,24160,078000000001,24434,292000000001
2023-04-26 05:00:00,,,24606,455999999998,24894,234
2023-04-26 06:00:00,,,28476,797999999999,28792,048999999999
2023-04-26 07:00:00,,,27740,018,28356,174999999999
2023-04-26 08:00:00,,,26333,163,27754
2023-04-26 09:00:00,,,25655,249,27670,165000000001
2023-04-26 10:00:00,,,24795,02,27131,384999999998
2023-04-26 11:00:00,,,24356,573,26958,837
2023-04-26 12:00:00,,,24732,976999999999,27482,525000000001
2023-04-26 13:00:00,,,24410,477999999999,27330,703000000001
2023-04-26 14:00:00,,,25212,635999999999,28213,864000000001
2023-04-26 15:00:00,,,26144,671999999999,28894,574000000001
2023-04-26 16:00:00,,,27041,787,29474,038
2023-04-26 17:00:00,,,28801,287,30499,044000000002
2023-04-26 18:00:00,,,30415,757000000001,31619,626
2023-04-26 19:00:00,,,28382,488000000001,29414,559000000001
2023-04-26 20:00:00,,,27081,369999999999,28005,147000000001
2023-04-26 21:00:00,,,25171,339,26007,701000000001
2023-04-26 22:00:00,,,23410,599999999999,24025,487000000001
