Date;Eskom OCGT Generation;Eskom Gas Generation;Dispatchable IPP OCGT;Manual Load Reduction(MLR);Palmiet Gen Unit Hours;Ingula Gen Unit Hours;Drakensberg Gen Unit Hours;Palmiet Max Hours;Ingula Max Hours;Drakensberg Max Hours;Palmiet Min Hours;Ingula Min Hours;Drakensberg Min Hours
2023-01-16 00:00:00;413;0;0;2504,2089999999998;37,700000000000003;38,189999999999998;86,599999999999994;58,7;67;102;8;12;12
2023-01-16 01:00:00;372;0;0;2540,3499999999999;38,899999999999999;40,979999999999997;87,799999999999997;58,7;67;102;8;12;12
2023-01-16 02:00:00;80;0;0;2446,75;40,899999999999999;44,109999999999999;89;58,7;67;102;8;12;12
2023-01-16 03:00:00;0;0;0;2728,422;42,5;47,210000000000001;90;58,7;67;102;8;12;12
2023-01-16 04:00:00;0;0;0;2703,5650000000001;44;50,310000000000002;91,200000000000003;58,7;67;102;8;12;12
2023-01-16 05:00:00;0;0;0;3489,4380000000001;46,799999999999997;51,899999999999999;92,099999999999994;58,7;67;102;8;12;12
2023-01-16 06:00:00;0;0;0;3955,7060000000001;47,200000000000003;51,159999999999997;92,400000000000006;58,7;67;102;8;12;12
2023-01-16 07:00:00;0;0;0;4094,3310000000001;46,799999999999997;50,630000000000003;91,799999999999997;58,7;67;102;8;12;12
2023-01-16 08:00:00;0;0;0;4270,009;46,799999999999997;50,789999999999999;92,400000000000006;58,7;67;102;8;12;12
2023-01-16 09:00:00;0;0;0;4765,3090000000002;46,799999999999997;50,039999999999999;92,400000000000006;58,7;67;102;8;12;12
2023-01-16 10:00:00;0;0;0;5177,817;46,799999999999997;49,5;92,099999999999994;58,7;67;102;8;12;12
2023-01-16 11:00:00;0;0;0;5326,1170000000002;46,799999999999997;49,289999999999999;92,400000000000006;58,7;67;102;8;12;12
2023-01-16 12:00:00;0;0;0;4833,5330000000004;46,799999999999997;48,640000000000001;92,400000000000006;58,7;67;102;8;12;12
2023-01-16 13:00:00;231;0;0;4685,866;46;47,700000000000003;91,5;58,7;67;102;8;12;12
2023-01-16 14:00:00;562;0;64,772000000000006;4634,7749999999996;44,799999999999997;46,710000000000001;91,200000000000003;58,7;67;102;8;12;12
2023-01-16 15:00:00;624;0;141,208;4662,3459999999995;43,700000000000003;45,530000000000001;90,299999999999997;58,7;67;102;8;12;12
2023-01-16 16:00:00;576;0;144,96700000000001;4866,2920000000004;44;44,740000000000002;89,700000000000003;58,7;67;102;8;12;12
2023-01-16 17:00:00;596;0;145,79400000000001;4667,9989999999998;43,299999999999997;44,109999999999999;89,700000000000003;58,7;67;102;8;12;12
2023-01-16 18:00:00;602;0;146,50299999999999;4307,5469999999996;42;43,189999999999998;89,400000000000006;58,7;67;102;8;12;12
2023-01-16 19:00:00;636;0;148,02099999999999;4935,9189999999999;40,899999999999999;41,450000000000003;88,599999999999994;58,7;67;102;8;12;12
2023-01-16 20:00:00;665;0;148,33099999999999;4489,3100000000004;38,899999999999999;38,789999999999999;87;58,7;67;102;8;12;12
2023-01-16 21:00:00;666;0;148,964;3882,1619999999998;37,700000000000003;35,890000000000001;85,799999999999997;58,7;67;102;8;12;12
2023-01-16 22:00:00;586;0;32,563000000000002;3269,1019999999999;36,899999999999999;34,049999999999997;85,400000000000006;58,7;67;102;8;12;12
2023-01-16 23:00:00;528;0;0;2780,8209999999999;36,899999999999999;33,869999999999997;85;58,7;67;102;8;12;12
2023-01-17 00:00:00;343;0;0;2797,8380000000002;38,899999999999999;35,100000000000001;86,200000000000003;58,7;67;102;8;12;12
2023-01-17 01:00:00;4;0;0;2917,1779999999999;40,899999999999999;38,009999999999998;87,400000000000006;58,7;67;102;8;12;12
2023-01-17 02:00:00;0;0;0;2622,5320000000002;42;41,100000000000001;88,599999999999994;58,7;67;102;8;12;12
2023-01-17 03:00:00;0;0;0;2706,2049999999999;44;44,049999999999997;89,400000000000006;58,7;67;102;8;12;12
2023-01-17 04:00:00;32;0;4,0000000000000001E-3;2832,8319999999999;46;47,149999999999999;90;58,7;67;102;8;12;12
2023-01-17 05:00:00;458;0;0;2822,9940000000001;46,799999999999997;50,200000000000003;90;58,7;67;102;8;12;12
2023-01-17 06:00:00;695;0;0;2792,3539999999998;46;50,200000000000003;89,700000000000003;58,7;67;102;8;12;12
2023-01-17 07:00:00;688;0;0;2811,1979999999999;45,600000000000001;49,450000000000003;89,700000000000003;58,7;67;102;8;12;12
2023-01-17 08:00:00;652;0;146,08600000000001;2609,1280000000002;44,799999999999997;48,740000000000002;89,700000000000003;58,7;67;102;8;12;12
2023-01-17 09:00:00;632;0;434,774;2675,5819999999999;43,700000000000003;47,590000000000003;88,200000000000003;58,7;67;102;8;12;12
2023-01-17 10:00:00;633;0;436,37599999999998;2755,9110000000001;43,700000000000003;46,82;88,200000000000003;58,7;67;102;8;12;12
2023-01-17 11:00:00;653;0;431,90699999999998;2992,0189999999998;43,299999999999997;46,259999999999998;87,799999999999997;58,7;67;102;8;12;12
2023-01-17 12:00:00;633;0;434,34500000000003;3199,2269999999999;42;45,25;87;58,7;67;102;8;12;12
2023-01-17 13:00:00;640;0;434,65300000000002;3232,8090000000002;42;44,450000000000003;87;58,7;67;102;8;12;12
2023-01-17 14:00:00;750;0;437,25299999999999;3028,5360000000001;42;43,770000000000003;87;58,7;67;102;8;12;12
2023-01-17 15:00:00;928;0;522,87199999999996;3057,337;41,700000000000003;42,729999999999997;85,799999999999997;58,7;67;102;8;12;12
2023-01-17 16:00:00;641;0;469,87400000000002;3679,556;40,899999999999999;41,969999999999999;85,400000000000006;58,7;67;102;8;12;12
2023-01-17 17:00:00;646;0;441,12200000000001;3680,8270000000002;40,299999999999997;41,859999999999999;85;58,7;67;102;8;12;12
2023-01-17 18:00:00;615;0;442,51900000000001;3648,6700000000001;40,899999999999999;41,329999999999998;84,599999999999994;58,7;67;102;8;12;12
2023-01-17 19:00:00;617;0;447,27800000000002;3968,1979999999999;39,700000000000003;39,859999999999999;84,200000000000003;58,7;67;102;8;12;12
