DateTimeKey;Date Time Hour Beginning;Hourly UCLF+OCLF
2023-04-02 00:00:00;2023-04-02 00:00:00;15829,186
2023-04-02 01:00:00;2023-04-02 01:00:00;15360,874
2023-04-02 02:00:00;2023-04-02 02:00:00;15133,522999999999
2023-04-02 03:00:00;2023-04-02 03:00:00;15002,575999999999
2023-04-02 04:00:00;2023-04-02 04:00:00;14925,647000000001
2023-04-02 05:00:00;2023-04-02 05:00:00;14423,5
2023-04-02 06:00:00;2023-04-02 06:00:00;13599,444
2023-04-02 07:00:00;2023-04-02 07:00:00;14372,218000000001
2023-04-02 08:00:00;2023-04-02 08:00:00;14357,846
2023-04-02 09:00:00;2023-04-02 09:00:00;14640,978999999999
2023-04-02 10:00:00;2023-04-02 10:00:00;14985,102999999999
2023-04-02 11:00:00;2023-04-02 11:00:00;14608,822
2023-04-02 12:00:00;2023-04-02 12:00:00;14757,995000000001
2023-04-02 13:00:00;2023-04-02 13:00:00;14747,608
2023-04-02 14:00:00;2023-04-02 14:00:00;15176,294
2023-04-02 15:00:00;2023-04-02 15:00:00;15219,307000000001
2023-04-02 16:00:00;2023-04-02 16:00:00;15202,842000000001
2023-04-02 17:00:00;2023-04-02 17:00:00;15581,975
2023-04-02 18:00:00;2023-04-02 18:00:00;15589,304
2023-04-02 19:00:00;2023-04-02 19:00:00;15853,587
2023-04-02 20:00:00;2023-04-02 20:00:00;15832,949000000001
2023-04-02 21:00:00;2023-04-02 21:00:00;15774,993
2023-04-02 22:00:00;2023-04-02 22:00:00;15781,183999999999
2023-04-02 23:00:00;2023-04-02 23:00:00;15722,217000000001
2023-04-03 00:00:00;2023-04-03 00:00:00;15718,334999999999
2023-04-03 01:00:00;2023-04-03 01:00:00;15704,982
2023-04-03 02:00:00;2023-04-03 02:00:00;15535,42
2023-04-03 03:00:00;2023-04-03 03:00:00;15417,794
2023-04-03 04:00:00;2023-04-03 04:00:00;15329,656000000001
2023-04-03 05:00:00;2023-04-03 05:00:00;15407,732
2023-04-03 06:00:00;2023-04-03 06:00:00;15244,110000000001
2023-04-03 07:00:00;2023-04-03 07:00:00;15427,142
2023-04-03 08:00:00;2023-04-03 08:00:00;16001,665000000001
2023-04-03 09:00:00;2023-04-03 09:00:00;15963,879000000001
2023-04-03 10:00:00;2023-04-03 10:00:00;16122,27
2023-04-03 11:00:00;2023-04-03 11:00:00;16310,02
2023-04-03 12:00:00;2023-04-03 12:00:00;16317,581
2023-04-03 13:00:00;2023-04-03 13:00:00;16150,802
2023-04-03 14:00:00;2023-04-03 14:00:00;15742,445
2023-04-03 15:00:00;2023-04-03 15:00:00;15757,939
2023-04-03 16:00:00;2023-04-03 16:00:00;16067,932000000001
2023-04-03 17:00:00;2023-04-03 17:00:00;16480,706999999999
2023-04-03 18:00:00;2023-04-03 18:00:00;17252,008000000002
2023-04-03 19:00:00;2023-04-03 19:00:00;17209,535
2023-04-03 20:00:00;2023-04-03 20:00:00;17087,916000000001
2023-04-03 21:00:00;2023-04-03 21:00:00;16828,498
2023-04-03 22:00:00;2023-04-03 22:00:00;16769,462
2023-04-03 23:00:00;2023-04-03 23:00:00;16885,234
2023-04-04 00:00:00;2023-04-04 00:00:00;16189,085999999999
2023-04-04 01:00:00;2023-04-04 01:00:00;16180,475
2023-04-04 02:00:00;2023-04-04 02:00:00;16279,254000000001
2023-04-04 03:00:00;2023-04-04 03:00:00;16342,192999999999
2023-04-04 04:00:00;2023-04-04 04:00:00;16585,899000000001
2023-04-04 05:00:00;2023-04-04 05:00:00;16583,807000000001
2023-04-04 06:00:00;2023-04-04 06:00:00;16528,036
2023-04-04 07:00:00;2023-04-04 07:00:00;16563,096000000001
2023-04-04 08:00:00;2023-04-04 08:00:00;16576,621999999999
2023-04-04 09:00:00;2023-04-04 09:00:00;16424,388999999999
2023-04-04 10:00:00;2023-04-04 10:00:00;16107,189
2023-04-04 11:00:00;2023-04-04 11:00:00;16107,967000000001
2023-04-04 12:00:00;2023-04-04 12:00:00;16234,664000000001
2023-04-04 13:00:00;2023-04-04 13:00:00;16243,629999999999
2023-04-04 14:00:00;2023-04-04 14:00:00;15980,232
2023-04-04 15:00:00;2023-04-04 15:00:00;15986,029
2023-04-04 16:00:00;2023-04-04 16:00:00;16792,469000000001
2023-04-04 17:00:00;2023-04-04 17:00:00;16865,022000000001
2023-04-04 18:00:00;2023-04-04 18:00:00;16467,968000000001
2023-04-04 19:00:00;2023-04-04 19:00:00;16425,5
2023-04-04 20:00:00;2023-04-04 20:00:00;16630,611000000001
2023-04-04 21:00:00;2023-04-04 21:00:00;16624,187000000002
2023-04-04 22:00:00;2023-04-04 22:00:00;16592,969000000001
2023-04-04 23:00:00;2023-04-04 23:00:00;16594,715
