DateTimeKey;Residual Forecast;RSA Contracted Forecast;Residual Demand;RSA Contracted Demand
2023-03-08 12:00:00;;;23674,991999999998;27761,080999999998
2023-03-08 13:00:00;;;23535,733;27658,293000000001
2023-03-08 14:00:00;;;24050,976999999999;28048,691999999999
2023-03-08 15:00:00;;;24907,652999999998;28666,749
2023-03-08 16:00:00;;;25775,407999999999;29189,702000000001
2023-03-08 17:00:00;;;26478,438999999998;29186,664000000001
2023-03-08 18:00:00;;;27524,82;29429,803
2023-03-08 19:00:00;;;28552,105;30358,260999999999
2023-03-08 20:00:00;;;27130,684000000001;28848,008999999998
2023-03-08 21:00:00;;;25150,934000000001;26666,913
2023-03-08 22:00:00;;;23872,524000000001;24997,317999999999
2023-03-08 23:00:00;;;22641,889999999999;23663,206999999999
2023-03-09 00:00:00;;;22204,958999999999;23025,970000000001
2023-03-09 01:00:00;;;22104,001;22826,915000000001
2023-03-09 02:00:00;;;22135,880000000001;22785,085999999999
2023-03-09 03:00:00;;;22404,062000000002;23039,998
2023-03-09 04:00:00;;;23791,387999999999;24401,689999999999
2023-03-09 05:00:00;;;26506,847000000002;27098,653999999999
2023-03-09 06:00:00;;;27937,277999999998;28587,867999999999
2023-03-09 07:00:00;;;26627,471000000001;27887,413
2023-03-09 08:00:00;;;26103,599999999999;28177,489000000001
2023-03-09 09:00:00;;;25494,953000000001;27948,503000000001
2023-03-09 10:00:00;;;25399,617999999999;27866,457999999999
2023-03-09 11:00:00;;;25391,135999999999;27886,047999999999
2023-03-09 12:00:00;;;25326,288;27843,486000000001
2023-03-09 13:00:00;;;25246,401000000002;27851,240000000002
2023-03-09 14:00:00;;;25669,048999999999;28305,522000000001
2023-03-09 15:00:00;;;26234,657999999999;28845,232
2023-03-09 16:00:00;;;26885,655999999999;29367,207999999999
2023-03-09 17:00:00;;;27275,883999999998;29426,616000000002
2023-03-09 18:00:00;;;28234,289000000001;29885,075000000001
2023-03-09 19:00:00;;;28896,842000000001;30386,257000000001
2023-03-09 20:00:00;;;27525,423999999999;28924,865000000002
2023-03-09 21:00:00;;;25488,007000000001;26624,021000000001
2023-03-09 22:00:00;;;24257,977999999999;24907,126
2023-03-09 23:00:00;;;23275,592000000001;23695,603999999999
2023-03-10 00:00:00;;;22840,412;23215,814999999999
2023-03-10 01:00:00;;;22478,330999999998;22801,610000000001
2023-03-10 02:00:00;;;22579,920999999998;22850,023000000001
2023-03-10 03:00:00;;;22795,327000000001;23033,764999999999
2023-03-10 04:00:00;;;24072,649000000001;24307,367999999999
2023-03-10 05:00:00;;;26141,991999999998;26336,368999999999
2023-03-10 06:00:00;;;27365,717000000001;27604,573
2023-03-10 07:00:00;;;26596,741999999998;27551,352999999999
2023-03-10 08:00:00;;;26116,151999999998;27866,506000000001
2023-03-10 09:00:00;;;25551,352999999999;27770,826000000001
2023-03-10 10:00:00;;;25307,151999999998;27793,597000000002
2023-03-10 11:00:00;;;25282,260999999999;28028,985000000001
2023-03-10 12:00:00;;;24868,674999999999;27766,759999999998
2023-03-10 13:00:00;;;24592,369999999999;27613,523000000001
2023-03-10 14:00:00;;;24765,496999999999;27786,271000000001
2023-03-10 15:00:00;;;25071,035;28035,646000000001
2023-03-10 16:00:00;;;25268,423999999999;28074,571
2023-03-10 17:00:00;;;25738,169999999998;28072,621999999999
2023-03-10 18:00:00;;;26620,993999999999;28281,685000000001
2023-03-10 19:00:00;;;27702,268;29195,555
2023-03-10 20:00:00;;;26352,054;27753,592000000001
2023-03-10 21:00:00;;;24923,491999999998;26295,368999999999
2023-03-10 22:00:00;;;23961,151000000002;24984,287
2023-03-10 23:00:00;;;22802,004000000001;23705,421999999999
2023-03-11 00:00:00;;;21944,32;23000,966
2023-03-11 01:00:00;;;21417,055;22575,091
2023-03-11 02:00:00;;;21400,918000000001;22534,169999999998
2023-03-11 03:00:00;;;21409,348999999998;22605,599999999999
2023-03-11 04:00:00;;;21877,710999999999;23022,667000000001
2023-03-11 05:00:00;;;22537,629000000001;23578,791000000001
2023-03-11 06:00:00;;;23663,024000000001;24696,124
2023-03-11 07:00:00;;;24315,942999999999;25935,231
2023-03-11 08:00:00;;;24296,220000000001;26752,120999999999
