Date Time Hour Beginning;Wind;PV;CSP;Other RE
2023-01-04 10:00:00;897,66399999999999;1659,566;393,07600000000002;40,671999999999997
2023-01-04 11:00:00;1182,1990000000001;1691,4469999999999;375,69200000000001;41,087000000000003
2023-01-04 12:00:00;1516,0039999999999;1636,568;404,13900000000001;40,857999999999997
2023-01-04 13:00:00;1929,482;1490,7329999999999;455,89600000000002;40,771999999999998
2023-01-04 14:00:00;2045,711;1383,683;456,87900000000002;41,222999999999999
2023-01-04 15:00:00;2020,73;1275;433,02699999999999;41,972000000000001
2023-01-04 16:00:00;2149,6779999999999;1153,451;438,63400000000001;42,670000000000002
2023-01-04 17:00:00;2321,4270000000001;804,25800000000004;466,40300000000002;42,046999999999997
2023-01-04 18:00:00;2416,2849999999999;305,084;437,08999999999997;40,423999999999999
2023-01-04 19:00:00;2361,944;16,231000000000002;382,17000000000002;42,387
2023-01-04 20:00:00;2026,154;0;370,43599999999998;41,795999999999999
2023-01-04 21:00:00;1751,174;0;284,18599999999998;41,658999999999999
2023-01-04 22:00:00;1522,0650000000001;0;106,81;40,490000000000002
2023-01-04 23:00:00;1408,877;0;78,780000000000001;39,789999999999999
2023-01-05 00:00:00;1489,3589999999999;0;38,241999999999997;37,573999999999998
2023-01-05 01:00:00;1428,1369999999999;0;39,954999999999998;30,331
2023-01-05 02:00:00;1338,0699999999999;0;39,909999999999997;39,094000000000001
2023-01-05 03:00:00;1198,9839999999999;0;39,945999999999998;39,374000000000002
2023-01-05 04:00:00;1204,008;0;20,198;39,600000000000001
2023-01-05 05:00:00;1248,3510000000001;5,5519999999999996;70,144000000000005;29,858000000000001
2023-01-05 06:00:00;1394,1320000000001;297,72699999999998;173,04599999999999;36,155000000000001
2023-01-05 07:00:00;1518,002;947,58900000000006;273,57900000000001;40,066000000000003
2023-01-05 08:00:00;1607,509;1418,345;474,94200000000001;41,856000000000002
2023-01-05 09:00:00;1696,771;1667,1389999999999;492,02100000000002;41,966999999999999
2023-01-05 10:00:00;1678,0730000000001;1746,952;479,65699999999998;35,466999999999999
2023-01-05 11:00:00;1668,3219999999999;1791,193;451,714;40,966999999999999
2023-01-05 12:00:00;1870,2059999999999;1663,683;436,245;40,731999999999999
2023-01-05 13:00:00;1994,2049999999999;1627,232;450,41399999999999;41,975999999999999
2023-01-05 14:00:00;1983,489;1581,3800000000001;421,36200000000002;39,588999999999999
2023-01-05 15:00:00;2161,3789999999999;1416,9010000000001;412,15600000000001;34,576000000000001
2023-01-05 16:00:00;2099,4499999999998;1206,3679999999999;419,34399999999999;31,712
2023-01-05 17:00:00;2136,3000000000002;905,30399999999997;458,38799999999998;41,542000000000002
2023-01-05 18:00:00;2416,7020000000002;367,02199999999999;451,85599999999999;37,622999999999998
2023-01-05 19:00:00;2622,3139999999999;18,416;391,15800000000002;34,875999999999998
2023-01-05 20:00:00;2617,3090000000002;0;386,27300000000002;34,052999999999997
2023-01-05 21:00:00;2614,2170000000001;0;371,39299999999997;35,762
2023-01-05 22:00:00;2463,7170000000001;0;112,389;35,238999999999997
2023-01-05 23:00:00;2281,3910000000001;0;84,918000000000006;35,496000000000002
2023-01-06 00:00:00;2207,4690000000001;0;39,073999999999998;36,020000000000003
2023-01-06 01:00:00;2043,3720000000001;0;39,024999999999999;35,872999999999998
2023-01-06 02:00:00;1863,877;0;36,540999999999997;33,360999999999997
