Date Time Hour Beginning;Wind;PV;CSP;Other RE
2022-12-01 00:00:00;1122,962;0;29,161000000000001;35,186
2022-12-01 01:00:00;974,69500000000005;0;0;35,826999999999998
2022-12-01 02:00:00;1066,2460000000001;0;0;35,773000000000003
2022-12-01 03:00:00;1104,2850000000001;0;0;36,183
2022-12-01 04:00:00;1104,8969999999999;0;0;35,834000000000003
2022-12-01 05:00:00;1173,046;20,462;0;35,689999999999998
2022-12-01 06:00:00;1127,77;343,05900000000003;13,59;35,109000000000002
2022-12-01 07:00:00;1043,8889999999999;1009,987;188,215;36,119
2022-12-01 08:00:00;1156,22;1392,4749999999999;327,63;36,357999999999997
2022-12-01 09:00:00;1394,2380000000001;1647,0029999999999;394,69600000000003;37,442
2022-12-01 10:00:00;1418,403;1853,1210000000001;409,04599999999999;37,671999999999997
2022-12-01 11:00:00;1243,375;1916,5550000000001;449,51499999999999;35,847999999999999
2022-12-01 12:00:00;1127,337;1914,528;406,03500000000003;37,164000000000001
2022-12-01 13:00:00;1139,1980000000001;1826,1959999999999;365,32900000000001;39,076000000000001
2022-12-01 14:00:00;1253,162;1626,646;337,75200000000001;38,808
2022-12-01 15:00:00;1696,1199999999999;1234,3920000000001;291,70299999999997;37,268000000000001
2022-12-01 16:00:00;2045,5239999999999;922,91600000000005;328,82799999999997;40,121000000000002
2022-12-01 17:00:00;2166,3939999999998;477,66699999999997;380,625;39,398000000000003
2022-12-01 18:00:00;1926,3599999999999;107,43600000000001;376,27100000000002;39,048999999999999
2022-12-01 19:00:00;1697,0719999999999;6,2809999999999997;363,34500000000003;39,213000000000001
2022-12-01 20:00:00;1857,2339999999999;1,109;363,84100000000001;39,100999999999999
2022-12-01 21:00:00;1683,8430000000001;0;295,613;38,927999999999997
2022-12-01 22:00:00;1620,8789999999999;0;69,436999999999998;38,75
2022-12-01 23:00:00;1381,183;0;10,959;38,125999999999998
2022-12-02 00:00:00;1390,002;0;0;38,463999999999999
