Date_Time_Hour_Beginning;RSA Contracted Forecast;Residual Forecast
2023-03-09 00:00:00;22931,800999999999;22079,310000000001
2023-03-09 01:00:00;22808,117999999999;21938,550999999999
2023-03-09 02:00:00;22707,812000000002;21916,587
2023-03-09 03:00:00;23017,605;22231,527999999998
2023-03-09 04:00:00;24324,794999999998;23569,732
2023-03-09 05:00:00;27061,752;26206,513999999999
2023-03-09 06:00:00;28418,498;27372,381000000001
2023-03-09 07:00:00;27822,526000000002;26253,023000000001
2023-03-09 08:00:00;28313,235000000001;26129,75
2023-03-09 09:00:00;28193,368999999999;25429,879000000001
2023-03-09 10:00:00;28207,977999999999;25251,547999999999
2023-03-09 11:00:00;28260,484;25106,455000000002
2023-03-09 12:00:00;28188,937999999998;24969,147000000001
2023-03-09 13:00:00;28241,339;24962,006000000001
2023-03-09 14:00:00;28632,101999999999;25344,540000000001
2023-03-09 15:00:00;29089,642;25913,007000000001
2023-03-09 16:00:00;29544,219000000001;26665,179
2023-03-09 17:00:00;29477,849999999999;27199,103999999999
2023-03-09 18:00:00;29568,84;28079,163
2023-03-09 19:00:00;30150,381000000001;28930,901999999998
2023-03-09 20:00:00;28810,636999999999;27621,802
2023-03-09 21:00:00;26498,398000000001;25448,605
2023-03-09 22:00:00;24734,462;23986,812999999998
2023-03-09 23:00:00;23464,634999999998;22855,308000000001
2023-03-10 00:00:00;23164,474999999999;22543,387999999999
2023-03-10 01:00:00;22962,642;22289,311000000002
2023-03-10 02:00:00;22909,738000000001;22271,776999999998
2023-03-10 03:00:00;23108,555;22490,369999999999
2023-03-10 04:00:00;24267,471000000001;23698,493999999999
2023-03-10 05:00:00;26731,418000000001;26091,192999999999
2023-03-10 06:00:00;28221,68;27379,448
2023-03-10 07:00:00;27876,201000000001;26468,598000000002
2023-03-10 08:00:00;28429,469000000001;26336,258999999998
2023-03-10 09:00:00;28366,350999999999;25737,972000000002
2023-03-10 10:00:00;28401,701000000001;25535,184000000001
2023-03-10 11:00:00;28425,544999999998;25306,995999999999
2023-03-10 12:00:00;28217,867999999999;24981,815999999999
2023-03-10 13:00:00;28010,401000000002;24641,954000000002
2023-03-10 14:00:00;28171,435000000001;24750,903999999999
2023-03-10 15:00:00;28270,319;24926,399000000001
2023-03-10 16:00:00;28273,886999999999;25198,337
2023-03-10 17:00:00;28242,620999999999;25685,699000000001
2023-03-10 18:00:00;28258,188999999998;26423,886999999999
2023-03-10 19:00:00;28935,117999999999;27332,098999999998
2023-03-10 20:00:00;27743,873;26205,803
2023-03-10 21:00:00;26324,069;24930,149000000001
2023-03-10 22:00:00;24884,645;23806,709999999999
2023-03-10 23:00:00;23728,740000000002;22684,982
2023-03-11 00:00:00;23274,690999999999;22130,937999999998
2023-03-11 01:00:00;22824,414000000001;21576,288
2023-03-11 02:00:00;22668,322;21435,016
2023-03-11 03:00:00;22612,339;21338,165000000001
2023-03-11 04:00:00;22862,258000000002;21608,105
2023-03-11 05:00:00;23377,060000000001;22068,059000000001
2023-03-11 06:00:00;24654,127;23212,469000000001
2023-03-11 07:00:00;26099,543000000001;24186,008000000002
2023-03-11 08:00:00;27315,546999999999;24811,196
2023-03-11 09:00:00;27536,119999999999;24516,444
2023-03-11 10:00:00;27362,165000000001;24115,195
2023-03-11 11:00:00;27210,878000000001;23698,534
2023-03-11 12:00:00;26992,755000000001;23368,334999999999
2023-03-11 13:00:00;26747,913;23038,138999999999
2023-03-11 14:00:00;26523,907999999999;22794,849999999999
2023-03-11 15:00:00;26445,002;22793,316999999999
2023-03-11 16:00:00;26772,150000000001;23380,267
2023-03-11 17:00:00;26888,618999999999;24091,101999999999
2023-03-11 18:00:00;27336,790000000001;25175,666000000001
2023-03-11 19:00:00;28185,502;26186,331999999999
2023-03-11 20:00:00;26978,626;24980,990000000002
2023-03-11 21:00:00;25147,169999999998;23278,578000000001
2023-03-11 22:00:00;23982,038;22304,614000000001
2023-03-11 23:00:00;22889,156999999999;21241,353999999999
2023-03-12 00:00:00;22226,98;20570,657999999999
2023-03-12 01:00:00;21997,861000000001;20289,725999999999
2023-03-12 02:00:00;21760,583999999999;20131,242999999999
2023-03-12 03:00:00;21689,826000000001;20115,901000000002
2023-03-12 04:00:00;21894,165000000001;20392,105
2023-03-12 05:00:00;22313,587;20732,614000000001
2023-03-12 06:00:00;23469,432000000001;21721,124
2023-03-12 07:00:00;25328,344000000001;23149,161
2023-03-12 08:00:00;26530,428;23800,093000000001
2023-03-12 09:00:00;26767,631000000001;23679,316999999999
2023-03-12 10:00:00;26837,785;23745,543000000001
2023-03-12 11:00:00;26765,294999999998;23575,690999999999
2023-03-12 12:00:00;26636,621999999999;23425,756000000001
2023-03-12 13:00:00;26317,368999999999;23050,027999999998
2023-03-12 14:00:00;26019,065999999999;22704,819
2023-03-12 15:00:00;26049,781999999999;22773,896000000001
2023-03-12 16:00:00;26503,761999999999;23467,991000000002
2023-03-12 17:00:00;26831,019;24362,577000000001
2023-03-12 18:00:00;27583,973000000002;25782,664000000001
2023-03-12 19:00:00;28508,096000000001;26934,352999999999
2023-03-12 20:00:00;27299,414000000001;25672,679
2023-03-12 21:00:00;25255,682000000001;23782,09
2023-03-12 22:00:00;23599,208999999999;22444,623
2023-03-12 23:00:00;22491,927;21383,362000000001
2023-03-13 00:00:00;22019,200000000001;20899,923999999999
2023-03-13 01:00:00;21731,065999999999;20588,412
2023-03-13 02:00:00;21617,293000000001;20546,223000000002
2023-03-13 03:00:00;21785,282999999999;20743,469000000001
2023-03-13 04:00:00;23092,513999999999;22079,246999999999
2023-03-13 05:00:00;25916,716;24736,778999999999
2023-03-13 06:00:00;28008,825000000001;26602,379000000001
2023-03-13 07:00:00;27624,296999999999;25741,013999999999
2023-03-13 08:00:00;28162,587;25662,821
2023-03-13 09:00:00;28092,09;25208,755000000001
2023-03-13 10:00:00;27882,018;24873,519
2023-03-13 11:00:00;27969,227999999999;24819,333999999999
2023-03-13 12:00:00;27836,167000000001;24672,097000000002
2023-03-13 13:00:00;27872,078000000001;24679,201000000001
2023-03-13 14:00:00;28210,502;25033,218000000001
2023-03-13 15:00:00;28729,092000000001;25645,598000000002
2023-03-13 16:00:00;29161,337;26369,483
2023-03-13 17:00:00;29139,882000000001;26889,780999999999
2023-03-13 18:00:00;29367,281999999999;27701,028999999999
2023-03-13 19:00:00;29968,022000000001;28343,698
2023-03-13 20:00:00;28439,919999999998;26707,262999999999
2023-03-13 21:00:00;26259,420999999998;24604,633999999998
2023-03-13 22:00:00;24366,585999999999;22983,218000000001
2023-03-13 23:00:00;23247,98;21885,891
2023-03-14 00:00:00;23015,758999999998;21582,274000000001
2023-03-14 01:00:00;22935,465;21422,365000000002
2023-03-14 02:00:00;22814,845000000001;21321,958999999999
2023-03-14 03:00:00;22962,116999999998;21489,246999999999
2023-03-14 04:00:00;24194,483;22785,455999999998
2023-03-14 05:00:00;26782,725999999999;25267,032999999999
2023-03-14 06:00:00;28282,351999999999;26602,379000000001
2023-03-14 07:00:00;27829,093000000001;25741,013999999999
2023-03-14 08:00:00;28343,52;25662,821
2023-03-14 09:00:00;28299,292000000001;25208,755000000001
2023-03-14 10:00:00;28077,797999999999;24873,519
2023-03-14 11:00:00;28168,541000000001;24819,333999999999
2023-03-14 12:00:00;28027,224999999999;24672,097000000002
2023-03-14 13:00:00;28002,907999999999;24679,201000000001
2023-03-14 14:00:00;28231,131000000001;25033,218000000001
2023-03-14 15:00:00;28656,342000000001;25645,598000000002
2023-03-14 16:00:00;29115,938999999998;26369,483
2023-03-14 17:00:00;29146,561000000002;26889,780999999999
2023-03-14 18:00:00;29442,233;27701,028999999999
2023-03-14 19:00:00;30056,846000000001;28343,698
2023-03-14 20:00:00;28518,303;26707,262999999999
2023-03-14 21:00:00;26337,439999999999;24604,633999999998
2023-03-14 22:00:00;24436,921999999999;22983,218000000001
2023-03-14 23:00:00;23299,084999999999;21885,891
2023-03-15 00:00:00;23056,598999999998;21565,288
2023-03-15 01:00:00;22799,417000000001;21224,641
2023-03-15 02:00:00;22644,302;21076,434000000001
