Date_Time_Hour_Beginning;Dispatchable IPP OCGT Daily LF;Dispatchable IPP OCGT Hourly LF
2023-03-16 00:00;0;0
2023-03-16 01:00;0;0
2023-03-16 02:00;0;0
2023-03-16 03:00;0;0
2023-03-16 04:00;0;0
2023-03-16 05:00;0;0
2023-03-16 06:00;0;0
2023-03-16 07:00;0;0
2023-03-16 08:00;0;0
2023-03-16 09:00;0;0
2023-03-16 10:00;0;0
2023-03-16 11:00;0;0
2023-03-16 12:00;0;0
2023-03-16 13:00;0;0
2023-03-16 14:00;0;0
2023-03-16 15:00;0;0
2023-03-16 16:00;0;0
2023-03-16 17:00;0;0
2023-03-16 18:00;0;0
2023-03-16 19:00;0;0
2023-03-16 20:00;0;0
2023-03-16 21:00;0;0
2023-03-16 22:00;0;0
2023-03-16 23:00;0;0
2023-03-17 00:00;9,5401261022163956E-5;0
2023-03-17 01:00;9,5401261022163956E-5;0
2023-03-17 02:00;9,5401261022163956E-5;0
2023-03-17 03:00;9,5401261022163956E-5;0
2023-03-17 04:00;9,5401261022163956E-5;0
2023-03-17 05:00;9,5401261022163956E-5;0
2023-03-17 06:00;9,5401261022163956E-5;0
2023-03-17 07:00;9,5401261022163956E-5;0
2023-03-17 08:00;9,5401261022163956E-5;0
2023-03-17 09:00;9,5401261022163956E-5;6,7342066603880444E-5
2023-03-17 10:00;9,5401261022163956E-5;6,5418007558055286E-5
2023-03-17 11:00;9,5401261022163956E-5;6,3600840681442633E-5
2023-03-17 12:00;9,5401261022163956E-5;6,1881899041403647E-5
2023-03-17 13:00;9,5401261022163956E-5;6,0253428013998288E-5
2023-03-17 14:00;9,5401261022163956E-5;5,8708468321331667E-5
2023-03-17 15:00;9,5401261022163956E-5;5,7240756613298368E-5
2023-03-17 16:00;9,5401261022163956E-5;5,5844640598339879E-5
2023-03-17 17:00;9,5401261022163956E-5;5,4515006298379403E-5
2023-03-17 18:00;9,5401261022163956E-5;5,3247215454231042E-5
2023-03-17 19:00;9,5401261022163956E-5;5,2037051466634885E-5
2023-03-17 20:00;9,5401261022163956E-5;5,0880672545154104E-5
2023-03-17 21:00;9,5401261022163956E-5;4,9774570968085537E-5
2023-03-17 22:00;9,5401261022163956E-5;4,8715537543232654E-5
2023-03-17 23:00;9,5401261022163956E-5;4,7700630511081978E-5
2023-03-18 00:00;0;4,6727148255753772E-5
2023-03-18 01:00;0;4,5792605290638695E-5
2023-03-18 02:00;0;4,4894711069253623E-5
2023-03-18 03:00;0;4,4031351240998742E-5
2023-03-18 04:00;0;4,3200571028904432E-5
2023-03-18 05:00;0;4,2400560454295089E-5
2023-03-18 06:00;0;4,1629641173307905E-5
2023-03-18 07:00;0;4,0886254723784554E-5
2023-03-18 08:00;0;4,0168952009332192E-5
2023-03-18 09:00;0;3,9476383871240255E-5
2023-03-18 10:00;0;3,8807292619185335E-5
2023-03-18 11:00;0;3,8160504408865581E-5
2023-03-18 12:00;0;3,7534922369375983E-5
2023-03-18 13:00;0;3,6929520395676365E-5
2023-03-18 14:00;0;3,6343337532252935E-5
2023-03-18 15:00;0;3,5775472883311477E-5
2023-03-18 16:00;0;3,5225080992798991E-5
2023-03-18 17:00;0;3,4691367644423257E-5
2023-03-18 18:00;0;3,4173586037790073E-5
2023-03-18 19:00;0;3,3671033301940222E-5
2023-03-18 20:00;0;3,3183047312057027E-5
2023-03-18 21:00;0;3,2709003779027643E-5
2023-03-18 22:00;0;3,2248313584956837E-5
2023-03-18 23:00;0;3,1800420340721316E-5
2023-03-19 00:00;;3,1364798144273085E-5
2023-03-19 01:00;;3,0940949520701823E-5
2023-03-19 02:00;;3,0528403527092461E-5
2023-03-19 03:00;;3,0126714006999144E-5
2023-03-19 04:00;;2,9735457980934219E-5
2023-03-19 05:00;;2,9354234160665833E-5
2023-03-19 06:00;;2,8982661576353604E-5
2023-03-19 07:00;;2,8620378306649184E-5
