DateTimeKey;Date Time Hour Beginning;Hourly UCLF+OCLF
2023-04-03 00:00:00;2023-04-03 00:00:00;15642,25
2023-04-03 01:00:00;2023-04-03 01:00:00;15633,860000000001
2023-04-03 02:00:00;2023-04-03 02:00:00;15455,088
2023-04-03 03:00:00;2023-04-03 03:00:00;15347,063
2023-04-03 04:00:00;2023-04-03 04:00:00;15257,128000000001
2023-04-03 05:00:00;2023-04-03 05:00:00;15380,824000000001
2023-04-03 06:00:00;2023-04-03 06:00:00;15241,509
2023-04-03 07:00:00;2023-04-03 07:00:00;15226,584999999999
2023-04-03 08:00:00;2023-04-03 08:00:00;15197,297
2023-04-03 09:00:00;2023-04-03 09:00:00;15247,971
2023-04-03 10:00:00;2023-04-03 10:00:00;15801,553
2023-04-03 11:00:00;2023-04-03 11:00:00;15987,469999999999
2023-04-03 12:00:00;2023-04-03 12:00:00;15994,784
2023-04-03 13:00:00;2023-04-03 13:00:00;15799,829
2023-04-03 14:00:00;2023-04-03 14:00:00;15277,194
2023-04-03 15:00:00;2023-04-03 15:00:00;15318,742
2023-04-03 16:00:00;2023-04-03 16:00:00;15658,245000000001
2023-04-03 17:00:00;2023-04-03 17:00:00;15845,828
2023-04-03 18:00:00;2023-04-03 18:00:00;16406,098000000002
2023-04-03 19:00:00;2023-04-03 19:00:00;16377,277
2023-04-03 20:00:00;2023-04-03 20:00:00;16252,323
2023-04-03 21:00:00;2023-04-03 21:00:00;15982,028
2023-04-03 22:00:00;2023-04-03 22:00:00;15690,465
2023-04-03 23:00:00;2023-04-03 23:00:00;15692,362999999999
