Week_Start_End_Date;Outage_Intervals;Class_Upper_IntVL;Total_T_Range;TTL_Per_INTERVAL;Total_T_Range_DESC
Monday 2023-04-03 To Sunday 2023-04-09;15000; to 15200;1,000000;1;From_15000 To_15200
Monday 2023-04-03 To Sunday 2023-04-09;15200; to 15400;5,000000;8;From_15200 To_15400
Monday 2023-04-03 To Sunday 2023-04-09;15400; to 15600;1,000000;1;From_15400 To_15600
Monday 2023-04-03 To Sunday 2023-04-09;15600; to 15800;4,000000;6;From_15600 To_15800
Monday 2023-04-03 To Sunday 2023-04-09;15800; to 16000;3,000000;5;From_15800 To_16000
Monday 2023-04-03 To Sunday 2023-04-09;16200; to 16400;1,000000;2;From_16200 To_16400
