Date_Time_Hour_Beginning;Thermal_Gen_Excl_Pumping_and_SCO;Eskom_OCGT_SCO_Pumping;Eskom_Gas_SCO_Pumping;Hydro_Water_SCO_Pumping;Pumped_Water_SCO_Pumping;Thermal_Generation;Nuclear_Generation;International_Imports;Eskom_OCGT_Generation;Eskom_Gas_Generation;Dispatchable_IPP_OCGT;Hydro_Water_Generation;Pumped_Water_Generation;IOS_Excl_ILS_and_MLR;ILS_Usage;Manual_Load_Reduction_MLR;Wind;PV;CSP;Other_RE
2022-11-11 21:00:00;18480,400000000001;-1,6000000000000001;-2;0;-754;19238;1715;1187;221;0;425,29599999999999;511;297;0;0;2233,5720000000001;1632,5989999999999;0;153,179;41,412999999999997
2022-11-11 22:00:00;17305,344000000001;-3,4660000000000002;-2;0;-1455;18765,810000000001;1716;1130;104;0;316,113;508;538;0;0;1935,491;1668,3779999999999;0;66,837000000000003;40,079999999999998
2022-11-11 23:00:00;17226,667000000001;-3,3330000000000002;-2;0;-1127;18359;1717;1119;85;0;221,53999999999999;514;0;0;0;1793,461;1199,518;0;28,978999999999999;39,655000000000001
2022-11-11 00:00:00;15628,667000000001;-3,3330000000000002;-2;0;-1794;17428;1720;1147;0;0;0;514;0;0;0;1578,2049999999999;1799,252;0;30,378;41,616999999999997
2022-11-11 01:00:00;15609,534;-3,4660000000000002;-2;0;-1776;17391;1720;1153;0;0;0;514;0;0;0;1407,271;1665,557;0;30,375;40,933
2022-11-11 02:00:00;15658,534;-3,4660000000000002;-2;0;-1806;17470;1720;1155;0;0;0;513;0;0;0;1374,8599999999999;1613,3019999999999;0;24,350000000000001;39,408000000000001
2022-11-11 03:00:00;15936,667000000001;-3,3330000000000002;-2;0;-1822;17764;1722;1154;0;0;0;511;0;0;0;1543,1300000000001;1485,251;0;0;39,424999999999997
2022-11-11 04:00:00;17358,534;-3,4660000000000002;-2;0;-1728;19092;1724;1163;0;0;0;513;0;0;0;1463,019;1436,54;0;0;38,841999999999999
2022-11-11 05:00:00;19401,534;-3,4660000000000002;-2;0;-196;19603;1724;1180;0;0;0;513;556;0;0;1946,9400000000001;1342,338;6,9829999999999997;0;40,649000000000001
2022-11-11 06:00:00;19525,323999999997;-1,8660000000000001;-2;0;-5;19534,189999999999;1725;1218;246;0;136,56800000000001;514;1460;0;0;1571,8140000000001;1225,768;227,047;0,016;42,994999999999997
2022-11-11 07:00:00;19379,267;-1,7330000000000001;-2;0;-12;19395;1725;1206;409;0;315,71100000000001;514;930;0;0;1322,211;1052,492;676,25599999999997;82,233000000000004;43,137999999999998
2022-11-11 08:00:00;19398,400000000001;-1,6000000000000001;-2;0;-11;19413;1725;1194;394;0;315,19299999999998;513;959;0;0;1476,682;1081,777;1031,807;235,458;44,290999999999997
2022-11-11 09:00:00;19496,400000000001;-1,6000000000000001;-2;0;-21;19521;1724;1214;394;0;314,50799999999998;513;602;0;0;1431,501;1049,7049999999999;1301,4860000000001;365,142;43,518999999999998
2022-11-11 10:00:00;19418,267;-1,7330000000000001;-2;0;-21;19443;1725;1220;396;0;311,26499999999999;514;670;0;0;1573,2090000000001;1054,5809999999999;1375,904;321,65899999999999;41,348999999999997
2022-11-11 11:00:00;19099,534;-1,466;-2;0;-14;19117;1721;1174;395;0;306,74799999999999;514;1105;0;0;1496,6600000000001;1118,6510000000001;1451,7919999999999;286,24200000000002;43,356000000000002
2022-11-11 12:00:00;19031,267;-1,7330000000000001;-2;0;-10;19045;1720;1207;393;0;460,00900000000001;513;1446;0;0;884,49699999999996;1165,2460000000001;1344,1849999999999;237,755;43,444000000000003
2022-11-11 13:00:00;18890,534;-1,466;-2;0;-15;18909;1719;1196;429;0;693,322;514;1321;0;0;757,81600000000003;1165,7529999999999;1238,2650000000001;212,071;44,408999999999999
2022-11-11 14:00:00;18955,400000000001;-1,6000000000000001;-2;0;-17;18976;1718;1220;484;0;927,23900000000003;514;1306;0;0;780,84299999999996;1432,278;1079,097;272,25200000000001;42,561
2022-11-11 15:00:00;19397,447;-1,7330000000000001;-2;0;-28;19429,18;1717;1209;608;0;938,43600000000004;512;345;0;0;498,37799999999999;1920,8;1048,3389999999999;259,54700000000003;42,581000000000003
2022-11-11 16:00:00;19731,400000000001;-1,6000000000000001;-2;0;-31;19766;1716;1256;339;0;814,83699999999999;509;25;0;0;826,55499999999995;2102,2739999999999;901,07399999999996;297,58600000000001;41,988999999999997
2022-11-11 17:00:00;20237,267;-1,7330000000000001;-2;0;-30;20271;1716;1227;398;0;502,92399999999998;508;248;97;0;844,88900000000001;1977,624;425,54599999999999;327,488;42,731000000000002
2022-11-11 18:00:00;20368,68;-1,6000000000000001;-2;0;-23;20395,279999999999;1716;1174;396;0;469,52699999999999;514;542;97;0;1525,384;1969,212;86,203000000000003;325,77800000000002;42,878
2022-11-11 19:00:00;20278,267;-1,7330000000000001;-2;0;-9;20291;1716;1126;346;0;472,61900000000003;513;1448;97;0;2046,7;1543,799;0,35799999999999998;261,06900000000002;41,954000000000001
2022-11-11 20:00:00;19971,267;-1,7330000000000001;-2;0;-58;20033;1715;1150;357;0;477,72399999999999;507;533;0;0;1973,376;1724,5409999999999;0;220,80799999999999;40,292999999999999
2022-11-12 00:00:00;16629,667000000001;-3,3330000000000002;-2;0;-1389;18024;1719;1131;0;0;0;514;0;0;0;1737,0909999999999;1377,6990000000001;0;0;40,186
2022-11-12 01:00:00;16447,534;-3,4660000000000002;-2;0;-1454;17907;1719;1138;0;0;0;514;0;0;0;1720,47;1165,3230000000001;0;0;39,954999999999998
2022-11-12 02:00:00;16189,534;-3,4660000000000002;-2;0;-1728;17923;1719;1139;0;0;0;514;0;0;0;1754,626;1091,5630000000001;0;0;39,185000000000002
2022-11-12 03:00:00;15941,800999999999;-3,1989999999999998;-2;0;-1816;17763;1719;1143;0;0;0;512;0;0;0;1737,972;1333,6300000000001;0;0;39,170999999999999
2022-11-12 04:00:00;16196,667000000001;-3,3330000000000002;-2;0;-1298;17500;1719;1160;0;0;2,3050000000000002;514;0;0;0;1715,934;1490,422;0;0;39,149999999999999
2022-11-12 05:00:00;16501,534;-3,4660000000000002;-2;0;-884;17391;1718;1149;91;0;271,69799999999998;512;0;0;0;1566,961;1726,0709999999999;11,454000000000001;0;39,340000000000003
2022-11-12 06:00:00;17263,667000000001;-3,3330000000000002;-2;0;-488;17757;1719;1192;128;0;312,75;514;27;0;0;1347,8869999999999;1745,3009999999999;190,49600000000001;0;41,130000000000003
2022-11-12 07:00:00;17745,934000000001;-3,0659999999999998;-1;0;-19;17769;1718;1216;127;0;307,904;514;670;0;0;1109,2550000000001;1717,049;545,20000000000005;56,893000000000001;41,628999999999998
2022-11-12 08:00:00;18095,667000000001;-3,3330000000000002;-1;0;-11;18111;1718;1200;136;0;305,20400000000001;513;1298;0;0;605,27700000000004;1943,2650000000001;881,97500000000002;255,93000000000001;41,661000000000001
2022-11-12 09:00:00;18489,534;-3,4660000000000002;-1;0;-16;18510;1717;1181;163;0;302,21499999999997;513;858;0;0;878,29700000000003;2168,5;976,13;231,40199999999999;42,476999999999997
2022-11-12 10:00:00;18587,934000000001;-3,0659999999999998;-1;0;-23;18615;1717;1154;183;0;293,875;510;540;0;0;1179,069;2266,2689999999998;892,54300000000001;211,31399999999999;40,402000000000001
2022-11-12 11:00:00;18634,667000000001;-3,3330000000000002;-1;0;-27;18666;1716;1130;126;0;289,5;423;348;0;0;1167,9110000000001;2226,2370000000001;1163,5999999999999;262,68000000000001;40,960999999999999
2022-11-12 12:00:00;18547,800999999999;-3,1989999999999998;-1;0;-26;18578;1715;1184;127;0;157,36000000000001;424;385;0;0;1191,9200000000001;1922,1569999999999;1279,9559999999999;276,01100000000002;40,953000000000003
