Date;Eskom OCGT Generation;Eskom Gas Generation;Dispatchable IPP OCGT;Manual Load Reduction(MLR);Palmiet Gen Unit Hours;Ingula Gen Unit Hours;Drakensberg Gen Unit Hours;Palmiet Max Hours;Ingula Max Hours;Drakensberg Max Hours;Palmiet Min Hours;Ingula Min Hours;Drakensberg Min Hours
2022-12-05 00:00:00;803;0;475,84800000000001;1630,3900000000001;46,799999999999997;32,57;88,200000000000003;58,7;67;102;8;12;12
2022-12-05 01:00:00;752;0;478,90800000000002;1665,597;48,799999999999997;35,399999999999999;90,299999999999997;58,7;67;102;8;12;12
2022-12-05 02:00:00;517;0;479,07100000000003;1634,799;50,799999999999997;39,380000000000003;92,400000000000006;58,7;67;102;8;12;12
2022-12-05 03:00:00;240;0;477,721;1806,4269999999999;52;41,799999999999997;94,299999999999997;58,7;67;102;8;12;12
2022-12-05 04:00:00;271;0;97,861000000000004;2011,566;53,200000000000003;44,960000000000001;96,299999999999997;58,7;67;102;8;12;12
2022-12-05 05:00:00;269;0;0;2078,627;55,200000000000003;46,310000000000002;97,200000000000003;58,7;67;102;8;12;12
2022-12-05 06:00:00;265;0;0;1967,0989999999999;55,200000000000003;45,810000000000002;96,599999999999994;58,7;67;102;8;12;12
2022-12-05 07:00:00;262;0;0;2082,5569999999998;53,600000000000001;44,509999999999998;95,099999999999994;58,7;67;102;8;12;12
2022-12-05 08:00:00;231;0;179,56200000000001;2329,1819999999998;52,799999999999997;43,020000000000003;92,700000000000003;58,7;67;102;8;12;12
2022-12-05 09:00:00;262;0;467,76999999999998;2352,7809999999999;50,799999999999997;40,799999999999997;90,799999999999997;58,7;67;102;8;12;12
2022-12-05 10:00:00;386;0;466,53199999999998;2733,9699999999998;48,799999999999997;38,43;89,400000000000006;58,7;67;102;8;12;12
2022-12-05 11:00:00;813;0;470,05500000000001;2970,393;47,200000000000003;36,32;87;58,7;67;102;8;12;12
2022-12-05 12:00:00;787;0;470,18599999999998;2792,7669999999998;47,200000000000003;34,850000000000001;85,400000000000006;58,7;67;102;8;12;12
2022-12-05 13:00:00;826;0;469,76900000000001;2906,3069999999998;46;33,990000000000002;84,200000000000003;58,7;67;102;8;12;12
2022-12-05 14:00:00;815;0;469,66699999999997;2803,4609999999998;45,600000000000001;32,880000000000003;83,400000000000006;58,7;67;102;8;12;12
2022-12-05 15:00:00;781;0;466,11399999999998;3065,5140000000001;44;31,190000000000001;82,599999999999994;58,7;67;102;8;12;12
2022-12-05 16:00:00;560;0;464,40499999999997;3013,2809999999999;43,700000000000003;30,440000000000001;82,200000000000003;58,7;67;102;8;12;12
2022-12-05 17:00:00;786;0;466,93400000000003;1960,798;43,299999999999997;29,239999999999998;81,400000000000006;58,7;67;102;8;12;12
2022-12-05 18:00:00;785;0;477,67700000000002;2200,319;41,700000000000003;27,640000000000001;80,200000000000003;58,7;67;102;8;12;12
2022-12-05 19:00:00;824;0;482,03699999999998;2926,6129999999998;41,700000000000003;26,870000000000001;79,400000000000006;58,7;67;102;8;12;12
2022-12-05 20:00:00;786;0;486,06599999999997;2946,5169999999998;40,299999999999997;26,09;79;58,7;67;102;8;12;12
2022-12-05 21:00:00;758;0;487,84300000000002;2567,989;41,700000000000003;26,09;79,400000000000006;58,7;67;102;8;12;12
2022-12-05 22:00:00;818;0;486,69299999999998;2279,393;43,299999999999997;27,579999999999998;81;58,7;67;102;8;12;12
2022-12-05 23:00:00;682;0;485,03399999999999;2254,502;43,700000000000003;30,370000000000001;83,400000000000006;58,7;67;102;8;12;12
2022-12-06 00:00:00;551;0;264,35899999999998;2653,1469999999999;44,799999999999997;33,869999999999997;84,200000000000003;58,7;67;102;8;12;12
2022-12-06 01:00:00;513;0;2,4750000000000001;2677,9090000000001;46;36,259999999999998;85,400000000000006;58,7;67;102;8;12;12
2022-12-06 02:00:00;526;0;0;2689,4299999999998;46,799999999999997;38,609999999999999;86,599999999999994;58,7;67;102;8;12;12
2022-12-06 03:00:00;541;0;0;2797,5210000000002;48;41,039999999999999;88,200000000000003;58,7;67;102;8;12;12
2022-12-06 04:00:00;516;0;0;2422,2510000000002;49,600000000000001;43,479999999999997;89,400000000000006;58,7;67;102;8;12;12
2022-12-06 05:00:00;247;0;229,482;1835,4960000000001;50;44,219999999999999;90;58,7;67;102;8;12;12
2022-12-06 06:00:00;244;0;318,85500000000002;1668,4949999999999;49,600000000000001;43,310000000000002;89,400000000000006;58,7;67;102;8;12;12
2022-12-06 07:00:00;247;0;319,46600000000001;1801,6469999999999;48;42,960000000000001;88,599999999999994;58,7;67;102;8;12;12
2022-12-06 08:00:00;256;0;318,57299999999998;2054,6669999999999;47,200000000000003;42,090000000000003;87,400000000000006;58,7;67;102;8;12;12
2022-12-06 09:00:00;231;0;317,399;2440,3910000000001;46,799999999999997;41,100000000000001;86,599999999999994;58,7;67;102;8;12;12
2022-12-06 10:00:00;240;0;316,38799999999998;3068,306;45,600000000000001;39,560000000000002;86,200000000000003;58,7;67;102;8;12;12
2022-12-06 11:00:00;248;0;315,38499999999999;3298,393;44,799999999999997;38,609999999999999;85,400000000000006;58,7;67;102;8;12;12
2022-12-06 12:00:00;249;0;289,82100000000003;2898,1840000000002;43,299999999999997;38,009999999999998;84,599999999999994;58,7;67;102;8;12;12
2022-12-06 13:00:00;235;0;66,003;2595,1590000000001;43,299999999999997;36,560000000000002;83,799999999999997;58,7;67;102;8;12;12
2022-12-06 14:00:00;257;0;12,317;2511,902;43,299999999999997;34,979999999999997;83,400000000000006;58,7;67;102;8;12;12
2022-12-06 15:00:00;270;0;290,98399999999998;2611,1640000000002;41,700000000000003;32,439999999999998;81;58,7;67;102;8;12;12
2022-12-06 16:00:00;469;0;404,48099999999999;2564,768;39,700000000000003;29,93;79,400000000000006;58,7;67;102;8;12;12
2022-12-06 17:00:00;695;0;476,904;2292,0140000000001;37,700000000000003;27,449999999999999;77,799999999999997;58,7;67;102;8;12;12
2022-12-06 18:00:00;910;0;479,63;2559,194;35,5;24,27;75,799999999999997;58,7;67;102;8;12;12
