Date;Eskom OCGT Generation;Eskom Gas Generation;Dispatchable IPP OCGT;Manual Load Reduction(MLR);Palmiet Gen Unit Hours;Ingula Gen Unit Hours;Drakensberg Gen Unit Hours;Palmiet Max Hours;Ingula Max Hours;Drakensberg Max Hours;Palmiet Min Hours;Ingula Min Hours;Drakensberg Min Hours
2022-11-07 00:00:00;0;0;0;0;46,799999999999997;34,789999999999999;88,599999999999994;58,7;67;102;8;12;12
2022-11-07 01:00:00;0;0;0;0;47,200000000000003;36,68;89;58,7;67;102;8;12;12
2022-11-07 02:00:00;0;0;0;0;49,600000000000001;39,090000000000003;89,700000000000003;58,7;67;102;8;12;12
2022-11-07 03:00:00;0;0;0;0;50,799999999999997;41,450000000000003;90,599999999999994;58,7;67;102;8;12;12
2022-11-07 04:00:00;0;0;0;0;52,799999999999997;43,82;91,5;58,7;67;102;8;12;12
2022-11-07 05:00:00;179;0;0;0;52,799999999999997;46,030000000000001;91,5;58,7;67;102;8;12;12
2022-11-07 06:00:00;376;0;0;0;51,200000000000003;45,299999999999997;90,599999999999994;58,7;67;102;8;12;12
2022-11-07 07:00:00;397;0;0;0;48,799999999999997;43,82;88,599999999999994;58,7;67;102;8;12;12
2022-11-07 08:00:00;478;0;212,15700000000001;0;48;42,210000000000001;87,799999999999997;58,7;67;102;8;12;12
2022-11-07 09:00:00;807;0;460,29199999999997;0;46,799999999999997;40,039999999999999;86,200000000000003;58,7;67;102;8;12;12
2022-11-07 10:00:00;830;0;462,05399999999997;0;44;37,950000000000003;85;58,7;67;102;8;12;12
2022-11-07 11:00:00;975;0;461,02199999999999;0;42;35,340000000000003;83;58,7;67;102;8;12;12
2022-11-07 12:00:00;1263;0;457,31999999999999;0;39,700000000000003;32,939999999999998;81;58,7;67;102;8;12;12
2022-11-07 13:00:00;1643;0;696,56500000000005;0;38,100000000000001;31,32;79,799999999999997;58,7;67;102;8;12;12
2022-11-07 14:00:00;1655;0;762,53800000000001;0;36,100000000000001;30,879999999999999;78,200000000000003;58,7;67;102;8;12;12
2022-11-07 15:00:00;1669;0;765,18299999999999;0;34,100000000000001;30,940000000000001;75,799999999999997;58,7;67;102;8;12;12
