Date;Eskom OCGT Generation;Eskom Gas Generation;Dispatchable IPP OCGT;Manual Load Reduction(MLR);Palmiet Gen Unit Hours;Ingula Gen Unit Hours;Drakensberg Gen Unit Hours;Palmiet Max Hours;Ingula Max Hours;Drakensberg Max Hours;Palmiet Min Hours;Ingula Min Hours;Drakensberg Min Hours
2023-01-02 00:00:00;0;0;0;840,54100000000005;52;41,329999999999998;94,200000000000003;58,7;67;102;8;12;12
2023-01-02 01:00:00;0;0;0;303,678;53,200000000000003;44,509999999999998;95,099999999999994;58,7;67;102;8;12;12
2023-01-02 02:00:00;0;0;0;388,54500000000002;54,399999999999999;46,590000000000003;96,299999999999997;58,7;67;102;8;12;12
2023-01-02 03:00:00;0;0;0;285,79899999999998;55,200000000000003;48,310000000000002;97,200000000000003;58,7;67;102;8;12;12
2023-01-02 04:00:00;0;0;0;275,839;55,899999999999999;49,880000000000003;98,400000000000006;58,7;67;102;8;12;12
2023-01-02 05:00:00;0;0;0;235,73400000000001;56,700000000000003;51,210000000000001;102;58,7;67;102;8;12;12
2023-01-02 06:00:00;0;0;0;248,86000000000001;57,5;51,689999999999998;102;58,7;67;102;8;12;12
2023-01-02 07:00:00;0;0;0;290,74400000000003;58,5;51,689999999999998;102;58,7;67;102;8;12;12
2023-01-02 08:00:00;0;0;0;345,36900000000003;58,5;51,159999999999997;98,400000000000006;58,7;67;102;8;12;12
2023-01-02 09:00:00;0;0;0;488,88600000000002;57,5;49,719999999999999;97,5;58,7;67;102;8;12;12
2023-01-02 10:00:00;0;0;0;615,69000000000005;55,899999999999999;48,090000000000003;95,400000000000006;58,7;67;102;8;12;12
2023-01-02 11:00:00;0;0;0;1181,027;55,200000000000003;46,43;94,5;58,7;67;102;8;12;12
2023-01-02 12:00:00;0;0;0;1304,6369999999999;53,600000000000001;44,850000000000001;93,900000000000006;58,7;67;102;8;12;12
2023-01-02 13:00:00;0;0;0;1017,484;52,799999999999997;43,130000000000003;93,299999999999997;58,7;67;102;8;12;12
2023-01-02 14:00:00;0;0;0;963,15999999999997;51,200000000000003;41,799999999999997;93;58,7;67;102;8;12;12
2023-01-02 15:00:00;0;0;0;1512,921;50,799999999999997;40,740000000000002;92,400000000000006;58,7;67;102;8;12;12
2023-01-02 16:00:00;0;0;0;1342,819;50;40,630000000000003;92,400000000000006;58,7;67;102;8;12;12
2023-01-02 17:00:00;0;0;0;1174,9639999999999;49,600000000000001;39,799999999999997;92,400000000000006;58,7;67;102;8;12;12
2023-01-02 18:00:00;0;0;0;1109,9680000000001;48,799999999999997;38,909999999999997;92,400000000000006;58,7;67;102;8;12;12
2023-01-02 19:00:00;0;0;0;1445,3610000000001;47,600000000000001;36,68;92,099999999999994;58,7;67;102;8;12;12
2023-01-02 20:00:00;0;0;0;1594,299;46;33,25;90,799999999999997;58,7;67;102;8;12;12
2023-01-02 21:00:00;0;0;0;1424,3440000000001;43,700000000000003;31,510000000000002;90,299999999999997;58,7;67;102;8;12;12
2023-01-02 22:00:00;0;0;0;1178,2639999999999;43,299999999999997;30,120000000000001;90,299999999999997;58,7;67;102;8;12;12
2023-01-02 23:00:00;0;0;0;1177,393;43,700000000000003;30,559999999999999;90,799999999999997;58,7;67;102;8;12;12
2023-01-03 00:00:00;0;0;0;1323,5920000000001;45,600000000000001;32,380000000000003;91,799999999999997;58,7;67;102;8;12;12
2023-01-03 01:00:00;0;0;0;1438,1590000000001;47,200000000000003;35,280000000000001;92,700000000000003;58,7;67;102;8;12;12
2023-01-03 02:00:00;0;0;0;1343,9970000000001;48,799999999999997;38,310000000000002;93,599999999999994;58,7;67;102;8;12;12
2023-01-03 03:00:00;0;0;0;1229,796;50,799999999999997;41,68;94,299999999999997;58,7;67;102;8;12;12
