Date,Eskom OCGT Generation,Eskom Gas Generation,Dispatchable IPP OCGT,Manual Load Reduction(MLR),Palmiet Gen Unit Hours,Ingula Gen Unit Hours,Drakensberg Gen Unit Hours,Palmiet Max Hours,Ingula Max Hours,Drakensberg Max Hours,Palmiet Min Hours,Ingula Min Hours,Drakensberg Min Hours
2023-04-11 15:00:00,475,0,477,27699999999999,3453,107,29,399999999999999,45,530000000000001,85,58,7,67,102,8,12,12
2023-04-11 16:00:00,646,0,619,15099999999995,4810,1229999999996,29,399999999999999,43,359999999999999,81,799999999999997,58,7,67,102,8,12,12
2023-04-11 17:00:00,676,0,625,577,4510,768,29,399999999999999,42,030000000000001,80,200000000000003,58,7,67,102,8,12,12
2023-04-11 18:00:00,734,0,805,00900000000001,4653,9979999999996,29,399999999999999,39,859999999999999,78,200000000000003,58,7,67,102,8,12,12
2023-04-11 19:00:00,867,0,953,51599999999996,4549,8710000000001,29,399999999999999,37,289999999999999,75,400000000000006,58,7,67,102,8,12,12
2023-04-11 20:00:00,920,0,958,95799999999997,3929,2539999999999,29,399999999999999,34,729999999999997,73,799999999999997,58,7,67,102,8,12,12
2023-04-11 21:00:00,652,0,945,97900000000004,3465,7510000000002,29,399999999999999,32,57,73,58,7,67,102,8,12,12
2023-04-11 22:00:00,295,0,370,44099999999997,3122,1300000000001,29,399999999999999,31,760000000000002,72,599999999999994,58,7,67,102,8,12,12
2023-04-11 23:00:00,442,0,314,66500000000002,2877,3919999999998,29,399999999999999,31,190000000000001,72,200000000000003,58,7,67,102,8,12,12
2023-04-12 00:00:00,396,0,315,21899999999999,2678,4630000000002,29,399999999999999,31,629999999999999,72,599999999999994,58,7,67,102,8,12,12
2023-04-12 01:00:00,425,0,315,41000000000003,2680,498,29,399999999999999,33,74,200000000000003,58,7,67,102,8,12,12
2023-04-12 02:00:00,444,0,314,964,2601,2510000000002,29,399999999999999,34,729999999999997,75,799999999999997,58,7,67,102,8,12,12
2023-04-12 03:00:00,442,0,315,51400000000001,2734,6010000000001,29,399999999999999,36,920000000000002,77,400000000000006,58,7,67,102,8,12,12
2023-04-12 04:00:00,405,0,324,387,2780,703,29,399999999999999,39,149999999999999,79,58,7,67,102,8,12,12
2023-04-12 05:00:00,406,0,885,19000000000005,3467,9749999999999,29,399999999999999,39,030000000000001,79,799999999999997,58,7,67,102,8,12,12
2023-04-12 06:00:00,752,0,972,97900000000004,3920,1489999999999,29,399999999999999,38,07,78,599999999999994,58,7,67,102,8,12,12
2023-04-12 07:00:00,968,0,971,755,3849,7710000000002,29,399999999999999,35,890000000000001,76,200000000000003,58,7,67,102,8,12,12
2023-04-12 08:00:00,724,0,924,74699999999996,3800,5450000000001,29,399999999999999,35,399999999999999,75,799999999999997,58,7,67,102,8,12,12
2023-04-12 09:00:00,391,0,419,86500000000001,3996,009,29,399999999999999,35,590000000000003,75,799999999999997,58,7,67,102,8,12,12
2023-04-12 10:00:00,153,0,12,763,3979,7150000000001,29,399999999999999,35,590000000000003,75,799999999999997,58,7,67,102,8,12,12
2023-04-12 11:00:00,0,0,0,3863,8009999999999,29,399999999999999,35,590000000000003,75,799999999999997,58,7,67,102,8,12,12
2023-04-12 12:00:00,0,0,0,3897,355,29,399999999999999,36,079999999999998,75,799999999999997,58,7,67,102,8,12,12
2023-04-12 13:00:00,0,0,0,3998,913,29,399999999999999,36,859999999999999,76,200000000000003,58,7,67,102,8,12,12
2023-04-12 14:00:00,0,0,0,3769,8449999999998,29,399999999999999,37,710000000000001,76,599999999999994,58,7,67,102,8,12,12
2023-04-12 15:00:00,0,0,0,3765,357,29,399999999999999,37,770000000000003,77,58,7,67,102,8,12,12
2023-04-12 16:00:00,0,0,216,5,4235,6180000000004,29,399999999999999,36,740000000000002,75,400000000000006,58,7,67,102,8,12,12
2023-04-12 17:00:00,309,0,637,68700000000001,4732,9160000000002,29,399999999999999,35,890000000000001,73,58,7,67,102,8,12,12
2023-04-12 18:00:00,667,0,923,47500000000002,5357,0020000000004,29,399999999999999,33,439999999999998,70,200000000000003,58,7,67,102,8,12,12
2023-04-12 19:00:00,657,0,931,69899999999996,4734,3000000000002,29,399999999999999,30,440000000000001,67,58,7,67,102,8,12,12
2023-04-12 20:00:00,635,0,937,75300000000004,4095,54,29,399999999999999,27,699999999999999,64,200000000000003,58,7,67,102,8,12,12
2023-04-12 21:00:00,497,0,939,61000000000001,3731,9740000000002,29,399999999999999,25,57,62,799999999999997,58,7,67,102,8,12,12
2023-04-12 22:00:00,646,0,941,79399999999998,2883,4050000000002,29,399999999999999,26,16,62,799999999999997,58,7,67,102,8,12,12
2023-04-12 23:00:00,644,0,946,32899999999995,2526,7640000000001,29,399999999999999,27,129999999999999,64,200000000000003,58,7,67,102,8,12,12
2023-04-13 00:00:00,613,0,944,17700000000002,3031,826,29,399999999999999,29,039999999999999,66,58,7,67,102,8,12,12
2023-04-13 01:00:00,642,0,948,10199999999998,2889,4650000000001,29,399999999999999,31,190000000000001,67,799999999999997,58,7,67,102,8,12,12
2023-04-13 02:00:00,610,0,950,97500000000002,2819,5639999999999,29,399999999999999,33,5,69,400000000000006,58,7,67,102,8,12,12
2023-04-13 03:00:00,486,0,951,46100000000001,2922,0219999999999,29,399999999999999,35,890000000000001,71,58,7,67,102,8,12,12
2023-04-13 04:00:00,623,0,950,34900000000005,3129,1700000000001,29,399999999999999,37,950000000000003,73,58,7,67,102,8,12,12
2023-04-13 05:00:00,737,0,952,95500000000004,4206,29,399999999999999,39,259999999999998,74,599999999999994,58,7,67,102,8,12,12
2023-04-13 06:00:00,1116,0,956,51999999999998,5058,8950000000004,29,199999999999999,38,549999999999997,73,799999999999997,58,7,67,102,8,12,12
2023-04-13 07:00:00,1045,0,947,50400000000002,5035,7780000000002,29,36,5,72,599999999999994,58,7,67,102,8,12,12
2023-04-13 08:00:00,918,0,934,69899999999996,4991,424,29,35,530000000000001,72,200000000000003,58,7,67,102,8,12,12
2023-04-13 09:00:00,645,0,812,40999999999997,5071,7669999999998,29,34,979999999999997,72,200000000000003,58,7,67,102,8,12,12
2023-04-13 10:00:00,618,0,146,898,5054,835,29,34,979999999999997,71,400000000000006,58,7,67,102,8,12,12
2023-04-13 11:00:00,665,0,0,5207,0039999999999,29,34,119999999999997,71,200000000000003,58,7,67,102,8,12,12
2023-04-13 12:00:00,664,0,0,4892,3249999999998,29,33,560000000000002,71,58,7,67,102,8,12,12
2023-04-13 13:00:00,577,0,0,4884,21,29,32,939999999999998,70,599999999999994,58,7,67,102,8,12,12
2023-04-13 14:00:00,588,0,0,5018,8900000000003,29,33,060000000000002,71,58,7,67,102,8,12,12
2023-04-13 15:00:00,649,0,0,5540,7799999999997,29,33,369999999999997,71,58,7,67,102,8,12,12
2023-04-13 16:00:00,644,0,73,75,5565,0100000000002,29,33,369999999999997,71,400000000000006,58,7,67,102,8,12,12
2023-04-13 17:00:00,672,0,453,03100000000001,5639,4549999999999,29,32,57,70,599999999999994,58,7,67,102,8,12,12
2023-04-13 18:00:00,672,0,600,63099999999997,6148,5940000000001,29,31,25,69,400000000000006,58,7,67,102,8,12,12
2023-04-13 19:00:00,589,0,774,30499999999995,6170,3800000000001,29,28,789999999999999,66,5,58,7,67,102,8,12,12
2023-04-13 20:00:00,594,0,781,846,5365,0630000000001,29,28,09,65,099999999999994,58,7,67,102,8,12,12
2023-04-13 21:00:00,495,0,786,81799999999998,4799,7269999999999,29,28,280000000000001,65,099999999999994,58,7,67,102,8,12,12
2023-04-13 22:00:00,411,0,508,52699999999999,3941,4960000000001,29,30,059999999999999,66,58,7,67,102,8,12,12
2023-04-13 23:00:00,597,0,0,3420,1550000000002,29,32,630000000000003,68,599999999999994,58,7,67,102,8,12,12
2023-04-14 00:00:00,376,0,0,3619,7280000000001,29,34,979999999999997,70,599999999999994,58,7,67,102,8,12,12
2023-04-14 01:00:00,382,0,0,3364,1199999999999,29,37,469999999999999,72,599999999999994,58,7,67,102,8,12,12
2023-04-14 02:00:00,345,0,0,3248,8449999999998,29,39,740000000000002,74,599999999999994,58,7,67,102,8,12,12
2023-04-14 03:00:00,367,0,0,3546,5569999999998,29,41,859999999999999,76,599999999999994,58,7,67,102,8,12,12
2023-04-14 04:00:00,463,0,0,3630,2159999999999,29,44,170000000000002,79,58,7,67,102,8,12,12
2023-04-14 05:00:00,713,0,203,715,4463,1319999999996,29,45,359999999999999,79,799999999999997,58,7,67,102,8,12,12
2023-04-14 06:00:00,634,0,925,33299999999997,5421,5259999999998,29,44,280000000000001,77,799999999999997,58,7,67,102,8,12,12
2023-04-14 07:00:00,554,0,914,24300000000005,5744,3980000000001,29,43,310000000000002,76,200000000000003,58,7,67,102,8,12,12
2023-04-14 08:00:00,545,0,191,881,6413,4250000000002,29,43,310000000000002,76,200000000000003,58,7,67,102,8,12,12
2023-04-14 09:00:00,390,0,0,6408,79,29,42,899999999999999,76,200000000000003,58,7,67,102,8,12,12
2023-04-14 10:00:00,412,0,0,6341,1049999999996,29,43,130000000000003,75,799999999999997,58,7,67,102,8,12,12
2023-04-14 11:00:00,43,0,0,6388,616,29,43,82,76,599999999999994,58,7,67,102,8,12,12
2023-04-14 12:00:00,35,0,0,6166,9440000000004,29,44,109999999999999,77,58,7,67,102,8,12,12
2023-04-14 13:00:00,53,0,0,6152,7929999999997,29,44,509999999999998,77,400000000000006,58,7,67,102,8,12,12
2023-04-14 14:00:00,38,0,0,6241,317,29,44,109999999999999,77,400000000000006,58,7,67,102,8,12,12
2023-04-14 15:00:00,35,0,0,6383,6530000000002,29,43,82,77,799999999999997,58,7,67,102,8,12,12
2023-04-14 16:00:00,266,0,0,6379,0039999999999,29,43,130000000000003,77,400000000000006,58,7,67,102,8,12,12
2023-04-14 17:00:00,981,0,0,5987,0050000000001,29,42,789999999999999,76,599999999999994,58,7,67,102,8,12,12
2023-04-14 18:00:00,1112,0,0,6477,4629999999997,29,41,039999999999999,74,599999999999994,58,7,67,102,8,12,12
2023-04-14 19:00:00,1130,0,0,6174,1390000000001,29,38,909999999999997,73,58,7,67,102,8,12,12
2023-04-14 20:00:00,1143,0,0,5793,3800000000001,29,37,409999999999997,73,58,7,67,102,8,12,12
2023-04-14 21:00:00,241,0,0,5568,2520000000004,29,37,170000000000002,72,599999999999994,58,7,67,102,8,12,12
2023-04-14 22:00:00,0,0,0,4832,7870000000003,29,37,109999999999999,72,599999999999994,58,7,67,102,8,12,12
2023-04-14 23:00:00,0,0,0,4487,5389999999998,29,37,590000000000003,73,400000000000006,58,7,67,102,8,12,12
2023-04-15 00:00:00,0,0,0,3479,9000000000001,29,39,32,74,599999999999994,58,7,67,102,8,12,12
2023-04-15 01:00:00,0,0,0,3578,3850000000002,29,41,270000000000003,76,599999999999994,58,7,67,102,8,12,12
2023-04-15 02:00:00,0,0,0,3443,0079999999998,29,43,649999999999999,78,200000000000003,58,7,67,102,8,12,12
2023-04-15 03:00:00,0,0,0,3531,4380000000001,29,45,700000000000003,80,200000000000003,58,7,67,102,8,12,12
2023-04-15 04:00:00,0,0,0,3367,3249999999998,29,47,979999999999997,82,200000000000003,58,7,67,102,8,12,12
2023-04-15 05:00:00,15,0,0,3050,6410000000001,29,48,420000000000002,83,58,7,67,102,8,12,12
2023-04-15 06:00:00,576,0,0,3329,9699999999998,29,47,700000000000003,83,58,7,67,102,8,12,12
2023-04-15 07:00:00,923,0,0,3775,6399999999999,29,46,869999999999997,82,599999999999994,58,7,67,102,8,12,12
2023-04-15 08:00:00,1384,0,0,3668,3870000000002,29,45,299999999999997,81,799999999999997,58,7,67,102,8,12,12
2023-04-15 09:00:00,1505,0,0,3890,9459999999999,29,43,710000000000001,79,799999999999997,58,7,67,102,8,12,12
2023-04-15 10:00:00,1497,0,0,3755,23,29,42,090000000000003,78,599999999999994,58,7,67,102,8,12,12
2023-04-15 11:00:00,1472,0,0,3737,7860000000001,29,40,979999999999997,77,400000000000006,58,7,67,102,8,12,12
2023-04-15 12:00:00,1469,0,0,3659,5749999999998,29,40,149999999999999,76,200000000000003,58,7,67,102,8,12,12
2023-04-15 13:00:00,1463,0,0,3659,953,29,38,729999999999997,75,400000000000006,58,7,67,102,8,12,12
2023-04-15 14:00:00,1417,0,0,3635,6599999999999,29,37,469999999999999,74,200000000000003,58,7,67,102,8,12,12
2023-04-15 15:00:00,1443,0,0,3841,0279999999998,29,36,259999999999998,73,400000000000006,58,7,67,102,8,12,12
2023-04-15 16:00:00,1399,0,0,4283,2889999999998,29,35,159999999999997,73,400000000000006,58,7,67,102,8,12,12
2023-04-15 17:00:00,1547,0,31,75,4714,893,29,34,549999999999997,72,599999999999994,58,7,67,102,8,12,12
2023-04-15 18:00:00,1675,0,672,97900000000004,5041,9030000000002,29,32,380000000000003,70,599999999999994,58,7,67,102,8,12,12
2023-04-15 19:00:00,1669,0,955,13699999999994,5012,0169999999998,29,29,870000000000001,67,799999999999997,58,7,67,102,8,12,12
2023-04-15 20:00:00,1689,0,966,66499999999996,4246,8869999999997,29,28,149999999999999,67,58,7,67,102,8,12,12
2023-04-15 21:00:00,1729,0,972,08199999999999,3860,6390000000001,29,26,739999999999998,66,5,58,7,67,102,8,12,12
2023-04-15 22:00:00,1560,0,901,57000000000005,3675,971,29,27,699999999999999,67,400000000000006,58,7,67,102,8,12,12
2023-04-15 23:00:00,1751,0,263,28899999999999,3155,4780000000001,29,29,68,69,400000000000006,58,7,67,102,8,12,12
2023-04-16 00:00:00,1530,0,0,3487,3139999999999,29,32,07,71,799999999999997,58,7,67,102,8,12,12
2023-04-16 01:00:00,884,0,0,3463,6599999999999,29,34,240000000000002,73,799999999999997,58,7,67,102,8,12,12
2023-04-16 02:00:00,528,0,0,3408,837,29,36,740000000000002,75,799999999999997,58,7,67,102,8,12,12
2023-04-16 03:00:00,745,0,0,3230,0320000000002,29,38,850000000000001,77,799999999999997,58,7,67,102,8,12,12
2023-04-16 04:00:00,1082,0,0,3218,2959999999998,29,41,799999999999997,80,200000000000003,58,7,67,102,8,12,12
2023-04-16 05:00:00,1363,0,0,3339,6610000000001,29,43,479999999999997,82,599999999999994,58,7,67,102,8,12,12
2023-04-16 06:00:00,1370,0,0,3794,9609999999998,29,45,810000000000002,84,599999999999994,58,7,67,102,8,12,12
2023-04-16 07:00:00,1321,0,0,4516,8980000000001,29,47,479999999999997,86,200000000000003,58,7,67,102,8,12,12
2023-04-16 08:00:00,1650,0,162,983,4686,3770000000004,29,48,25,86,599999999999994,58,7,67,102,8,12,12
2023-04-16 09:00:00,1211,0,518,399,4791,2110000000002,29,48,200000000000003,86,200000000000003,58,7,67,102,8,12,12
2023-04-16 10:00:00,631,0,776,73800000000006,4518,0810000000001,29,47,979999999999997,85,58,7,67,102,8,12,12
2023-04-16 11:00:00,587,0,771,97500000000002,4432,7790000000005,29,46,369999999999997,83,799999999999997,58,7,67,102,8,12,12
2023-04-16 12:00:00,593,0,764,72299999999996,4065,9810000000002,29,45,25,83,400000000000006,58,7,67,102,8,12,12
2023-04-16 13:00:00,640,0,766,25599999999997,3995,2170000000001,29,44,789999999999999,83,58,7,67,102,8,12,12
2023-04-16 14:00:00,614,0,773,85900000000004,3881,2860000000001,29,44,789999999999999,83,58,7,67,102,8,12,12
2023-04-16 15:00:00,567,0,779,39499999999998,3803,6529999999998,29,44,789999999999999,83,58,7,67,102,8,12,12
2023-04-16 16:00:00,593,0,779,75800000000004,4326,0150000000003,29,44,619999999999997,83,58,7,67,102,8,12,12
2023-04-16 17:00:00,771,0,827,10400000000004,4793,8909999999996,29,44,960000000000001,83,58,7,67,102,8,12,12
2023-04-16 18:00:00,1556,0,942,84000000000003,5217,0829999999996,28,600000000000001,43,420000000000002,81,400000000000006,58,7,67,102,8,12,12
2023-04-16 19:00:00,1763,0,945,28099999999995,5250,2780000000002,28,199999999999999,40,979999999999997,79,58,7,67,102,8,12,12
2023-04-16 20:00:00,1760,0,951,44399999999996,4399,7290000000003,28,199999999999999,40,090000000000003,78,599999999999994,58,7,67,102,8,12,12
2023-04-16 21:00:00,1618,0,940,06200000000001,3878,797,28,199999999999999,39,799999999999997,79,58,7,67,102,8,12,12
2023-04-16 22:00:00,1110,0,594,48800000000006,3270,2820000000002,28,199999999999999,41,149999999999999,80,599999999999994,58,7,67,102,8,12,12
2023-04-16 23:00:00,553,0,26,123000000000001,3278,4609999999998,28,199999999999999,43,710000000000001,83,400000000000006,58,7,67,102,8,12,12
2023-04-17 00:00:00,378,0,0,2976,7109999999998,28,199999999999999,46,030000000000001,85,400000000000006,58,7,67,102,8,12,12
2023-04-17 01:00:00,322,0,0,2959,4670000000001,28,199999999999999,48,200000000000003,88,200000000000003,58,7,67,102,8,12,12
2023-04-17 02:00:00,304,0,0,2845,8229999999999,28,199999999999999,50,579999999999998,90,299999999999997,58,7,67,102,8,12,12
2023-04-17 03:00:00,327,0,0,2889,8580000000002,28,199999999999999,52,93,92,400000000000006,58,7,67,102,8,12,12
2023-04-17 04:00:00,691,0,151,96299999999999,3160,777,28,199999999999999,55,420000000000002,94,200000000000003,58,7,67,102,8,12,12
2023-04-17 05:00:00,890,0,312,53300000000002,3912,8510000000001,28,199999999999999,57,100000000000001,96,58,7,67,102,8,12,12
2023-04-17 06:00:00,862,0,314,19200000000001,4502,174,28,199999999999999,57,57,96,58,7,67,102,8,12,12
2023-04-17 07:00:00,787,0,310,04199999999997,4300,1729999999998,28,199999999999999,55,57,94,200000000000003,58,7,67,102,8,12,12
2023-04-17 08:00:00,567,0,302,70600000000002,4430,5479999999998,28,199999999999999,55,130000000000003,93,299999999999997,58,7,67,102,8,12,12
2023-04-17 09:00:00,362,0,154,88399999999999,4708,857,28,199999999999999,54,689999999999998,93,58,7,67,102,8,12,12
2023-04-17 10:00:00,2,0,0,4666,1019999999999,28,199999999999999,54,640000000000001,93,58,7,67,102,8,12,12
2023-04-17 11:00:00,0,0,0,4816,7650000000003,28,199999999999999,54,390000000000001,92,400000000000006,58,7,67,102,8,12,12
2023-04-17 12:00:00,0,0,0,4844,3379999999997,28,199999999999999,54,265000000000001,92,400000000000006,58,7,67,102,8,12,12
2023-04-17 13:00:00,0,0,0,4865,5810000000001,28,199999999999999,54,140000000000001,91,799999999999997,58,7,67,102,8,12,12
2023-04-17 14:00:00,0,0,0,4973,3649999999998,28,199999999999999,54,090000000000003,91,200000000000003,58,7,67,102,8,12,12
2023-04-17 15:00:00,0,0,0,5380,8230000000003,28,199999999999999,53,840000000000003,90,799999999999997,58,7,67,102,8,12,12
2023-04-17 16:00:00,0,0,0,5530,4480000000003,28,199999999999999,53,890000000000001,90,299999999999997,58,7,67,102,8,12,12
2023-04-17 17:00:00,498,0,0,5741,415,28,199999999999999,53,289999999999999,89,400000000000006,58,7,67,102,8,12,12
2023-04-17 18:00:00,1331,0,242,76599999999999,5616,0929999999998,28,199999999999999,51,86,200000000000003,58,7,67,102,8,12,12
2023-04-17 19:00:00,1288,0,306,28199999999998,5238,7600000000002,28,199999999999999,48,200000000000003,83,58,7,67,102,8,12,12
2023-04-17 20:00:00,1247,0,175,07599999999999,4676,5479999999998,28,199999999999999,46,479999999999997,82,200000000000003,58,7,67,102,8,12,12
2023-04-17 21:00:00,586,0,38,676000000000002,4214,192,28,45,469999999999999,81,799999999999997,58,7,67,102,8,12,12
2023-04-17 22:00:00,174,0,0,3103,4470000000001,27,800000000000001,45,420000000000002,82,599999999999994,58,7,67,102,8,12,12
2023-04-17 23:00:00,0,0,0,2735,7579999999998,27,399999999999999,45,579999999999998,83,58,7,67,102,8,12,12
2023-04-18 00:00:00,0,0,0,2663,163,27,399999999999999,46,259999999999998,84,599999999999994,58,7,67,102,8,12,12
2023-04-18 01:00:00,0,0,0,2822,9380000000001,27,399999999999999,47,039999999999999,86,200000000000003,58,7,67,102,8,12,12
2023-04-18 02:00:00,0,0,0,2486,6199999999999,27,800000000000001,48,359999999999999,88,200000000000003,58,7,67,102,8,12,12
2023-04-18 03:00:00,0,0,0,2533,944,27,800000000000001,50,579999999999998,89,700000000000003,58,7,67,102,8,12,12
2023-04-18 04:00:00,13,0,0,2819,252,27,800000000000001,52,829999999999998,91,200000000000003,58,7,67,102,8,12,12
2023-04-18 05:00:00,628,0,0,3231,2750000000001,27,800000000000001,53,789999999999999,92,400000000000006,58,7,67,102,8,12,12
2023-04-18 06:00:00,974,0,0,4002,4639999999999,27,399999999999999,52,829999999999998,91,799999999999997,58,7,67,102,8,12,12
2023-04-18 07:00:00,1038,0,0,3939,6109999999999,26,199999999999999,50,469999999999999,90,599999999999994,58,7,67,102,8,12,12
2023-04-18 08:00:00,461,0,0,4019,1410000000001,26,199999999999999,49,340000000000003,90,58,7,67,102,8,12,12
2023-04-18 09:00:00,61,0,0,3926,2310000000002,26,199999999999999,48,530000000000001,89,58,7,67,102,8,12,12
2023-04-18 10:00:00,0,0,0,3878,6100000000001,26,199999999999999,48,579999999999998,88,599999999999994,58,7,67,102,8,12,12
2023-04-18 11:00:00,0,0,0,11600000000000001,3819,9760000000001,26,199999999999999,47,869999999999997,89,58,7,67,102,8,12,12
2023-04-18 12:00:00,0,0,5,8999999999999997E-2,3869,7440000000001,26,199999999999999,47,759999999999998,88,599999999999994,58,7,67,102,8,12,12
2023-04-18 13:00:00,0,0,0,4017,4940000000001,26,199999999999999,48,030000000000001,88,599999999999994,58,7,67,102,8,12,12
2023-04-18 14:00:00,0,0,0,4145,125,26,199999999999999,48,689999999999998,89,400000000000006,58,7,67,102,8,12,12
2023-04-18 15:00:00,0,0,0,4367,4409999999998,26,199999999999999,49,020000000000003,89,700000000000003,58,7,67,102,8,12,12
2023-04-18 16:00:00,0,0,0,4866,9539999999997,26,199999999999999,49,229999999999997,89,700000000000003,58,7,67,102,8,12,12
2023-04-18 17:00:00,216,0,0,5309,2039999999997,26,199999999999999,48,579999999999998,88,599999999999994,58,7,67,102,8,12,12
2023-04-18 18:00:00,1168,0,0,5593,375,26,199999999999999,46,82,85,799999999999997,58,7,67,102,8,12,12
2023-04-18 19:00:00,1310,0,0,5651,924,26,199999999999999,44,049999999999997,82,599999999999994,58,7,67,102,8,12,12
2023-04-18 20:00:00,801,0,0,5036,5169999999998,26,199999999999999,41,909999999999997,82,200000000000003,58,7,67,102,8,12,12
2023-04-18 21:00:00,335,0,0,20300000000000001,4468,5290000000005,26,199999999999999,41,210000000000001,82,200000000000003,58,7,67,102,8,12,12
2023-04-18 22:00:00,378,0,0,3304,7280000000001,26,199999999999999,41,329999999999998,82,200000000000003,58,7,67,102,8,12,12
2023-04-18 23:00:00,136,0,0,2900,3400000000001,26,199999999999999,41,909999999999997,83,58,7,67,102,8,12,12
2023-04-19 00:00:00,0,0,0,2964,9189999999999,26,199999999999999,42,729999999999997,84,599999999999994,58,7,67,102,8,12,12
