Date;Eskom OCGT Generation;Eskom Gas Generation;Dispatchable IPP OCGT;Manual Load Reduction(MLR);Palmiet Gen Unit Hours;Ingula Gen Unit Hours;Drakensberg Gen Unit Hours;Palmiet Max Hours;Ingula Max Hours;Drakensberg Max Hours;Palmiet Min Hours;Ingula Min Hours;Drakensberg Min Hours
2023-01-16 00:00:00;413;0;0;2515,9540000000002;37,700000000000003;38,189999999999998;86,599999999999994;58,7;67;102;8;12;12
2023-01-16 01:00:00;372;0;0;2548,5129999999999;38,899999999999999;40,979999999999997;87,799999999999997;58,7;67;102;8;12;12
2023-01-16 02:00:00;80;0;0;2450,145;40,899999999999999;44,109999999999999;89;58,7;67;102;8;12;12
2023-01-16 03:00:00;0;0;0;2725,4830000000002;42,5;47,210000000000001;90;58,7;67;102;8;12;12
2023-01-16 04:00:00;0;0;0;2702,7779999999998;44;50,310000000000002;91,200000000000003;58,7;67;102;8;12;12
2023-01-16 05:00:00;0;0;0;3485,8270000000002;46,799999999999997;51,899999999999999;92,099999999999994;58,7;67;102;8;12;12
2023-01-16 06:00:00;0;0;0;3937,0520000000001;47,200000000000003;51,159999999999997;92,400000000000006;58,7;67;102;8;12;12
2023-01-16 07:00:00;0;0;0;4014,7820000000002;46,799999999999997;50,630000000000003;91,799999999999997;58,7;67;102;8;12;12
2023-01-16 08:00:00;0;0;0;4091,002;46,799999999999997;50,789999999999999;92,400000000000006;58,7;67;102;8;12;12
2023-01-16 09:00:00;0;0;0;4536,4290000000001;46,799999999999997;50,039999999999999;92,400000000000006;58,7;67;102;8;12;12
2023-01-16 10:00:00;0;0;0;4920,4350000000004;46,799999999999997;49,5;92,099999999999994;58,7;67;102;8;12;12
2023-01-16 11:00:00;0;0;0;5066,1239999999998;46,799999999999997;49,289999999999999;92,400000000000006;58,7;67;102;8;12;12
2023-01-16 12:00:00;0;0;0;4578,0339999999997;46,799999999999997;48,640000000000001;92,400000000000006;58,7;67;102;8;12;12
2023-01-16 13:00:00;231;0;0;4428,0829999999996;46;47,700000000000003;91,5;58,7;67;102;8;12;12
2023-01-16 14:00:00;562;0;64,772000000000006;4398,6310000000003;44,799999999999997;46,710000000000001;91,200000000000003;58,7;67;102;8;12;12
