Date;Eskom OCGT Generation;Eskom Gas Generation;Dispatchable IPP OCGT;Manual Load Reduction(MLR);Palmiet Gen Unit Hours;Ingula Gen Unit Hours;Drakensberg Gen Unit Hours;Palmiet Max Hours;Ingula Max Hours;Drakensberg Max Hours;Palmiet Min Hours;Ingula Min Hours;Drakensberg Min Hours
2022-11-21 10:00:00;0;0;0;3662,4189999999999;55,899999999999999;52,979999999999997;97,200000000000003;58,7;67;102;8;12;12
2022-11-21 11:00:00;0;0;0;3603,4699999999998;55,5;52,210000000000001;96,599999999999994;58,7;67;102;8;12;12
2022-11-21 12:00:00;0;0;0;3196,672;54,399999999999999;52,210000000000001;96,299999999999997;58,7;67;102;8;12;12
2022-11-21 13:00:00;0;0;0;3314,377;53,600000000000001;51,630000000000003;96;58,7;67;102;8;12;12
2022-11-21 14:00:00;0;0;0;2861,7629999999999;53,600000000000001;51,210000000000001;96;58,7;67;102;8;12;12
2022-11-21 15:00:00;0;0;0;2847,6689999999999;53,200000000000003;50,195;95,099999999999994;58,7;67;102;8;12;12
2022-11-21 16:00:00;0;0;0;2860,23;52;49,18;94,5;58,7;67;102;8;12;12
2022-11-21 17:00:00;0;0;0;2614,7040000000002;51,200000000000003;48,140000000000001;93,900000000000006;58,7;67;102;8;12;12
2022-11-21 18:00:00;0;0;0;3408,627;50;47,649999999999999;93,599999999999994;58,7;67;102;8;12;12
2022-11-21 19:00:00;0;0;0;3610,837;50;46,259999999999998;93,299999999999997;58,7;67;102;8;12;12
2022-11-21 20:00:00;0;0;0;3102,2420000000002;47,600000000000001;44,049999999999997;92,099999999999994;58,7;67;102;8;12;12
2022-11-21 21:00:00;0;0;0;3184,5349999999999;46,799999999999997;43,07;91,200000000000003;58,7;67;102;8;12;12
2022-11-21 22:00:00;0;0;0;2283,2750000000001;47,200000000000003;43,710000000000001;92,099999999999994;58,7;67;102;8;12;12
2022-11-21 23:00:00;0;0;0;2332,4110000000001;48,799999999999997;44,509999999999998;93,299999999999997;58,7;67;102;8;12;12
2022-11-21 00:00:00;0;0;0;1393,819;47,600000000000001;36,5;89,700000000000003;58,7;67;102;8;12;12
2022-11-21 01:00:00;0;0;0;1278,328;49,600000000000001;39,5;91,200000000000003;58,7;67;102;8;12;12
2022-11-21 02:00:00;0;0;0;1171,0809999999999;51,200000000000003;42,5;92,700000000000003;58,7;67;102;8;12;12
2022-11-21 03:00:00;0;0;0;1423,018;53,200000000000003;45,640000000000001;94,200000000000003;58,7;67;102;8;12;12
2022-11-21 04:00:00;0;0;0;1595,213;55,200000000000003;48,740000000000002;95,700000000000003;58,7;67;102;8;12;12
2022-11-21 05:00:00;0;0;0;2442,0140000000001;55,899999999999999;51,420000000000002;96,900000000000006;58,7;67;102;8;12;12
2022-11-21 06:00:00;0;0;0;2832,3620000000001;56,700000000000003;52,049999999999997;97,5;58,7;67;102;8;12;12
2022-11-21 07:00:00;0;0;0;3276,328;55,899999999999999;52,359999999999999;97,5;58,7;67;102;8;12;12
2022-11-21 08:00:00;0;0;0;3776,6190000000001;55,899999999999999;52,780000000000001;97,5;58,7;67;102;8;12;12
2022-11-21 09:00:00;0;0;0;3804,6849999999999;56,700000000000003;52,979999999999997;97,5;58,7;67;102;8;12;12
2022-11-22 08:00:00;0;0;224,417;1331,278;53,600000000000001;51,109999999999999;95,700000000000003;58,7;67;102;8;12;12
2022-11-22 09:00:00;0;0;0;1936,2670000000001;52,799999999999997;49,829999999999998;94,5;58,7;67;102;8;12;12
2022-11-22 10:00:00;0;0;8,5000000000000006E-2;2046,0239999999999;52;49,020000000000003;94,200000000000003;58,7;67;102;8;12;12
2022-11-22 11:00:00;0;0;0,104;2194,1579999999999;51,200000000000003;48,200000000000003;93,299999999999997;58,7;67;102;8;12;12
2022-11-22 12:00:00;0;0;0;2032,6389999999999;48,799999999999997;46,649999999999999;92,400000000000006;58,7;67;102;8;12;12
2022-11-22 13:00:00;0;0;0;1751,181;47,200000000000003;45,25;91,5;58,7;67;102;8;12;12
2022-11-22 14:00:00;0;0;0;1715,6120000000001;46;43,07;90,299999999999997;58,7;67;102;8;12;12
2022-11-22 15:00:00;0;0;0;1617,673;43,700000000000003;40,57;89,700000000000003;58,7;67;102;8;12;12
2022-11-22 16:00:00;0;3;0;2734,0369999999998;42;38,130000000000003;88,599999999999994;58,7;67;102;8;12;12
