Date_Time_Hour_Beginning;Thermal_Gen_Excl_Pumping_and_SCO;Eskom_OCGT_SCO_Pumping;Eskom_Gas_SCO_Pumping;Hydro_Water_SCO_Pumping;Pumped_Water_SCO_Pumping;Thermal_Generation;Nuclear_Generation;International_Imports;Eskom_OCGT_Generation;Eskom_Gas_Generation;Dispatchable_IPP_OCGT;Hydro_Water_Generation;Pumped_Water_Generation;IOS_Excl_ILS_and_MLR;ILS_Usage;Manual_Load_Reduction_MLR;Wind;PV;CSP;Other_RE
2023-03-06 00:00:00;16311,267;-1,7330000000000001;-2;0;-2279;18594;922;694;176;0;0;605;0;0;0;1716,1890000000001;1027,981;0;36,634999999999998;33,274999999999999
2023-03-06 01:00:00;16309,267;-1,7330000000000001;-2;0;-2033;18346;922;698;0;0;0;605;0;0;0;1677,057;1016,6079999999999;0;36,722000000000001;29,594000000000001
2023-03-06 02:00:00;16121,267;-1,7330000000000001;-2;0;-1982;18107;922;697;0;0;0;604;0;0;0;1778,347;1039,277;0;34,914999999999999;27,148
2023-03-06 03:00:00;16121,267;-1,7330000000000001;-2;0;-1887;18012;922;696;0;0;0;607;0;0;0;1955,319;1094,905;0;0,70399999999999996;27,838000000000001
2023-03-06 04:00:00;17515,267;-1,7330000000000001;-2;0;-745;18264;921;695;0;0;0;605;0;0;0;1959,7560000000001;1045,623;0;0;29,356999999999999
2023-03-06 05:00:00;18513,400000000001;-1,6000000000000001;-2;0;-28;18545;921;723;33;0;0;606;1103;0;0;2561,7660000000001;1039,4590000000001;0;39,716000000000001;31,271000000000001
2023-03-06 06:00:00;18169;0;-2;0;-10;18181;921;758;831;0;0;602;1669;0;0;2850,424;985,88300000000004;39,188000000000002;96,629999999999995;30,991
2023-03-06 07:00:00;18226;0;-2;0;-23;18251;921;744;892;0;0;603;368;0;0;2984,7080000000001;844,72699999999998;587,48500000000001;162,67400000000001;30,782
2023-03-06 08:00:00;18104;0;-2;0;-21;18127;921;733;920;0;0;604;647;0;0;3150,3690000000001;721,65800000000002;1177,204;367,12;35,753
2023-03-06 09:00:00;17821;0;-2;0;-24;17847;921;736;896;0;0;603;439;0;0;3280,9929999999999;901,99599999999998;1426,4000000000001;490,565;36,585999999999999
2023-03-06 10:00:00;17527;0;-2;0;-23;17552;922;746;800;0;0;603;17;0;0;3533,6909999999998;1186,395;1548,8679999999999;502,81400000000002;38,703000000000003
2023-03-06 11:00:00;17483;0;-2;0;-21;17506;922;763;608;0;0;604;134;0;0;3726,7910000000002;1190,961;1556,623;501,82600000000002;43,189999999999998
2023-03-06 12:00:00;17367;0;-2;0;-19;17388;922;751;633;0;0;604;510;0;0;3653,0219999999999;1068,6610000000001;1558,691;502,71699999999998;44,802
2023-03-06 13:00:00;17115;0;-2;0;-18;17135;922;795;625;0;0;602;612;0;0;3735,1129999999998;1051,3240000000001;1597,242;503,19999999999999;44,567
2023-03-06 14:00:00;17223;0;-2;0;-27;17252;922;777;723;0;0;604;668;0;0;3861,2350000000001;1095,528;1530,6759999999999;497,88;38,929000000000002
2023-03-06 15:00:00;17271;0;-2;0;-15;17288;922;744;856;0;237,578;605;1070;0;0;3595,6379999999999;1108,6780000000001;1384,182;475,74299999999999;43,265000000000001
2023-03-06 16:00:00;17414;0;-2;0;-30;17446;922;744;960;0;464,06700000000001;604;790;0;0;4170,8630000000003;1187,345;1089,6179999999999;477,97899999999998;45,963000000000001
2023-03-06 17:00:00;17805;0;-2;0;-22;17829;923;751;1273;0;471,01900000000001;604;528;0;0;4147,7479999999996;1263,694;662,495;470,72399999999999;46,259
2023-03-06 18:00:00;17964;0;-2;0;-18;17984;922;748;1203;0;474,47300000000001;603;996;359;0;4277,7120000000004;1481,181;111,639;420,75999999999999;47,030000000000001
2023-03-06 19:00:00;18022;0;-2;0;-19;18043;922;723;1203;0;476,47899999999998;601;981;359;0;4747,0209999999997;1561,279;0,10199999999999999;390,06;46,619
2023-03-06 20:00:00;17973;0;-2;0;-32;18007;922;756;935;0;457,04700000000003;599;267;4,5;0;4576,8050000000003;1598,3969999999999;0;387,31700000000001;46,744999999999997
2023-03-06 21:00:00;17089;0;-2;0;-602;17693;922;727;728;0;44,725000000000001;597;0;0;0;4205,8280000000004;1705,7349999999999;0;373,01900000000001;46,113
2023-03-06 22:00:00;16175;0;-2;0;-1455;17632;923;736;594;0;0;609;0;0;0;3654,9209999999998;1577,0440000000001;0;110,361;44,813000000000002
2023-03-06 23:00:00;15647;0;-2;0;-1652;17301;923;734;664;0;0;604;0;0;0;3133,8510000000001;1468,0820000000001;0;52,503999999999998;45,505000000000003
2023-03-07 00:00:00;15915;0;-2;0;-1372;17289;923;705;638;0;0;606;0;0;0;2842,4389999999999;1356,838;0;35,728000000000002;46,985999999999997
