Date Time Hour Beginning,Wind,PV,CSP,Other RE
2023-04-18 12:00:00,700.94000000000005,1682.788,264.31999999999999,18.805
2023-04-18 13:00:00,667.30200000000002,1687.9459999999999,262.80900000000003,18.765000000000001
2023-04-18 14:00:00,750.69200000000001,1595.3130000000001,269.23500000000001,18.707999999999998
2023-04-18 15:00:00,760.49800000000005,1412.809,330.95299999999997,18.696999999999999
2023-04-18 16:00:00,695.44500000000005,870.16700000000003,356.84199999999998,18.831
2023-04-18 17:00:00,762.25400000000002,199.846,330.303,19.675999999999998
2023-04-18 18:00:00,606.18399999999997,1.1100000000000001,307.77999999999997,19.675000000000001
2023-04-18 19:00:00,472.81400000000002,0,301.06700000000001,21.344999999999999
2023-04-18 20:00:00,413.82799999999997,0,288.05200000000002,34.490000000000002
2023-04-18 21:00:00,347.77199999999999,0,192.28800000000001,43.478999999999999
2023-04-18 22:00:00,332.23599999999999,0,35.420999999999999,43.049999999999997
2023-04-18 23:00:00,340.02600000000001,0,34.755000000000003,42.106999999999999
2023-04-19 00:00:00,443.50099999999998,0,13.727,41.851999999999997
2023-04-19 01:00:00,624.101,0,0,41.25
2023-04-19 02:00:00,813.78800000000001,0,0,39.777000000000001
2023-04-19 03:00:00,992.37800000000004,0,0,30.135999999999999
2023-04-19 04:00:00,976.71699999999998,0,0,33.585999999999999
2023-04-19 05:00:00,1093.174,0,0,38.295999999999999
2023-04-19 06:00:00,1143.595,5.2679999999999998,12.195,33.405999999999999
2023-04-19 07:00:00,1194.5599999999999,351.14400000000001,68.631,32.899000000000001
2023-04-19 08:00:00,1154.404,1127.0260000000001,105.178,33.268000000000001
2023-04-19 09:00:00,1037.4010000000001,1490.7049999999999,232.346,19.489999999999998
2023-04-19 10:00:00,1273.491,1630.6400000000001,284.447,31.992999999999999
2023-04-19 11:00:00,1594.7629999999999,1681.335,248.26900000000001,40.344999999999999
2023-04-19 12:00:00,1850.9739999999999,1660.287,244.97200000000001,39.932000000000002
2023-04-19 13:00:00,1756.819,1631.816,260.32499999999999,40.079999999999998
2023-04-19 14:00:00,1631.828,1548.277,303.43099999999998,37.493000000000002
2023-04-19 15:00:00,1551.115,1352.2139999999999,351.38999999999999,37.045000000000002
2023-04-19 16:00:00,1555.971,861.77200000000005,343.21100000000001,42.222999999999999
2023-04-19 17:00:00,1501.1559999999999,190.767,333.00099999999998,41.939
2023-04-19 18:00:00,1262.8430000000001,0.28000000000000003,300.85599999999999,37.137
2023-04-19 19:00:00,1243.386,0,297.46899999999999,38.284999999999997
2023-04-19 20:00:00,1352.3009999999999,0,292.76999999999998,39.752000000000002
2023-04-19 21:00:00,1572.1410000000001,0,160.054,40.073
2023-04-19 22:00:00,1832.473,0,35.567999999999998,41.442
2023-04-19 23:00:00,1917.297,0,35.302,41.219999999999999
2023-04-20 00:00:00,2053.2759999999998,0,7.4089999999999998,40.238
2023-04-20 01:00:00,1960.6210000000001,0,0,39.241
2023-04-20 02:00:00,2034.403,0,0,38.923999999999999
2023-04-20 03:00:00,2236.7750000000001,0,0,39.740000000000002
2023-04-20 04:00:00,2398.4569999999999,0,0,39.423000000000002
2023-04-20 05:00:00,2250.056,0,0,39.771999999999998
2023-04-20 06:00:00,2380.3240000000001,5.617,0,39.759
2023-04-20 07:00:00,2370.3760000000002,188.79900000000001,0,38.427999999999997
2023-04-20 08:00:00,2337.7759999999998,578.52599999999995,0,37.25
2023-04-20 09:00:00,2218.5169999999998,873.5,8.6850000000000005,34.356999999999999
2023-04-20 10:00:00,2636.5619999999999,1043.2940000000001,64.721999999999994,36.939
2023-04-20 11:00:00,2730.9720000000002,1183.884,74.688999999999993,33.371000000000002
2023-04-20 12:00:00,2677.4520000000002,1165.491,90.150999999999996,38.570999999999998
2023-04-20 13:00:00,2586.9569999999999,1112.508,106.16500000000001,39.526000000000003
2023-04-20 14:00:00,2560.308,1117.1959999999999,103.87,37.579999999999998
2023-04-20 15:00:00,2722.2330000000002,929.92200000000003,149.06899999999999,44.563000000000002
2023-04-20 16:00:00,2920.2310000000002,584.41600000000005,193.73599999999999,44.813000000000002
2023-04-20 17:00:00,2938.355,125.069,237.571,42.999000000000002
2023-04-20 18:00:00,2683.9670000000001,0.68799999999999994,169.20099999999999,41.622
2023-04-20 19:00:00,2530.4569999999999,0,113.619,43.003999999999998
2023-04-20 20:00:00,2119.1979999999999,0,96.846999999999994,41.228000000000002
2023-04-20 21:00:00,2029.1130000000001,0,94.484999999999999,38.554000000000002
2023-04-20 22:00:00,1908.771,0,7.8410000000000002,34.673000000000002
2023-04-20 23:00:00,1740.0129999999999,0,0,32.750999999999998
2023-04-21 00:00:00,1542.011,0,0,38.575000000000003
2023-04-21 01:00:00,1328.8689999999999,0,0,37.688000000000002
2023-04-21 02:00:00,1237.614,0,0,34.488999999999997
2023-04-21 03:00:00,1045.511,0,0,34.509
2023-04-21 04:00:00,1060.74,0,0,37.209000000000003
2023-04-21 05:00:00,988.71900000000005,0,0,35.081000000000003
2023-04-21 06:00:00,926.70899999999995,4.8399999999999999,0,27.077000000000002
2023-04-21 07:00:00,780.55399999999997,364.02999999999997,0,25.231000000000002
2023-04-21 08:00:00,741.98000000000002,1181.6389999999999,0,25.716999999999999
2023-04-21 09:00:00,764.37900000000002,1528.098,92.551000000000002,33.517000000000003
2023-04-21 10:00:00,702.30899999999997,1692.8810000000001,287.43700000000001,37.576999999999998
2023-04-21 11:00:00,599.67399999999998,1734.857,315.29199999999997,22.632000000000001
2023-04-21 12:00:00,535.54300000000001,1734.7349999999999,315.30500000000001,30.175000000000001
2023-04-21 13:00:00,394.649,1692.3879999999999,331.53899999999999,39.747999999999998
2023-04-21 14:00:00,447.22399999999999,1592.6379999999999,435.82499999999999,39.637999999999998
2023-04-21 15:00:00,550.13999999999999,1396.5340000000001,470.596,41.091000000000001
2023-04-21 16:00:00,578.98099999999999,973.53099999999995,484.56400000000002,38.648000000000003
2023-04-21 17:00:00,432.423,230.339,426.16300000000001,34.786999999999999
2023-04-21 18:00:00,377.58300000000003,0.46400000000000002,343.53899999999999,37.950000000000003
2023-04-21 19:00:00,375.13099999999997,0,323.63099999999997,38.094999999999999
