Week_min_DateKey,Min of UCLF+OCLF,Average of UCLF+OCLF,Max of UCLF+OCLF
2023-04-03,14384,939,15766,894511904755,17249,700000000001
2023-04-10,14447,678,17048,563755952386,18921,415000000001
2023-04-17,15114,005999999999,16208,898672619052,17816,165000000001
2023-04-24,14312,159,16070,610263888891,17126,98
