Date;Eskom OCGT Generation;Eskom Gas Generation;Dispatchable IPP OCGT;Manual Load Reduction(MLR);Palmiet Gen Unit Hours;Ingula Gen Unit Hours;Drakensberg Gen Unit Hours;Palmiet Max Hours;Ingula Max Hours;Drakensberg Max Hours;Palmiet Min Hours;Ingula Min Hours;Drakensberg Min Hours
2023-03-06 00:00:00;176;0;0;1726,5350000000001;27,399999999999999;47,039999999999999;71,400000000000006;58,7;67;102;8;12;12
2023-03-06 01:00:00;0;0;0;1690,9190000000001;27,399999999999999;50,200000000000003;73,400000000000006;58,7;67;102;8;12;12
2023-03-06 02:00:00;0;0;0;1797,2;27,399999999999999;52,57;75,400000000000006;58,7;67;102;8;12;12
2023-03-06 03:00:00;0;0;0;1978,1479999999999;27,399999999999999;54,829999999999998;77,400000000000006;58,7;67;102;8;12;12
2023-03-06 04:00:00;0;0;0;1984,079;27,399999999999999;57;79,799999999999997;58,7;67;102;8;12;12
2023-03-06 05:00:00;33;0;0;2580,4369999999999;27,399999999999999;57,189999999999998;81,400000000000006;58,7;67;102;8;12;12
2023-03-06 06:00:00;831;0;0;2862,2420000000002;27,600000000000001;55,18;79,799999999999997;58,7;67;102;8;12;12
2023-03-06 07:00:00;892;0;0;2991,9989999999998;27,800000000000001;52,719999999999999;77,799999999999997;58,7;67;102;8;12;12
2023-03-06 08:00:00;920;0;0;3157,3690000000001;27,800000000000001;51,579999999999998;77,400000000000006;58,7;67;102;8;12;12
2023-03-06 09:00:00;896;0;0;3287,9960000000001;27,800000000000001;49,93;77,400000000000006;58,7;67;102;8;12;12
2023-03-06 10:00:00;800;0;0;3542,29;27,800000000000001;48,740000000000002;77,400000000000006;58,7;67;102;8;12;12
2023-03-06 11:00:00;608;0;0;3734,0909999999999;27,800000000000001;48,909999999999997;77,400000000000006;58,7;67;102;8;12;12
2023-03-06 12:00:00;633;0;0;3663,9740000000002;27,800000000000001;48,689999999999998;77;58,7;67;102;8;12;12
2023-03-06 13:00:00;625;0;0;3753,4189999999999;27,800000000000001;48,030000000000001;76,599999999999994;58,7;67;102;8;12;12
2023-03-06 14:00:00;723;0;0;3886,607;27,800000000000001;46,310000000000002;76,200000000000003;58,7;67;102;8;12;12
2023-03-06 15:00:00;856;0;237,578;3613,6779999999999;27,800000000000001;45,079999999999998;75,400000000000006;58,7;67;102;8;12;12
2023-03-06 16:00:00;960;0;464,06700000000001;4192,5600000000004;27,800000000000001;43,359999999999999;73,799999999999997;58,7;67;102;8;12;12
2023-03-06 17:00:00;1273;0;471,01900000000001;4169,5;27,800000000000001;41,909999999999997;73,400000000000006;58,7;67;102;8;12;12
2023-03-06 18:00:00;1203;0;474,47300000000001;4301,9530000000004;27,800000000000001;40,68;73;58,7;67;102;8;12;12
2023-03-06 19:00:00;1203;0;476,47899999999998;4768,2309999999998;27,800000000000001;39,090000000000003;71,799999999999997;58,7;67;102;8;12;12
2023-03-06 20:00:00;935;0;457,04700000000003;4588,5929999999998;27,800000000000001;37,530000000000001;70,599999999999994;58,7;67;102;8;12;12
2023-03-06 21:00:00;728;0;44,725000000000001;4216,6790000000001;27,800000000000001;36,920000000000002;70,599999999999994;58,7;67;102;8;12;12
2023-03-06 22:00:00;594;0;0;3665,6010000000001;27,800000000000001;37,350000000000001;70,599999999999994;58,7;67;102;8;12;12
2023-03-06 23:00:00;664;0;0;3155,7539999999999;27,800000000000001;38,43;73,400000000000006;58,7;67;102;8;12;12
2023-03-07 00:00:00;638;0;0;2849,0799999999999;27,800000000000001;40,270000000000003;75,400000000000006;58,7;67;102;8;12;12
2023-03-07 01:00:00;620;0;0;2878,8739999999998;27,800000000000001;41,619999999999997;77,400000000000006;58,7;67;102;8;12;12
