Date_Time_Hour_Beginning,Eskom OCGT Hourly LF,Eskom OCGT Daily LF
2023-04-25 00:00,0,53.031769069504918
2023-04-25 01:00,0,53.031769069504918
2023-04-25 02:00,0,53.031769069504918
2023-04-25 03:00,0,53.031769069504918
2023-04-25 04:00,2.0609579100145137,53.031769069504918
2023-04-25 05:00,11.981938397032737,53.031769069504918
2023-04-25 06:00,22.676066072292485,53.031769069504918
2023-04-25 07:00,29.983067247218191,53.031769069504918
2023-04-25 08:00,35.875933989141537,53.031769069504918
2023-04-25 09:00,38.979196903725203,53.031769069504918
2023-04-25 10:00,41.109205260148656,53.031769069504918
2023-04-25 11:00,43.041444928237382,53.031769069504918
2023-04-25 12:00,44.616873209035759,53.031769069504918
2023-04-25 13:00,45.773723132213703,53.031769069504918
2023-04-25 14:00,46.979519432349619,53.031769069504918
2023-04-25 15:00,47.865263667150458,53.031769069504918
2023-04-25 16:00,48.30530180141723,53.031769069504918
2023-04-25 17:00,49.107670805784018,53.031769069504918
2023-04-25 18:00,49.97326407455504,53.031769069504918
2023-04-25 19:00,50.641025641025635,53.031769069504918
2023-04-25 20:00,51.309696592715461,53.031769069504918
2023-04-25 21:00,51.961560452126484,53.031769069504918
2023-04-25 22:00,52.581981868282114,53.031769069504918
2023-04-25 23:00,53.031769069504918,53.031769069504918
2023-04-26 00:00,53.238509917755209,65.531769069504918
2023-04-26 01:00,52.874846488779724,65.531769069504918
2023-04-26 02:00,52.575749431095339,65.531769069504918
2023-04-26 03:00,52.503628447024674,65.531769069504918
2023-04-26 04:00,52.685050798258345,65.531769069504918
2023-04-26 05:00,53.386550556361875,65.531769069504918
2023-04-26 06:00,54.319022426143547,65.531769069504918
2023-04-26 07:00,55.126693275278186,65.531769069504918
2023-04-26 08:00,55.823840729501107,65.531769069504918
2023-04-26 09:00,56.502746236375536,65.531769069504918
2023-04-26 10:00,56.706061234363126,65.531769069504918
2023-04-26 11:00,56.56614524539053,65.531769069504918
2023-04-26 12:00,56.361877116594094,65.531769069504918
2023-04-26 13:00,56.181091335013875,65.531769069504918
2023-04-26 14:00,56.048031955143706,65.531769069504918
2023-04-26 15:00,55.872036768263179,65.531769069504918
2023-04-26 16:00,55.875724214426469,65.531769069504918
2023-04-26 17:00,56.313497822931794,65.531769069504918
2023-04-26 18:00,57.006559332140725,65.531769069504918
2023-04-26 19:00,57.441614988784792,65.531769069504918
2023-04-26 20:00,57.876686555931848,65.531769069504918
2023-04-26 21:00,58.326497128794095,65.531769069504918
2023-04-26 22:00,58.820986319982701,65.531769069504918
2023-04-26 23:00,59.281769069504918,65.531769069504918
2023-04-27 00:00,59.263647403809131,24.115062086760201
2023-04-27 01:00,59.101112723754234,24.115062086760201
2023-04-27 02:00,58.851987819801366,24.115062086760201
2023-04-27 03:00,58.396598563507126,24.115062086760201
2023-04-27 04:00,58.106270139022008,24.115062086760201
2023-04-27 05:00,57.783690802558731,24.115062086760201
2023-04-27 06:00,57.304833531248619,24.115062086760201
2023-04-27 07:00,56.828391734052111,24.115062086760201
2023-04-27 08:00,56.359330837980295,24.115062086760201
2023-04-27 09:00,55.861401664915,24.115062086760201
2023-04-27 10:00,55.328692201093865,24.115062086760201
2023-04-27 11:00,54.440412836639254,24.115062086760201
2023-04-27 12:00,53.547947052432058,24.115062086760201
2023-04-27 13:00,52.684270487070236,24.115062086760201
2023-04-27 14:00,51.848012225370724,24.115062086760201
2023-04-27 15:00,51.037887034349296,24.115062086760201
2023-04-27 16:00,50.252688772282383,24.115062086760201
2023-04-27 17:00,49.714855375232737,24.115062086760201
2023-04-27 18:00,49.436417332784558,24.115062086760201
2023-04-27 19:00,49.154785281311362,24.115062086760201
2023-04-27 20:00,48.887626820358562,24.115062086760201
2023-04-27 21:00,48.640541848089022,24.115062086760201
2023-04-27 22:00,48.229385991809593,24.115062086760201
2023-04-27 23:00,47.559533408590013,24.115062086760201
2023-04-28 00:00,46.908032950938093,22.127479438800194
2023-04-28 01:00,46.274140613763251,22.127479438800194
2023-04-28 02:00,45.657152072246411,22.127479438800194
2023-04-28 03:00,45.056400071295798,22.127479438800194
2023-04-28 04:00,44.471880320936926,22.127479438800194
2023-04-28 05:00,44.097105925843231,22.127479438800194
2023-04-28 06:00,43.756927731133608,22.127479438800194
2023-04-28 07:00,43.609700048379295,22.127479438800194
2023-04-28 08:00,43.854933792040711,22.127479438800194
2023-04-28 09:00,44.031057146565658,22.127479438800194
2023-04-28 10:00,44.220423056522165,22.127479438800194
2023-04-28 11:00,44.10982099661345,22.127479438800194
2023-04-28 12:00,43.741711488659327,22.127479438800194
2023-04-28 13:00,43.354035170621394,22.127479438800194
2023-04-28 14:00,42.992509550739868,22.127479438800194
2023-04-28 15:00,42.626006069402294,22.127479438800194
2023-04-28 16:00,42.282415485722673,22.127479438800194
2023-04-28 17:00,42.194269741439555,22.127479438800194
2023-04-28 18:00,42.448311243666829,22.127479438800194
2023-04-28 19:00,42.609011169306491,22.127479438800194
2023-04-28 20:00,42.442165935775186,22.127479438800194
2023-04-28 21:00,42.07814799946474,22.127479438800194
2023-04-28 22:00,41.635220125786162,22.127479438800194
2023-04-28 23:00,41.201519916142558,22.127479438800194
2023-04-29 00:00,40.776761978862737,10.599096919851638
2023-04-29 01:00,40.360672570915156,10.599096919851638
2023-04-29 02:00,39.952989009592784,10.599096919851638
2023-04-29 03:00,39.55345911949685,10.599096919851638
2023-04-29 04:00,39.161840712373127,10.599096919851638
2023-04-29 05:00,38.777901097545936,10.599096919851638
