Date_Time_Hour_Beginning;Eskom OCGT Hourly LF;Eskom OCGT Daily LF
2023-01-31 00:00;30,575713594581522;47,806805353975165
2023-01-31 01:00;31,712626995645866;47,806805353975165
2023-01-31 02:00;32,10772456055475;47,806805353975165
2023-01-31 03:00;31,482825350749877;47,806805353975165
2023-01-31 04:00;32,994678277697147;47,806805353975165
2023-01-31 05:00;37,284308982422189;47,806805353975165
2023-01-31 06:00;44,633354067316333;47,806805353975165
2023-01-31 07:00;50,169327527818098;47,806805353975165
2023-01-31 08:00;54,200935333010804;47,806805353975165
2023-01-31 09:00;56,874697629414605;47,806805353975165
2023-01-31 10:00;58,428992391256543;47,806805353975165
2023-01-31 11:00;58,236574746008706;47,806805353975165
2023-01-31 12:00;57,359234862863303;47,806805353975165
2023-01-31 13:00;56,648697214734952;47,806805353975165
2023-01-31 14:00;55,765199161425571;47,806805353975165
2023-01-31 15:00;54,952830188679243;47,806805353975165
2023-01-31 16:00;54,142121289735059;47,806805353975165
2023-01-31 17:00;53,456431758318544;47,806805353975165
2023-01-31 18:00;52,911669594887066;47,806805353975165
2023-01-31 19:00;52,421383647798748;47,806805353975165
2023-01-31 20:00;51,807312184670671;47,806805353975165
2023-01-31 21:00;50,488191054228793;47,806805353975165
2023-01-31 22:00;49,067121011337584;47,806805353975165
2023-01-31 23:00;47,806805353975165;47,806805353975165
2023-02-01 00:00;46,562167392356073;12,772133526850507
2023-02-01 01:00;45,493282721149193;12,772133526850507
2023-02-01 02:00;44,505366517945134;12,772133526850507
2023-02-01 03:00;43,581104430161034;12,772133526850507
2023-02-01 04:00;42,742271824900321;12,772133526850507
2023-02-01 05:00;42,86566682793098;12,772133526850507
2023-02-01 06:00;43,820715701421726;12,772133526850507
2023-02-01 07:00;43,818033381712631;12,772133526850507
2023-02-01 08:00;43,369837709460349;12,772133526850507
2023-02-01 09:00;42,747374711858619;12,772133526850507
2023-02-01 10:00;41,539843803994749;12,772133526850507
2023-02-01 11:00;40,385959253883783;12,772133526850507
2023-02-01 12:00;39,294446841616654;12,772133526850507
2023-02-01 13:00;38,260382451047789;12,772133526850507
2023-02-01 14:00;37,279347003585031;12,772133526850507
2023-02-01 15:00;36,347363328495405;12,772133526850507
2023-02-01 16:00;35,46084227170283;12,772133526850507
2023-02-01 17:00;34,616536503328952;12,772133526850507
2023-02-01 18:00;33,811500770693399;12,772133526850507
2023-02-01 19:00;33,043057571359455;12,772133526850507
2023-02-01 20:00;32,308767403107026;12,772133526850507
2023-02-01 21:00;31,606402894343827;12,772133526850507
2023-02-01 22:00;30,933926237017367;12,772133526850507
2023-02-01 23:00;30,289469440412837;12,772133526850507
2023-02-02 00:00;29,671317002853392;7,1480406386066759
2023-02-02 01:00;29,077890662796325;7,1480406386066759
2023-02-02 02:00;28,507735943917961;7,1480406386066759
2023-02-02 03:00;27,959510252688773;7,1480406386066759
2023-02-02 04:00;27,431972323392756;7,1480406386066759
2023-02-02 05:00;27,021627336092745;7,1480406386066759
2023-02-02 06:00;27,033469674979109;7,1480406386066759
2023-02-02 07:00;26,967136636947959;7,1480406386066759
2023-02-02 08:00;26,949812848521887;7,1480406386066759
2023-02-02 09:00;26,924745174582519;7,1480406386066759
2023-02-02 10:00;26,902167228358465;7,1480406386066759
2023-02-02 11:00;26,878729237219801;7,1480406386066759
2023-02-02 12:00;26,610990823796264;7,1480406386066759
2023-02-02 13:00;26,181781294380198;7,1480406386066759
