Date_Time_Hour_Beginning;Thermal_Gen_Excl_Pumping_and_SCO;Eskom_OCGT_SCO_Pumping;Eskom_Gas_SCO_Pumping;Hydro_Water_SCO_Pumping;Pumped_Water_SCO_Pumping;Thermal_Generation;Nuclear_Generation;International_Imports;Eskom_OCGT_Generation;Eskom_Gas_Generation;Dispatchable_IPP_OCGT;Hydro_Water_Generation;Pumped_Water_Generation;IOS_Excl_ILS_and_MLR;ILS_Usage;Manual_Load_Reduction_MLR;Wind;PV;CSP;Other_RE
2023-02-06 00:00:00;16319,667000000001;-3,3330000000000002;-2;0;-2261;18586;923;1344;0;0;0;334;0;0;0;1189,904;1157,6990000000001;0;0;43,512
2023-02-06 01:00:00;16351,800999999999;-3,1989999999999998;-2;0;-1933;18290;923;1343;0;0;0;334;0;0;0;1012,898;1043,932;0;0;44,003999999999998
2023-02-06 02:00:00;16331,667000000001;-3,3330000000000002;-2;0;-1997;18334;923;1343;0;0;0;334;0;0;0;1001,829;982,05799999999999;0;0;45,051000000000002
2023-02-06 03:00:00;16566,800999999999;-3,1989999999999998;-2;0;-1697;18269;923;1325;0;0;0;333;0;0;0;1050,5350000000001;965,44100000000003;0;0;45,131999999999998
2023-02-06 04:00:00;17851,534;-3,4660000000000002;-2;0;-752;18609;923;1336;0;0;0;333;0;0;0;1033,7080000000001;936,22000000000003;0;0;42,880000000000003
2023-02-06 05:00:00;18785,800999999999;-3,1989999999999998;-2;0;-44;18835;923;1320;70;0;0;499;1063;0;0;1805,6379999999999;862,50599999999997;0,13400000000000001;0;42,478000000000002
2023-02-06 06:00:00;19134,993999999999;-3,4660000000000002;-2;0;-19;19159,459999999999;923;1327;559;0;0;603;1158;0;0;1782,087;811,66200000000003;107,2;0;41,750999999999998
2023-02-06 07:00:00;19094,800999999999;-3,1989999999999998;-2;0;-18;19118;923;1317;554;0;0;604;429;0;0;1905,675;699,54899999999998;601,95100000000002;0;43,790999999999997
2023-02-06 08:00:00;19035,667000000001;-3,3330000000000002;-2;0;-9;19050;923;1366;528;0;0;605;907;0;0;2091,4699999999998;590,08199999999999;1146,827;62,655000000000001;43,668999999999997
2023-02-06 09:00:00;18786,800999999999;-3,1989999999999998;-2;0;-8;18800;923;1406;517;0;0;604;743;0;0;2354,5859999999998;526,58799999999997;1393,75;155,458;40,154000000000003
2023-02-06 10:00:00;18598,667000000001;-3,3330000000000002;-2;0;-16;18620;923;1423;505;0;0;600;436;37,25;0;2671,1309999999999;496,62900000000002;1627,0530000000001;204,732;39,819000000000003
2023-02-06 11:00:00;18782,387000000002;-3,3330000000000002;-2;0;-22;18809,720000000001;923;1460;458;0;0;514;154;439,55000000000001;0;2455,71;513,95600000000002;1677,213;260,01600000000002;44,296999999999997
2023-02-06 12:00:00;18459,934000000001;-3,0659999999999998;-2;0;-12;18477;924;1422;429;0;0;514;704;0;0;2518,692;662,83699999999999;1651,6410000000001;288,58600000000001;45,106999999999999
2023-02-06 13:00:00;18311,800999999999;-3,1989999999999998;-2;0;-19;18336;923;1421;625;0;334,78399999999999;513;382;0;0;2561,3780000000002;756,32600000000002;1556,223;234,15700000000001;45,247
2023-02-06 14:00:00;18411,534;-3,4660000000000002;-2;0;-15;18432;923;1390;637;0;438,11799999999999;514;475;0;0;2495,3299999999999;877,529;1388,7819999999999;215,155;45,435000000000002
2023-02-06 15:00:00;18260,800999999999;-3,1989999999999998;-2;0;-10;18276;923;1396;646;0;442,86900000000003;513;845;0;0;2537,511;1012,6079999999999;1166,684;261,20100000000002;44,762
2023-02-06 16:00:00;18501,667000000001;-3,3330000000000002;-2;0;-23;18530;923;1401;631;0;445,53300000000002;513;465;0;0;3051,8029999999999;1329,6189999999999;857,54399999999998;295,66500000000002;44,853999999999999
2023-02-06 17:00:00;18502,667000000001;-3,3330000000000002;-2;0;-21;18529;923;1408;650;0;447,125;600;677;0;0;2995,3049999999998;1338,2190000000001;522,94000000000005;345,22000000000003;44,161000000000001
2023-02-06 18:00:00;18477,800999999999;-3,1989999999999998;-2;0;-18;18501;922;1341;637;0;451,19900000000001;602;1024;363;0;3273,355;1249,0619999999999;156,756;313,42599999999999;44,558999999999997
2023-02-06 19:00:00;18539,534;-3,4660000000000002;-2;0;-10;18555;922;1299;650;0;452,87099999999998;605;1597;363;0;3685,4349999999999;1400,2260000000001;8,3670000000000009;303,57400000000001;44,140000000000001
2023-02-06 20:00:00;18464,534;-3,4660000000000002;-2;0;-13;18483;921;1284;648;0;454,10399999999998;602;1481;4,5;0;3333,5419999999999;1503,5519999999999;0;302,14699999999999;44,984000000000002
2023-02-06 21:00:00;18425,867999999999;-4,1319999999999997;-2;0;-17;18449;921;1298;495;0;228,041;423;363;0;0;3090,5189999999998;1397,9690000000001;0;204,673;45,402999999999999
2023-02-06 22:00:00;18115,935000000001;-5,0650000000000004;-2;0;-130;18253;921;1275;80;0;1,9590000000000001;333;111;0;0;2734,9969999999998;1223,972;0;0,82099999999999995;45,756
2023-02-06 23:00:00;17108,935000000001;-5,0650000000000004;-2;0;-1243;18359;922;1289;0;0;0;333;0;0;0;2595,9369999999999;1045,8240000000001;0;0;44,649999999999999
