Date_Time_Hour_Beginning,Dispatchable IPP OCGT Daily LF,Dispatchable IPP OCGT Hourly LF
2023-04-25 00:00,15.923868300467186,0
2023-04-25 01:00,15.923868300467186,0
2023-04-25 02:00,15.923868300467186,0
2023-04-25 03:00,15.923868300467186,0
2023-04-25 04:00,15.923868300467186,0
2023-04-25 05:00,15.923868300467186,5.3427028985723659
2023-04-25 06:00,15.923868300467186,13.450297886585938
2023-04-25 07:00,15.923868300467186,19.632571583299239
2023-04-25 08:00,15.923868300467186,24.413708093820858
2023-04-25 09:00,15.923868300467186,27.227695765876348
2023-04-25 10:00,15.923868300467186,27.556107480131576
2023-04-25 11:00,15.923868300467186,27.811309247086612
2023-04-25 12:00,15.923868300467186,28.021996072097167
2023-04-25 13:00,15.923868300467186,27.298059943658032
2023-04-25 14:00,15.923868300467186,25.4781892807475
2023-04-25 15:00,15.923868300467186,23.885802450700776
2023-04-25 16:00,15.923868300467186,22.480755247718381
2023-04-25 17:00,15.923868300467186,21.231824400622912
2023-04-25 18:00,15.923868300467186,20.114359958484865
2023-04-25 19:00,15.923868300467186,19.108641960560622
2023-04-25 20:00,15.923868300467186,18.198706629105356
2023-04-25 21:00,15.923868300467186,17.371492691418748
2023-04-25 22:00,15.923868300467186,16.616210400487496
2023-04-25 23:00,15.923868300467186,15.923868300467186
2023-04-26 00:00,34.329596258545052,15.286913568448499
2023-04-26 01:00,34.329596258545052,14.698955354277402
2023-04-26 02:00,34.329596258545052,14.154549600415276
2023-04-26 03:00,34.329596258545052,13.76512204795908
2023-04-26 04:00,34.329596258545052,14.673855899733553
2023-04-26 05:00,34.329596258545052,16.354424146374402
2023-04-26 06:00,34.329596258545052,18.837536410500068
2023-04-26 07:00,34.329596258545052,21.238237024515964
2023-04-26 08:00,34.329596258545052,23.473340754872694
2023-04-26 09:00,34.329596258545052,25.169902570083625
2023-04-26 10:00,34.329596258545052,25.730722699749975
2023-04-26 11:00,34.329596258545052,25.126502072115386
2023-04-26 12:00,34.329596258545052,24.447407421517678
2023-04-26 13:00,34.329596258545052,23.80405459463563
2023-04-26 14:00,34.329596258545052,23.193694220414205
2023-04-26 15:00,34.329596258545052,22.613851864903847
2023-04-26 16:00,34.329596258545052,22.183530789056366
2023-04-26 17:00,34.329596258545052,22.357343590876923
2023-04-26 18:00,34.329596258545052,22.914510877908373
2023-04-26 19:00,34.329596258545052,23.46083225435639
2023-04-26 20:00,34.329596258545052,23.984197790429373
2023-04-26 21:00,34.329596258545052,24.487063307670866
2023-04-26 22:00,34.329596258545052,24.961017509147883
2023-04-26 23:00,34.329596258545052,25.126732279506118
2023-04-27 00:00,10.911722475574788,25.257374656304048
2023-04-27 01:00,10.911722475574788,25.386076459713959
2023-04-27 02:00,10.911722475574788,25.409194307998682
2023-04-27 03:00,10.911722475574788,25.002875438676696
2023-04-27 04:00,10.911722475574788,24.82876561486988
2023-04-27 05:00,10.911722475574788,24.956634365919715
2023-04-27 06:00,10.911722475574788,25.081127573220879
2023-04-27 07:00,10.911722475574788,25.202644722053819
2023-04-27 08:00,10.911722475574788,25.309885563371211
2023-04-27 09:00,10.911722475574788,25.309210791223101
2023-04-27 10:00,10.911722475574788,24.880754047967603
2023-04-27 11:00,10.911722475574788,24.466074813834812
2023-04-27 12:00,10.911722475574788,24.064991620165387
2023-04-27 13:00,10.911722475574788,23.676846594033687
2023-04-27 14:00,10.911722475574788,23.301023632223629
2023-04-27 15:00,10.911722475574788,22.936945137970135
2023-04-27 16:00,10.911722475574788,22.584069058924438
2023-04-27 17:00,10.911722475574788,22.241886194395281
2023-04-27 18:00,10.911722475574788,21.909917743732667
2023-04-27 19:00,10.911722475574788,21.587713071030716
2023-04-27 20:00,10.911722475574788,21.274847664204184
2023-04-27 21:00,10.911722475574788,20.970921269001266
2023-04-27 22:00,10.911722475574788,20.675556180705478
2023-04-27 23:00,10.911722475574788,20.388395678195675
2023-04-28 00:00,0,20.109102586713544
2023-04-28 01:00,0,19.837357957163363
2023-04-28 02:00,0,19.572859851067847
2023-04-28 03:00,0,19.315322221448536
2023-04-28 04:00,0,19.064473880910242
2023-04-28 05:00,0,18.820057549103701
2023-04-28 06:00,0,18.581828972532769
2023-04-28 07:00,0,18.349556110376106
2023-04-28 08:00,0,18.123018380618376
2023-04-28 09:00,0,17.902005961342546
2023-04-28 10:00,0,17.686319142531186
2023-04-28 11:00,0,17.475767724167721
2023-04-28 12:00,0,17.270170456824573
2023-04-28 13:00,0,17.069354521280101
2023-04-28 14:00,0,16.873155044024006
2023-04-28 15:00,0,16.681414645796462
2023-04-28 16:00,0,16.493983020562791
2023-04-28 17:00,0,16.310716542556538
2023-04-28 18:00,0,16.131477899231744
2023-04-28 19:00,0,15.956135748153136
2023-04-28 20:00,0,15.784564396022457
2023-04-28 21:00,0,15.616643498192435
2023-04-28 22:00,0,15.452257777158826
2023-04-28 23:00,0,15.291296758646755
2023-04-29 00:00,0,15.133654524021534
2023-04-29 01:00,0,14.979229477858047
2023-04-29 02:00,0,14.827924129596855
2023-04-29 03:00,0,14.679644888300885
2023-04-29 04:00,0,14.534301869604837
2023-04-29 05:00,0,14.391808714020476
2023-04-29 06:00,0,14.252082415826104
2023-04-29 07:00,0,14.115043161827776
2023-04-29 08:00,0,13.980614179334177
2023-04-29 09:00,0,13.848721592736684
2023-04-29 10:00,0,13.719294288131669
2023-04-29 11:00,0,13.592263785463784
2023-04-29 12:00,0,13.467564117707237
2023-04-29 13:00,0,13.345131716637168
2023-04-29 14:00,0,13.224905304775572
