Date Time Hour Beginning;Wind;PV;CSP;Other_RE
2022-12-01 00:00:00;1132,2560000000001;0;28,68;36,939999999999998
2022-12-01 01:00:00;980,46199999999999;0;0;37,725999999999999
2022-12-01 02:00:00;1067,5340000000001;0;0;37,069000000000003
2022-12-01 03:00:00;1102,8409999999999;0;0;37,706000000000003
2022-12-01 04:00:00;1104,809;0;0;37,323
2022-12-01 05:00:00;1172,027;22,960000000000001;0;36,859000000000002
2022-12-01 06:00:00;1125,8330000000001;359,67500000000001;13,789999999999999;36,558
2022-12-01 07:00:00;1044,171;1043,8689999999999;191,11799999999999;37,625
2022-12-01 08:00:00;1159,145;1416,691;328,73099999999999;38,042000000000002
2022-12-01 09:00:00;1391,8520000000001;1660,989;396,346;39,100999999999999
2022-12-01 10:00:00;1411,9749999999999;1869,1389999999999;410,036;39,234999999999999
2022-12-01 11:00:00;1238,251;1921,3900000000001;448,47000000000003;37,203000000000003
2022-12-01 12:00:00;1122,7239999999999;1913,787;405,30099999999999;38,637
2022-12-01 13:00:00;1141,0630000000001;1813,268;364,69999999999999;40,313000000000002
2022-12-01 14:00:00;1257,5699999999999;1597,6310000000001;336,12700000000001;39,804000000000002
2022-12-01 15:00:00;1702,6769999999999;1229,4000000000001;290,61599999999999;38,802999999999997
2022-12-01 16:00:00;2041,0719999999999;894,94600000000003;330,07100000000003;41,119999999999997
2022-12-01 17:00:00;2173,3240000000001;464,07499999999999;381,42899999999997;40,002000000000002
2022-12-01 18:00:00;1923,9110000000001;97,375;375,70299999999997;39,322000000000003
2022-12-01 19:00:00;1698,0509999999999;3,7949999999999999;363,15100000000001;38,762999999999998
2022-12-01 20:00:00;1848,2860000000001;0;363,79700000000003;39,908000000000001
2022-12-01 21:00:00;1676,931;0;292,17899999999997;40,795000000000002
2022-12-01 22:00:00;1625,307;0;68,814999999999998;39,692
2022-12-01 23:00:00;1384,9159999999999;0;9,7850000000000001;39,308
2022-12-02 00:00:00;1394,0540000000001;0;0;38,704000000000001
2022-12-02 01:00:00;1502,9200000000001;0;0;38,883000000000003
2022-12-02 02:00:00;1581,578;0;0;40,619
2022-12-02 03:00:00;1536,6479999999999;0;0;38,576999999999998
2022-12-02 04:00:00;1447,393;0;0;36,982999999999997
2022-12-02 05:00:00;1645,0609999999999;19,923999999999999;0;39,057000000000002
2022-12-02 06:00:00;1527,1389999999999;376,72800000000001;3,9239999999999999;39,822000000000003
2022-12-02 07:00:00;1473,24;1012,884;186,751;39,225000000000001
