Date_Time_Hour_Beginning,Thermal_Gen_Excl_Pumping_and_SCO,Eskom_OCGT_SCO_Pumping,Eskom_Gas_SCO_Pumping,Hydro_Water_SCO_Pumping,Pumped_Water_SCO_Pumping,Thermal_Generation,Nuclear_Generation,International_Imports,Eskom_OCGT_Generation,Eskom_Gas_Generation,Dispatchable_IPP_OCGT,Hydro_Water_Generation,Pumped_Water_Generation,IOS_Excl_ILS_and_MLR,ILS_Usage,Manual_Load_Reduction_MLR,Wind,PV,CSP,Other_RE
2023-04-27 13:00:00,18150.600999999999,-3.399,-2,0,-14,18170,922,1247,0,0,0,333,699,0,0,1261.5250000000001,2133.2570000000001,1480.0730000000001,361.20400000000001,32.683999999999997
2023-04-27 14:00:00,18344.734,-3.266,-2,0,-25,18375,922,1235,0,0,0,333,543,0,0,1037.3779999999999,2241.7730000000001,1351.4269999999999,433.38400000000001,39.707000000000001
2023-04-27 15:00:00,18430.614000000001,-3.3860000000000001,-2,0,-24,18460,922,1236,0,0,0,414,749,0,0,1116.749,2172.6610000000001,1146.2070000000001,374.72300000000001,40.533999999999999
2023-04-27 16:00:00,18514.721000000001,-3.2789999999999999,-2,0,-25,18545,921,1237,0,0,0,508,343,0,0,2548.7139999999999,2123.4780000000001,818.68700000000001,384.31099999999998,39.898000000000003
2023-04-27 17:00:00,18613.800999999999,-2.1989999999999998,-2,0,-17,18635,922,1247,305,0,0,513,981,0,0,2939.2750000000001,2157.7350000000001,176.52600000000001,380.35199999999998,39.902000000000001
2023-04-27 18:00:00,18658.32,-1.6799999999999999,-2,0,-6,18668,922,1214,642,0,0,599,1747,0,290.55000000000001,3289.4789999999998,1979.354,0.56499999999999995,311.74900000000002,40.354999999999997
2023-04-27 19:00:00,18721.628000000001,-3.3719999999999999,-2,0,-18,18745,922,1159,626,0,0,596,694,0,156.44999999999999,3477.538,1717.3230000000001,0,281.87799999999999,40.987000000000002
2023-04-27 20:00:00,18644.307000000001,-1.6930000000000001,-2,0,-17,18665,922,1138,635,0,0,264,505,0,0,3024.8389999999999,1395.616,0,272.25799999999998,42.064
2023-04-27 21:00:00,18061.32,-1.6799999999999999,-2,0,-557,18622,923,1169,653,0,0,243,0,0,0,2636.2220000000002,1139.1659999999999,0,196.52199999999999,41.777999999999999
2023-04-27 22:00:00,17834.307000000001,-1.6930000000000001,-2,0,-931,18769,923,1162,402,0,0,122,0,0,0,1845.7670000000001,1071.3099999999999,0,38.459000000000003,39.890999999999998
2023-04-27 23:00:00,17438.721000000001,-3.2789999999999999,-2,0,-1396,18840,923,1184,0,0,0,122,0,0,0,1616.0809999999999,835.61900000000003,0,35.585999999999999,40.140999999999998
2023-04-28 00:00:00,17126.588,-3.4119999999999999,-2,0,-1700,18832,923,1167,0,0,0,122,0,0,0,1573.528,638.80799999999999,0,7.8220000000000001,40.715000000000003
2023-04-28 01:00:00,16848.588,-3.4119999999999999,-2,0,-1606,18460,923,1174,0,0,0,122,0,0,0,1622.701,440.58699999999999,0,0,39.195
2023-04-28 02:00:00,17078.561000000002,-3.4390000000000001,-2,0,-1784,18868,923,1175,0,0,0,122,0,0,0,1555.491,326.89299999999997,0,0,37.822000000000003
2023-04-28 03:00:00,16981.667000000001,-3.3330000000000002,-2,0,-1777,18764,922,1181,0,0,0,122,0,0,0,1755.817,265.97399999999999,0,0,29.279
2023-04-28 04:00:00,17638.054,-2.9460000000000002,-2,0,-1236,18879,922,1180,1,0,0,234,0,0,0,1891.1780000000001,262.16399999999999,0,0,35.512999999999998
2023-04-28 05:00:00,18953.267,-1.7330000000000001,-2,0,-192,19149,923,1167,315,0,0,243,0,0,0,1550.481,291.50299999999999,0,0,38.401000000000003
2023-04-28 06:00:00,19300.254000000001,-1.746,-2,0,-13,19317,923,1214,356,0,0,575,682,0,0,1557.441,336.57100000000003,4.3310000000000004,0,37.865000000000002
2023-04-28 07:00:00,19279.254000000001,-1.746,-2,0,-9,19292,923,1250,661,0,0,603,1343,0,0,1809.2660000000001,356.43200000000002,280.43700000000001,0,26.966000000000001
2023-04-28 08:00:00,19297.254000000001,-1.746,-2,0,-12,19313,923,1249,1312,0,0,513,710,0,0,2170.4490000000001,409.73599999999999,1068.3119999999999,8.3179999999999996,36.279000000000003
2023-04-28 09:00:00,19280.254000000001,-1.746,-2,0,-18,19302,922,1267,1205,0,0,513,276,0,0,2532.1660000000002,509.81099999999998,1472.405,63.539000000000001,20.34
2023-04-28 10:00:00,18970.294000000002,-1.706,-2,0,-13,18987,923,1274,1235,0,0,513,175,0,0,2488.5900000000001,649.35599999999999,1621.6489999999999,200.339,19.009
2023-04-28 11:00:00,18880.294000000002,-1.706,-2,0,-18,18902,923,1284,722,0,0,511,0,0,0,2699.8629999999998,839.88,1680.6489999999999,281.26400000000001,19.245000000000001
2023-04-28 12:00:00,18954.294000000002,-1.706,-2,0,-13,18971,923,1348,265,0,0,510,292,0,0,2327.335,996.78399999999999,1657.2539999999999,301.72300000000001,19.265999999999998
2023-04-28 13:00:00,18844.279999999999,-1.72,-2,0,-19,18867,922,1369,215,0,0,333,190,0,0,2368.808,1121.922,1587.366,301.95999999999998,19.257999999999999
2023-04-28 14:00:00,18840.294000000002,-1.706,-2,0,-15,18859,922,1354,246,0,0,333,389,0,0,2152.7220000000002,1301.087,1302.6379999999999,334.83199999999999,19.242000000000001
2023-04-28 15:00:00,18789.307000000001,-1.6930000000000001,-2,0,-13,18806,922,1373,222,0,0,418,484,0,0,1877.4760000000001,1432.252,1165.944,438.97399999999999,19.167999999999999
2023-04-28 16:00:00,18812.267,-1.7330000000000001,-2,0,-14,18830,922,1363,249,0,0,501,663,0,0,2780.1190000000001,1333.662,780.25199999999995,404.42000000000002,18.186
2023-04-28 17:00:00,18916.254000000001,-1.746,-2,0,-6,18926,922,1278,710,0,0,514,1301,0,0,3273.7910000000002,1307.635,167.45099999999999,363.75700000000001,26.356999999999999
2023-04-28 18:00:00,19008.267,-1.7330000000000001,-2,0,-8,19020,922,1171,1350,0,0,601,1109,282,0,3628.2399999999998,1275.182,0.623,255.76900000000001,37.027999999999999
2023-04-28 19:00:00,18864.240000000002,-1.76,-2,0,-17,18885,922,1134,1183,0,0,589,227,141,0,3665.6390000000001,1163.75,0,231.35400000000001,39.630000000000003
2023-04-28 20:00:00,18809.226999999999,-1.7729999999999999,-2,0,-12,18825,922,1121,560,0,0,279,366,0,0,3162.1529999999998,1079.3869999999999,0,224.392,40.198999999999998
2023-04-28 21:00:00,18496.401000000002,-2.5990000000000002,-2,0,-18,18519,922,1205,170,0,0,243,43,0,0,2787.5410000000002,947.87099999999998,0,171.108,36.514000000000003
2023-04-28 22:00:00,18140.534,-3.4660000000000002,-2,0,-107,18253,922,1157,0,0,0,126,159,0,0,2184.8910000000001,787.42200000000003,0,5.4130000000000003,38.908000000000001
2023-04-28 23:00:00,17458.508000000002,-3.492,-2,0,-913,18377,922,1155,0,0,0,122,0,0,0,1744.0360000000001,694.31200000000001,0,0,38.314999999999998
2023-04-29 00:00:00,17021.521000000001,-3.4790000000000001,-2,0,-1347,18374,922,1178,0,0,0,122,0,0,0,1729.547,664.05700000000002,0,0,37.204999999999998
2023-04-29 01:00:00,16729.653999999999,-3.3460000000000001,-2,0,-1642,18377,923,1204,0,0,0,122,0,0,0,1579.4649999999999,646.14499999999998,0,0,20.724
2023-04-29 02:00:00,16795.508000000002,-3.492,-2,0,-1648,18449,922,1201,0,0,0,122,0,0,0,1561.0609999999999,668.10599999999999,0,0,19.172999999999998
2023-04-29 03:00:00,16622.508000000002,-3.492,-2,0,-1797,18425,922,1172,0,0,0,122,0,0,0,1560.3420000000001,692.05600000000004,0,0,19.157
2023-04-29 04:00:00,17100.534,-3.4660000000000002,-2,0,-1699,18805,922,1206,0,0,0,226,0,0,0,1586.806,543.34000000000003,0,0,19.114999999999998
2023-04-29 05:00:00,17954.534,-3.4660000000000002,-2,0,-962,18922,922,1245,0,0,0,265,0,0,0,1222.3610000000001,522.51499999999999,0,0,19.103000000000002
2023-04-29 06:00:00,18558.681,-3.319,-2,0,-369,18933,922,1263,0,0,0,601,55,0,0,1473.788,483.81999999999999,4.258,0,19.056000000000001
2023-04-29 07:00:00,18991.534,-3.4660000000000002,-2,0,-9,19006,922,1273,190,0,0,597,757,0,0,1927.278,451.55799999999999,285.55500000000001,0,19.035
2023-04-29 08:00:00,19001.534,-3.4660000000000002,-2,0,-7,19014,922,1256,369,0,0,513,1070,0,0,2146.915,401.12099999999998,1084.018,12.536,19.027000000000001
2023-04-29 09:00:00,18975.547999999999,-3.452,-2,0,-19,19000,922,1236,352,0,0,513,287,0,0,2330.9180000000001,528.06600000000003,1497.3119999999999,178.54900000000001,18.997
2023-04-29 10:00:00,18918.667000000001,-3.3330000000000002,-2,0,-21,18945,922,1244,215,0,0,512,121,0,0,2261.8589999999999,665.98400000000004,1632.2840000000001,234.54400000000001,20.648
2023-04-29 11:00:00,18616.534,-3.4660000000000002,-2,0,-266,18888,922,1239,23,0,0,512,0,0,0,2333.5639999999999,751.47699999999998,1685.885,244.024,36.649000000000001
2023-04-29 12:00:00,18545.574000000001,-3.4260000000000002,-2,0,-396,18947,922,1263,0,0,0,513,0,0,0,2135.5390000000002,798.971,1695.1010000000001,257.59100000000001,41.142000000000003
2023-04-29 13:00:00,18249.694,-3.306,-2,0,-384,18639,922,1275,0,0,0,335,0,0,0,2089.6669999999999,877.02499999999998,1656.6869999999999,347.90600000000001,41.951999999999998
2023-04-29 14:00:00,17725.561000000002,-3.4390000000000001,-2,0,-725,18456,921,1305,0,0,0,333,0,0,0,2080.9180000000001,977.91200000000003,1543.1880000000001,474.51600000000002,40.790999999999997
2023-04-29 15:00:00,17507.561000000002,-3.4390000000000001,-2,0,-842,18355,922,1324,0,0,0,422,0,0,0,2294.1709999999998,1056.116,1375.5309999999999,492.27600000000001,40.822000000000003
2023-04-29 16:00:00,18139.973999999998,-3.0259999999999998,-2,0,-188,18333,921,1301,4,0,0,502,53,0,0,2635.5259999999998,1106.261,915.40899999999999,488.46600000000001,41.164999999999999
2023-04-29 17:00:00,18482.294000000002,-1.706,-2,0,-15,18501,921,1258,879,0,0,510,169,0,0,2903.1849999999999,1313.452,197.815,401.21800000000002,42.393000000000001
2023-04-29 18:00:00,18437.307000000001,-1.6930000000000001,-2,0,-12,18453,921,1242,1314,0,0,598,582,0,0,3760.2240000000002,1385.097,0.51600000000000001,264.69799999999998,42.216999999999999
2023-04-29 19:00:00,18076.279999999999,-1.72,-2,0,-18,18098,920,1297,1042,0,0,602,328,0,0,3529.0219999999999,1429.617,0,248.196,39.518000000000001
2023-04-29 20:00:00,17938,0,-2,0,-123,18063,920,1316,725,0,0,247,68,0,0,3097.848,1455.6590000000001,0,237.81700000000001,40.889000000000003
2023-04-29 21:00:00,17540.481,-2.5190000000000001,-2,0,-409,17954,921,1255,145,0,0,243,0,0,0,2847.48,1247.8489999999999,0,221.845,37.597000000000001
2023-04-29 22:00:00,17272.547999999999,-3.452,-2,0,-489,17767,921,1183,0,0,0,130,10,0,0,2289.4079999999999,1170.604,0,48.110999999999997,37.972999999999999
2023-04-29 23:00:00,16580.547999999999,-3.452,-2,0,-720,17306,921,1171,0,0,0,122,21,0,0,1869.0309999999999,1163.5119999999999,0,36.997999999999998,39.097999999999999
2023-04-30 00:00:00,16613.681,-3.319,-2,0,-670,17289,921,1175,0,0,0,122,22,0,0,1580.028,1265.0930000000001,0,36.902999999999999,39.465000000000003
2023-04-30 01:00:00,16490.547999999999,-3.452,-2,0,-703,17199,920,1176,0,0,0,122,25,0,0,1559.471,1205.8330000000001,0,36.898000000000003,31.806999999999999
2023-04-30 02:00:00,16533.681,-3.319,-2,0,-734,17273,922,1192,0,0,0,122,34,0,0,221.035,1203.78,0,4.383,20.34
2023-04-30 03:00:00,16673.960999999999,-5.0389999999999997,-2,0,-674,17355,921,1191,0,0,0,124,65,0,0,124.437,1132.7070000000001,0,0,33.103999999999999
2023-04-30 04:00:00,16959.534,-3.4660000000000002,-2,0,-709,17674,922,1197,0,0,0,243,37,0,0,163.38800000000001,1006.799,0,0,38.841999999999999
2023-04-30 05:00:00,17406.547999999999,-3.452,-2,0,-699,18111,922,1216,0,0,0,243,2,0,0,410.31799999999998,1032.675,0,0,36.569000000000003
2023-04-30 06:00:00,18314.534,-3.4660000000000002,-2,0,-540,18860,922,1256,0,0,0,572,0,0,0,415.92200000000003,995.91600000000005,4.726,0,36.515999999999998
2023-04-30 07:00:00,19345.534,-3.4660000000000002,-2,0,-55,19406,922,1284,0,0,0,604,433,0,0,605.15599999999995,951.58600000000001,301.536,0,35.640999999999998
2023-04-30 08:00:00,19367.534,-3.4660000000000002,-2,0,-6,19379,923,1280,0,0,0,514,1135,0,0,833.64400000000001,787.77800000000002,1144.5519999999999,25.635999999999999,36.506999999999998
2023-04-30 09:00:00,19454.561000000002,-3.4390000000000001,-2,0,-13,19473,923,1313,0,0,0,514,856,0,0,1039.751,544.95299999999997,1572.046,176.983,36.542000000000002
2023-04-30 10:00:00,19147.706999999999,-3.2930000000000001,-2,0,-14,19167,923,1319,0,0,0,514,612,0,0,1036.546,398.23200000000003,1699.3230000000001,224.529,37.749000000000002
2023-04-30 11:00:00,18761.588,-3.4119999999999999,-2,0,-14,18781,923,1304,0,0,0,515,631,0,0,1029.9169999999999,316.65100000000001,1740.7670000000001,253.04599999999999,36.869999999999997
2023-04-30 12:00:00,18534.721000000001,-3.2789999999999999,-2,0,-12,18552,923,1331,0,0,0,514,502,0,0,1025.9079999999999,385.98099999999999,1735.7339999999999,388.13799999999998,35.655000000000001
2023-04-30 13:00:00,18684.706999999999,-3.2930000000000001,-2,0,-12,18702,923,1340,0,0,0,334,131,0,0,1022.059,594.14099999999996,1687.681,458.02199999999999,36.301000000000002
2023-04-30 14:00:00,18556.561000000002,-3.4390000000000001,-2,0,-14,18576,923,1334,0,0,0,333,48,22.350000000000001,0,1016.162,657.48099999999999,1582.0820000000001,465.25700000000001,40.320999999999998
2023-04-30 15:00:00,18276.706999999999,-3.2930000000000001,-2,0,-408,18690,923,1363,0,0,0,419,0,372.5,0,1093.104,753.80700000000002,1405.731,435.92899999999997,41.414000000000001
2023-04-30 16:00:00,18264.561000000002,-3.4390000000000001,-2,0,-706,18976,923,1319,0,0,0,497,0,0,0,2285.654,1008.1079999999999,957.399,488.73500000000001,40.777999999999999
2023-04-30 17:00:00,19032.574000000001,-3.4260000000000002,-2,0,-8,19046,923,1261,0,0,278.63499999999999,517,693,0,0,2485.5799999999999,1107.22,183.108,400.93400000000003,41.790999999999997
2023-04-30 18:00:00,19131.694,-3.306,-2,0,-2,19139,923,1207,0,0,792.97400000000005,593,1602,0,0,2727.366,1104.9449999999999,0.42199999999999999,299.15800000000002,40.859999999999999
2023-04-30 19:00:00,19045.508000000002,-3.492,-2,0,-9,19060,923,1300,0,0,724.09500000000003,603,359,0,0,2956.6039999999998,1061.797,0,277.93700000000001,36.706000000000003
2023-04-30 20:00:00,19091.493999999999,-3.5059999999999998,-2,0,-18,19115,923,1288,0,0,414.53199999999998,268,157,0,0,2254.9949999999999,868.64400000000001,0,238.733,32.991
2023-04-30 21:00:00,18708.468000000001,-3.532,-2,0,-216,18930,923,1226,0,0,8.3170000000000002,134,0,0,0,1976.8150000000001,698.21500000000003,0,193.309,18.568000000000001
2023-04-30 22:00:00,18014.468000000001,-3.532,-2,0,-635,18655,922,1186,0,0,0,122,0,0,0,1571.213,557.32799999999997,0,36.945,16.82
2023-04-30 23:00:00,17170.454000000002,-3.5459999999999998,-2,0,-1284,18460,922,1177,0,0,0,122,0,0,0,1319.3789999999999,501.54199999999997,0,36.651000000000003,16.698
2023-05-01 00:00:00,17150.468000000001,-3.532,-2,0,-1153,18309,922,1178,0,0,0,2,0,0,0,1159.605,414.48000000000002,0,36.430999999999997,10.351000000000001
2023-05-01 01:00:00,17056.508000000002,-3.492,-2,0,-1492,18554,923,1191,0,0,0,0,0,0,0,1139.6420000000001,376.512,0,36.534999999999997,20.248000000000001
2023-05-01 02:00:00,17011.508000000002,-3.492,-2,0,-1421,18438,923,1196,0,0,0,0,0,0,0,1122.4400000000001,392.08999999999997,0,15.407999999999999,25.437999999999999
2023-05-01 03:00:00,16748.895,-5.1050000000000004,-2,0,-1455,18211,923,1198,0,0,0,0,0,0,0,1131.635,465.18200000000002,0,0,25.681000000000001
2023-05-01 04:00:00,17230.493999999999,-3.5059999999999998,-2,0,-1387,18623,922,1195,0,0,0,0,0,0,0,1155.345,470.81700000000001,0,0,27.126999999999999
2023-05-01 05:00:00,17552.493999999999,-3.5059999999999998,-2,0,-1450,19008,922,1212,0,0,0,0,0,0,0,430.31400000000002,551.70299999999997,0,0,28.335999999999999
2023-05-01 06:00:00,18760.481,-3.5190000000000001,-2,0,-514,19280,922,1257,0,0,0,74,16,0,0,410.642,632.32100000000003,1.2749999999999999,0,28.988
2023-05-01 07:00:00,19377.280999999999,-2.7189999999999999,-2,0,-5,19387,922,1301,129,0,0,448,535,0,0,435.779,627.33299999999997,216.12899999999999,0,29.280000000000001
2023-05-01 08:00:00,19421.226999999999,-1.7729999999999999,-2,0,-7,19432,923,1305,653,0,256.00099999999998,56,1116,0,0,462.87599999999998,625.03099999999995,837.66899999999998,29.683,28.722999999999999
2023-05-01 09:00:00,19280.267,-1.7330000000000001,-2,0,-5,19289,923,1298,671,0,619.98299999999995,0,1256,0,0,476.12700000000001,553.49099999999999,1188.4010000000001,224.059,30.664999999999999
2023-05-01 10:00:00,19216.267,-1.7330000000000001,-2,0,-6,19226,923,1289,620,0,787.13800000000003,6,1002,211.19999999999999,0,472.85899999999998,566.20600000000002,1336.7929999999999,308.51799999999997,31.363
2023-05-01 11:00:00,19120.267,-1.7330000000000001,-2,0,-15,19139,923,1376,643,0,920.19799999999998,0,62,72,0,466.72699999999998,624.39099999999996,1395.5899999999999,307.68700000000001,32.671999999999997
2023-05-01 12:00:00,19013.254000000001,-1.746,-2,0,-123,19140,923,1332,642,0,794.11099999999999,0,8,0,0,461.94499999999999,694.32500000000005,1402.97,300.738,30.385000000000002
2023-05-01 13:00:00,19073.240000000002,-1.76,-2,0,-15,19092,922,1343,551,0,337.87599999999998,0,0,0,0,458.12299999999999,930.75300000000004,1363.575,310.06,31.298999999999999
2023-05-01 14:00:00,19189.240000000002,-1.76,-2,0,-15,19208,922,1364,316,0,306.34100000000001,0,0,0,0,453.27699999999999,1042.2460000000001,1257.3340000000001,268.12900000000002,35.170000000000002
2023-05-01 15:00:00,19279.240000000002,-1.76,-2,0,-48,19331,922,1361,571,0,493.01900000000001,0,0,0,0,505.50700000000001,1106.8330000000001,1041.752,275.738,35.951999999999998
2023-05-01 16:00:00,19000.240000000002,-1.76,-2,0,-417,19421,922,1406,631,0,603.68200000000002,0,0,0,0,2261.5030000000002,1207.5599999999999,657.77099999999996,348.71199999999999,35.487000000000002
2023-05-01 17:00:00,19479.240000000002,-1.76,-2,0,-9,19492,922,1312,1055,0,864.66700000000003,0,730,0,0,2571.23,1120.5170000000001,104.21899999999999,372.584,35.691000000000003
2023-05-01 18:00:00,19667.254000000001,-1.746,-2,0,-6,19677,922,1222,1289,0,942.51900000000001,389,1120,0,0,2999.7779999999998,1001.337,3.6999999999999998E-2,339.73000000000002,33.719999999999999
2023-05-01 19:00:00,19610.240000000002,-1.76,-2,0,-58,19672,923,1220,1210,0,944.47400000000005,339,95,0,0,2871.3200000000002,1001.641,0,241.59200000000001,34.159999999999997
