Date_Time_Hour_Beginning;Thermal_Gen_Excl_Pumping_and_SCO;Eskom_OCGT_SCO_Pumping;Eskom_Gas_SCO_Pumping;Hydro_Water_SCO_Pumping;Pumped_Water_SCO_Pumping;Thermal_Generation;Nuclear_Generation;International_Imports;Eskom_OCGT_Generation;Eskom_Gas_Generation;Dispatchable_IPP_OCGT;Hydro_Water_Generation;Pumped_Water_Generation;IOS_Excl_ILS_and_MLR;ILS_Usage;Manual_Load_Reduction_MLR;Wind;PV;CSP;Other_RE
2023-01-23 07:00:00;18701,934000000001;-3,0659999999999998;-2;0;-31;18738;920;1403;1102;0;296,63999999999999;245;367;0;0;2175,4059999999999;594,822;721,85500000000002;0;48,460999999999999
2023-01-23 08:00:00;18658,324000000001;-3,4660000000000002;-2;0;-26;18689,790000000001;920;1328;1327;0;432,06999999999999;243;736;0;0;2234,3580000000002;648,33699999999999;1134,2370000000001;52,404000000000003;48,521000000000001
2023-01-23 09:00:00;18308,800999999999;-3,1989999999999998;-2;0;-29;18343;920;1326;1267;0;438,28300000000002;243;547;0;0;2634,6170000000002;878,02700000000004;1411,5509999999999;153,73500000000001;48,055
2023-01-23 10:00:00;18120,667000000001;-3,3330000000000002;-2;0;-33;18159;920;1325;1220;0;432,59699999999998;243;341;0;0;3009,7359999999999;1049,8009999999999;1572,077;197,61500000000001;47,219999999999999
2023-01-23 11:00:00;18047,667000000001;-3,3330000000000002;-2;0;-27;18080;920;1321;1045;0;300,61700000000002;243;443;0;0;3029,5549999999998;1227,4490000000001;1656,8409999999999;188,16200000000001;47,664000000000001
2023-01-23 12:00:00;17941,131000000001;-2,7989999999999999;-2;0;-26;17971,93;920;1316;1001;0;40,006999999999998;243;565;0;0;2900,46;1374,934;1761,7529999999999;186,035;48,176000000000002
2023-01-23 13:00:00;17995,074000000001;-3,4660000000000002;-2;0;-29;18029,540000000001;920;1346;1024;0;0;243;650;0;0;2639,4899999999998;1462,779;1729,482;142,083;47,511000000000003
2023-01-23 14:00:00;18203,066999999999;-2,9329999999999998;-2;0;-31;18239;919;1346;999;0;222,071;243;642;0;0;2691,2669999999998;1477,8699999999999;1549,653;141,69800000000001;47,649000000000001
2023-01-23 15:00:00;18210,667000000001;-3,3330000000000002;-2;0;-36;18252;919;1334;1230;0;431,87700000000001;243;170;0;327,80000000000001;2708,9929999999999;1595,2360000000001;1399,1869999999999;195,32900000000001;47,228000000000002
2023-01-23 16:00:00;18447,667000000001;-3,3330000000000002;-2;0;-183;18636;919;1336;1048;0;437,851;243;0;0;119,2;3304,3470000000002;1604,54;1195,0340000000001;321,94999999999999;47,713000000000001
2023-01-23 17:00:00;18649,667000000001;-3,3330000000000002;-2;0;-35;18690;919;1328;1217;0;441,06400000000002;243;278;0;0;3036,0749999999998;1616,384;725,452;416,786;48,712000000000003
2023-01-23 18:00:00;18786,587;-3,3330000000000002;-2;0;-33;18824,919999999998;919;1320;1232;0;443,01999999999998;243;317;424;44,700000000000003;3040,6480000000001;1449,1310000000001;208,90199999999999;408,33199999999999;48,476999999999997
2023-01-23 19:00:00;18598,534;-3,4660000000000002;-2;0;-22;18626;918;1313;1254;0;443,96100000000001;404;906;424;402,30000000000001;3494,0169999999998;1371,492;14,029;357,505;44,398000000000003
2023-01-23 20:00:00;18638,891;-3,1989999999999998;-2;0;-11;18655,09;918;1365;1258;0;446,64299999999997;256;1246;0;0;3468,1559999999999;1351,664;0;353,84500000000003;42,183999999999997
2023-01-23 21:00:00;18147,667000000001;-3,3330000000000002;-2;0;-359;18512;918;1351;1286;0;447,58800000000002;243;105;0;0;3104,27;1456,1600000000001;0;323,90899999999999;38,630000000000003
2023-01-23 22:00:00;17062,934000000001;-3,0659999999999998;-2;0;-1465;18533;918;1269;1247;0;447,79500000000002;243;0;0;0;2685,5329999999999;1517,684;0;108,40900000000001;40,503999999999998
2023-01-23 23:00:00;16497,667000000001;-3,3330000000000002;-2;0;-2071;18574;918;1272;1003;0;171,96000000000001;243;0;32,200000000000003;0;2390,922;1515,865;0;35,197000000000003;43,020000000000003
2023-01-23 00:00:00;16131,800999999999;-3,1989999999999998;-2;0;-2138;18275;919;1390;629;0;0;243;0;0;0;1611,7760000000001;1023,402;0;0;48,094999999999999
2023-01-23 01:00:00;16153,667000000001;-3,3330000000000002;-2;0;-2038;18197;921;1357;652;0;0;243;0;0;0;1389,1010000000001;855,10400000000004;0;0;48,197000000000003
2023-01-23 02:00:00;16033,534;-3,4660000000000002;-2;0;-2143;18182;921;1434;683;0;0;243;0;0;0;1367,6849999999999;759,75400000000002;0;0;48,140000000000001
2023-01-23 03:00:00;16191,934000000001;-3,0659999999999998;-2;0;-2242;18439;921;1312;683;0;0;243;0;0;0;1556,8710000000001;686,09699999999998;0;0;48,283999999999999
2023-01-23 04:00:00;17716,203999999998;-3,4660000000000002;-2;0;-1134;18855,669999999998;921;1295;699;0;0;243;0;0;0;1365,384;608,41899999999998;0;0;47,469999999999999
2023-01-23 05:00:00;18835,800999999999;-3,1989999999999998;-2;0;-79;18920;920;1333;745;0;59,662999999999997;243;1131;0;0;1838,452;600,09299999999996;3,1509999999999998;0;48,255000000000003
2023-01-23 06:00:00;18674,667000000001;-3,3330000000000002;-2;0;-24;18704;920;1359;1057;0;289,42200000000003;405;982;0;0;2284,1100000000001;661,48199999999997;171,87700000000001;0;47,582999999999998
